#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-672982.5276270369,42161.80304290203,-630820.7245841349,118.46234978314723,421.875,1.0090990495848984,0
500,1.0000000000000007,-646454.5276270369,66978.60788646614,-579475.9197405707,188.19032163688703,421.875,1.0090990495848984,48.6
750,1.500000000000001,-628501.0276270369,81138.55712762265,-547362.4704994143,227.9756424451699,421.875,1.0090990495848984,46.2
1000,2.0000000000000013,-616188.0708961003,89095.41076261154,-527092.6601334887,250.3320767163092,422.48148385144304,1.0076504599982008,33.8
1250,2.4999999999999463,-607153.34267925,94313.16910164128,-512840.1735776088,264.99245338030323,422.53024906699216,1.0075341646749938,36.7
1500,2.999999999999891,-599966.6388279069,97964.94098443366,-502001.6978434733,275.2528655753752,422.7296061986735,1.00705901668868,38.7
1750,3.499999999999836,-595518.1388279069,100352.21187041345,-495165.9269574935,281.96039936927616,422.7296061986735,1.00705901668868,40.2
2000,3.999999999999781,-590917.1388279069,101885.96666514094,-489031.172162766,286.26980228522126,422.7296061986735,1.00705901668868,35.8
2250,4.499999999999726,-588278.8888279069,103307.8286601075,-484971.0601677994,290.26481912118766,422.7296061986735,1.00705901668868,37.2
2500,4.999999999999671,-586377.1457545185,103981.09748422314,-482396.0482702953,292.15650783429413,422.5248362663097,1.0075470718017376,34.2
2750,5.499999999999616,-583857.7420571554,104955.4925961507,-478902.2494610046,294.89427344784474,422.97441275533333,1.0064761571993248,35.4
3000,5.999999999999561,-584066.81205374,105575.01705636317,-478491.79499737686,296.63495619877517,423.5300844203629,1.0051556600194165,36.4
3250,6.499999999999506,-583183.31205374,105820.55342985352,-477362.7586238865,297.32484167951003,423.5300844203629,1.0051556600194165,37.1
3500,6.999999999999451,-582316.9790675617,106052.97548505204,-476264.00358250964,297.97787975694297,422.490847011431,1.0076281286446682,35.7
3750,7.499999999999396,-581347.1984374612,105866.35881144222,-475480.83962601895,297.4535414206048,423.0555356992951,1.0062831605310165,36.4
4000,7.999999999999341,-580998.9484374612,106703.06936122203,-474295.8790762391,299.8044536364416,423.0555356992951,1.0062831605310165,37.1
4250,8.499999999999508,-581023.4484374612,107352.19755461521,-473671.25088284595,301.6283142294433,423.0555356992951,1.0062831605310165,35.6
4500,8.999999999999675,-579603.7890640893,106878.99814662081,-472724.7909174685,300.2987621291697,423.7631213072343,1.0046029022779934,36.2
4750,9.499999999999842,-579581.3672268149,106885.14669945219,-472696.22052736266,300.31603776644334,425.42856115847746,1.0006701486716716,36.9
5000,10.000000000000009,-579593.4712805063,107225.63403847496,-472367.83724203135,301.27270772220885,425.10787899127416,1.0014250089972274,35.7
5250,10.500000000000176,-579229.4712805063,107362.47110529937,-471867.000175207,301.65717990564366,425.10787899127416,1.0014250089972274,36.2
5500,11.000000000000343,-579902.9712805063,106963.35181604582,-472939.6194644605,300.5357712979367,425.10787899127416,1.0014250089972274,36.8
5750,11.50000000000051,-580380.2212805063,107956.41303759825,-472423.8082429081,303.325983226585,425.10787899127416,1.0014250089972274,35.7
6000,12.000000000000677,-580558.4712805063,107919.48982710345,-472638.9814534029,303.222239791507,425.10787899127416,1.0014250089972274,36.2
6250,12.500000000000844,-580311.4712805063,107422.00984071224,-472889.4614397941,301.82446635904677,425.10787899127416,1.0014250089972274,36.7
6500,13.00000000000101,-579121.9712805063,106984.0384013069,-472137.93287919945,300.5938945593286,425.10787899127416,1.0014250089972274,35.8
6750,13.500000000001178,-579414.4712805063,107843.10593661133,-471571.36534389504,303.0076233733223,425.10787899127416,1.0014250089972274,36.2
7000,14.000000000001345,-579097.87330851,107179.96334139703,-471917.90996711305,301.14438640524384,426.54226880876126,0.9980573853385121,36.7
7250,14.500000000001512,-578868.62330851,106781.8436354126,-472086.7796730974,300.0257863345139,426.54226880876126,0.9980573853385121,35.9
7500,15.000000000001679,-578906.12330851,106216.4594062838,-472689.66390222625,298.4372218168916,426.54226880876126,0.9980573853385121,36.3
7750,15.500000000001846,-580469.9288651422,107248.34372750367,-473221.5851376385,301.3365153141766,425.6808096780993,1.0000771748802926,35.6
8000,16.00000000000201,-580180.6788651422,106816.4221234693,-473364.25674167287,300.1229417845068,425.6808096780993,1.0000771748802926,36
8250,16.500000000001734,-579529.8338433988,106720.49259778019,-472809.34124561865,299.85340784130346,425.82008023189223,0.9997500853219384,36.3
8500,17.000000000001457,-580574.5838433988,106870.77613273897,-473703.80771065986,300.2756606720664,425.82008023189223,0.9997500853219384,36.7
8750,17.50000000000118,-579389.0838433988,106104.41675335262,-473284.6670900462,298.1224146932812,425.82008023189223,0.9997500853219384,36.1
9000,18.000000000000902,-580076.6214944613,106907.71954951371,-473168.9019449476,300.37946088088813,426.5164762237994,0.9981177405213554,36.4
9250,18.500000000000625,-579083.8714944613,107221.54922414664,-471862.3222703147,301.261230587247,426.5164762237994,0.9981177405213554,36.6
9500,19.000000000000348,-577984.9832977182,106413.18838869128,-471571.79490902694,298.989972786833,426.8688622658366,0.9972937807736181,36
9750,19.50000000000007,-578140.8026601281,107135.25283636851,-471005.5498237596,301.0187629474358,427.3305458468983,0.9962163147030247,36.3
10000,19.999999999999794,-578186.5526601281,106544.55389856116,-471641.99876156694,299.3590714936367,427.3305458468983,0.9962163147030247,36.6
10250,20.499999999999517,-579193.0526601281,106668.05399864446,-472524.99866148364,299.70607069666966,427.3305458468983,0.9962163147030247,36
10500,20.99999999999924,-579024.0526601281,106776.78690386625,-472247.2657562619,300.01157839609635,427.3305458468983,0.9962163147030247,36.2
10750,21.499999999998963,-579217.597955199,106894.4971644755,-472323.10079072346,300.3423098415986,427.69122831132347,0.9953761811400654,36.5
11000,21.999999999998685,-579538.597955199,106403.15745259561,-473135.44050260336,298.96178878675096,427.69122831132347,0.9953761811400654,36
11250,22.49999999999841,-579169.0344973616,106872.44042295465,-472296.594074407,300.28033684138177,428.22097135380335,0.9941448224680646,36.3
11500,22.99999999999813,-578393.5344973616,107522.53940068904,-470870.99509667256,302.1069250547861,428.22097135380335,0.9941448224680646,36.5
