Radius (nanometer),g(r) (chain O - water O)
0.9925,0.8674038030155039
0.9975,0.866185449994214
1.0025,0.8693465878123208
1.0074999,0.8680346269077062
1.0125,0.869244943694825
1.0174999,0.8718183317344752
1.0225,0.8726896883861166
1.0274999,0.8761040803242972
1.0325,0.8773638792942716
1.0374999,0.876551658672016
1.0425,0.8756551082995333
1.0474999,0.8817584527506286
1.0525,0.881519460189234
1.0574999,0.8825210971664111
1.0625,0.8834525411391998
1.0675001,0.8871875174655166
1.0725,0.8865140581498214
1.0775001,0.8894742172065448
1.0825,0.8894927285692079
1.0875001,0.8932235864643702
1.0925,0.8896337999406919
1.0975001,0.8937209923105405
1.1025,0.8949132330975631
1.1075001,0.8959251560048154
1.1125,0.8981932892853797
1.1175001,0.9002709367341054
1.1225,0.9022308478703579
1.1275,0.9020617781309812
1.1324999,0.9061444984119225
1.1375,0.9079381146900114
1.1424999,0.9075739194417153
1.1475,0.9068480624038094
1.1524999,0.9088632968058374
1.1575,0.9114246622747624
1.1624999,0.9110395940403578
1.1675,0.9138578043667174
1.1724999,0.9157406570229243
1.1775,0.9140119809751877
1.1824999,0.9186084272544724
1.1875,0.9187095718411837
1.1925001,0.9185804252688843
1.1975,0.9199659653259044
1.2025001,0.9214336163336704
1.2075,0.9208655354979056
1.2125001,0.9218822426051503
1.2175,0.9218867819324706
1.2225001,0.9241856085805165
1.2275,0.92510620237806
1.2325001,0.927100959594036
1.2375,0.9260705552631888
1.2425001,0.9268450245801028
1.2475,0.9293931883973305
1.2525,0.9316017874129041
1.2574999,0.9293235295745335
1.2625,0.9320635999994307
1.2674999,0.9353094836330887
1.2725,0.9344107494202929
1.2774999,0.93595583351315
1.2825,0.9358151127169715
1.2874999,0.9359209169702097
1.2925,0.9348945227087089
1.2974999,0.9378488086886141
1.3025,0.9388214714622345
1.3074999,0.9423936959893798
1.3125,0.94163297766959
1.3175001,0.9382625821651692
1.3225,0.9431378510005051
1.3275001,0.9446435447141522
1.3325,0.9400143663079957
1.3375001,0.9423605959355087
1.3425,0.9450503108658972
1.3475001,0.9467479787994394
1.3525,0.9467423497237987
1.3575001,0.9477997059579312
1.3625,0.9480479335130317
1.3675001,0.9479909946533462
1.3725,0.9512391353272461
1.3775,0.9507584456716939
1.3824999,0.9514736538825808
1.3875,0.9512863880623349
1.3924999,0.9524733001162462
1.3975,0.9546702248067419
1.4024999,0.9536791197564582
1.4075,0.9571334098806209
1.4124999,0.954519916386065
1.4175,0.9569837992189079
1.4224999,0.9548036155057336
1.4275,0.95918713536936
1.4324999,0.9579515491927301
1.4375,0.9610430492621534
1.4425001,0.9586495734550279
1.4475,0.9602018663854167
1.4525001,0.960678861932878
1.4575,0.9614949125497458
1.4625001,0.9631346171432823
1.4675,0.9633663967606766
1.4725001,0.9635272789022905
1.4775,0.9666201722720139
1.4825001,0.9640641589623407
1.4875,0.9656325597239478
1.4925001,0.9651958086789458
1.4975,0.9658171449557801
1.5025,0.9675436788597269
1.5074999,0.9686599560807809
1.5125,0.9685150216148944
1.5174999,0.9676030295442636
1.5225,0.9693823682090129
1.5274999,0.9695384245450677
1.5325,0.9690721706394979
1.5374999,0.9716593417170574
1.5425,0.9710550144213407
1.5474999,0.9706003526550093
1.5525,0.9720366202052569
1.5574999,0.9706957152160429
1.5625,0.9736047092587131
1.5675001,0.9730340526196164
1.5725,0.972812714082632
1.5775001,0.9742041882539147
1.5825,0.9741099580165854
1.5875001,0.9737104691330493
1.5925,0.9754672275350346
1.5975001,0.9760478943049563
1.6025,0.97532388279447
1.6075001,0.9777569063767148
1.6125,0.975734020089102
1.6175001,0.9772940915877486
1.6225,0.9780184845960468
1.6275,0.9799145825997763
1.6324999,0.9782439870795036
1.6375,0.9803216506808333
1.6424999,0.9802576704725157
1.6475,0.9787786259815447
1.6524999,0.9800654420184856
1.6575,0.9807204174433048
1.6624999,0.9803721247020216
1.6675,0.9819703275191174
1.6724999,0.9831908304055839
1.6775,0.9817659150726955
1.6824999,0.9813334676754538
1.6875,0.9824347826086957
1.6925001,0.9831366481624425
1.6975,0.9844258205183235
1.7025001,0.9829159551948902
1.7075,0.9835367358509444
1.7125001,0.9834064697096041
1.7175,0.9850746039059081
1.7225001,0.9833846947102334
1.7275,0.9860681909783567
1.7325001,0.9861153074572533
1.7375,0.9854308844978422
1.7425001,0.9873997400912179
1.7475,0.9874100843505986
1.7525,0.9879200353747326
1.7574999,0.9866643273695247
1.7625,0.9867525249458325
1.7674999,0.9873259602016891
1.7725,0.9880446455928519
1.7774999,0.9893747019918638
1.7825,0.9880939095257905
1.7874999,0.9866810739133549
1.7925,0.9882786824059185
1.7974999,0.9884732333340389
1.8025,0.9896534837328304
1.8074999,0.989806899046286
1.8125,0.9888779125641516
1.8175001,0.9906109560497763
1.8225,0.9894143768100895
1.8275001,0.9901839664399686
1.8325,0.9911435272115653
1.8375001,0.9895197822821021
1.8425,0.9896770442336693
1.8475001,0.9903917226605083
1.8525,0.9925530114364467
1.8575001,0.99189577107317
1.8625,0.9928764418031896
1.8675001,0.9916280759035369
1.8725,0.9922149612476695
1.8775,0.9926680365748568
1.8824999,0.9928673929208056
1.8875,0.9930936654283792
1.8924999,0.9934837083659498
1.8975,0.99321778027034
1.9024999,0.9932803546368061
1.9075,0.9945094448113999
1.9124999,0.9936759140558076
1.9175,0.9937022181076612
1.9224999,0.9949430135345815
1.9275,0.9947888231973877
1.9324999,0.9928857360970176
1.9375,0.9943428367666396
1.9425001,0.9963818191782309
1.9475,0.9954446269996734
1.9525001,0.9961914342468926
1.9575,0.9948528310275213
1.9625001,0.9957237142740287
1.9675,0.9946023537441827
1.9725001,0.994516985482453
1.9775,0.9977942758590737
1.9825001,0.9957331138191744
1.9875,0.9963544238488127
1.9925001,0.9954212552899181
1.9975,0.9967028597446136
