Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.7385518563950347,17.274847,0.11184338409643346
0.04,0.7319893435250173,16.822092,0.11515478984583227
0.06,0.7219819070466472,16.90202,0.10546721738829479
0.08,0.716355875286278,17.02936,0.06898172460367413
0.09999999999999999,0.7035620911450652,16.633862,0.0706861599141465
0.12,0.6856239525275402,16.063778,0.028930101551958964
0.13999999999999999,0.697527153280493,16.690916,0.042985187702173744
0.16,0.6769725076239378,15.606283,0.05484886811821199
0.18,0.6920657726349002,16.521458,0.03033464376427275
0.19999999999999998,0.7283147513702678,18.290672,0.06292509115113631
0.22,0.7422106651381275,17.953465,0.142290388044233
0.24,0.7102461167877383,16.215181,0.1081507037376307
0.26,0.6953311028100783,16.179495,0.08393178765271647
0.27999999999999997,0.726915864354092,18.106146,0.046112325741959115
0.3,0.7188976974068529,17.765163,0.018257979740613273
0.32,0.6928684042142362,16.526533,0.022410001133154944
0.33999999999999997,0.727108955271854,17.144577,0.07967759618369463
0.36,0.7153202460514392,18.233368,0.023571849531339395
0.38,0.7203206853820153,18.067175,0.017002089097711837
0.39999999999999997,0.7331141341818131,18.479904,0.03169115130633371
0.42,0.7168570690033399,17.52632,0.04153816152057166
0.44,0.6922946615547729,16.383915,0.03986941600901284
0.45999999999999996,0.7217935175271866,17.77305,0.03304145159637617
0.48,0.6981747891157712,17.108755,0.009182690747982947
0.5,0.7100933251894043,17.515387,0.023422110604160218
0.52,0.7252376832545762,17.209461,0.07585364993595312
0.5399999999999999,0.7406214740318557,17.191975,0.11822704468851342
0.5599999999999999,0.7674330774893594,17.90504,0.11976112407879269
0.58,0.7433162576190561,17.18562,0.14352652760064755
0.6,0.733854481405361,17.231617,0.12613792177855243
0.62,0.7761791883439639,18.370182,0.15248858805994514
0.64,0.7816084035590469,20.518442,0.07225142884062152
0.6599999999999999,0.7798564201362777,19.16767,0.15124900290587096
0.6799999999999999,0.776327555997142,19.4296,0.1265052584773011
0.7,0.7348472763458354,17.950993,0.07854112242416444
0.72,0.7208369048297709,17.351992,0.0844789133691416
0.74,0.7097079071363038,16.517761,0.10041382007558686
0.76,0.7269345248795149,17.732601,0.04935527388077121
0.7799999999999999,0.7615948424622517,18.789433,0.09219140078830046
0.7999999999999999,0.790841767790693,19.458828,0.09716744809668776
0.82,0.7775259600453177,19.383396,0.11145185226985099
0.84,0.8102315648602525,21.374687,0.10759226242440578
0.86,0.882002310282008,22.79744,0.14902637354939685
0.88,0.8691287355653802,22.81119,0.11977932864260343
0.8999999999999999,0.8695147235445444,23.55278,0.10230707783061055
0.9199999999999999,0.8858364756753903,23.386677,0.11592470911238095
0.94,0.8775816469098253,23.086037,0.13176855269114007
0.96,0.8942545097524859,22.208126,0.172486557794997
0.98,0.8435224893291312,21.555809,0.16072086378957628
1.0,0.8272088748714918,21.395866,0.07714012749559485
1.02,0.8651149802573941,20.65182,0.20515410772281162
1.04,0.8273509989419557,19.55096,0.21963721754632282
1.06,0.8351727201610215,19.925062,0.18355036762031385
1.0799999999999998,0.8508390168546164,21.051098,0.15713092567298137
1.0999999999999999,0.8754865917285631,21.822748,0.13163087078984803
1.1199999999999999,0.8410569701469022,21.635857,0.1771216664684795
1.14,0.8570937059606111,20.117619,0.27492295980232595
1.16,0.8751356240302349,21.34082,0.2842119880938435
1.18,0.891090029580971,21.90673,0.31426818814060575
1.2,0.8793745019947359,21.695301,0.2546276591209803
1.22,0.905916410489303,21.8578,0.3197866586727167
1.24,0.831800896917766,20.668705,0.24612770023974018
1.26,0.8086082568860109,19.758411,0.20505594423046036
1.28,0.8275345100470572,20.65472,0.16341456523707132
1.3,0.8041103828679456,20.934084,0.1063668075687978
1.3199999999999998,0.8042731053004922,21.2909,0.044560368502352454
1.3399999999999999,0.8739408729130097,23.619682,0.0715865464803207
1.3599999999999999,0.8259282470626913,22.363909,0.052071317351393365
1.38,0.8324772799400368,21.325426,0.11846362839070024
1.4,0.8545822012959381,22.302464,0.11655526851333409
1.42,0.8453983370416949,21.534256,0.08585800099227314
1.44,0.8612604270927467,22.481186,0.10423640815319368
1.46,0.7979558090052016,20.568897,0.06486071475604682
1.48,0.8122434304944247,20.033955,0.09725536327626527
1.5,0.8741380384300964,21.675552,0.13576365445006855
1.52,0.8800075182679312,22.411533,0.13374158150570237
1.54,0.8580088017385011,21.988232,0.14981478807881343
1.5599999999999998,0.8291999541846411,21.887867,0.152707231001194
1.5799999999999998,0.8340364417786281,20.26648,0.23388321318391236
1.5999999999999999,0.8254046126975741,21.043762,0.16574679905675727
1.6199999999999999,0.8383948851174615,20.318626,0.2339194386463035
1.64,0.8869886451110048,21.51413,0.2666203987871064
1.66,0.8394039119578154,20.322868,0.22565148885597086
1.68,0.8815810062546148,20.533878,0.2618043443962723
1.7,0.9295223804956861,21.86068,0.24069366746898513
1.72,0.8772654980837205,21.890932,0.18069609921613794
1.74,0.8998686861451713,21.608433,0.18578138379283693
1.76,0.8670127806110762,20.514004,0.15183719482913227
1.78,0.8545048373600902,20.218079,0.14703654682415457
1.7999999999999998,0.8068014496053467,19.242723,0.1265051661977462
1.8199999999999998,0.8000160611456452,19.051416,0.16074027509343636
1.8399999999999999,0.8331998602067203,19.660194,0.17785869230870444
1.8599999999999999,0.8613012894969692,20.094433,0.16778766710211912
1.88,0.8670081648134945,20.089714,0.15017321352418012
1.9,0.819883841828157,20.228916,0.12776417001309348
1.92,0.8414027548462774,21.042519,0.11176861328705945
1.94,0.8309548551419512,20.052856,0.14376094588939325
1.96,0.8552614425240385,20.813828,0.12870265086608712
1.98,0.8078559031793944,20.43428,0.07518015748613216
2.0,0.8199918293303295,19.610304,0.1228296235208256
2.02,0.8264210148306954,19.77372,0.14801868525432982
2.04,0.8822622856403786,21.041527,0.15507504820785678
2.06,0.8454974037604319,19.600756,0.17301376120799583
2.08,0.8462948775657773,20.422674,0.14681278574924128
2.1,0.8711702183859701,22.057468,0.09672727363570055
2.12,0.8608734669726728,21.693806,0.11273748134733841
2.14,0.8693796517901295,20.779222,0.1293046551061614
