Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.8488282730188405,23.922188,0.13017991463503242
0.04,0.8499758645061926,24.101864,0.12272715071931295
0.06,0.8474414497284806,24.238018,0.11456288342382637
0.08,0.8385914925872826,23.914858,0.09760447732019106
0.09999999999999999,0.844895573106027,24.4742,0.09765943020202317
0.12,0.8419816233394778,24.158108,0.09057145078740458
0.13999999999999999,0.8221599252541352,23.467821,0.06406495486167885
0.16,0.8328190989325868,23.601057,0.07635433232734601
0.18,0.8404986565660131,24.169977,0.09089921240796728
0.19999999999999998,0.8497659186959168,24.264149,0.0966223153292256
0.22,0.8342798219046151,24.210443,0.06145806354549388
0.24,0.8451795406706456,24.719921,0.08053343456508988
0.26,0.8380545060550797,23.942635,0.0695807689414285
0.27999999999999997,0.8594660426026002,24.683268,0.11361873952823187
0.3,0.8456852104422384,24.254333,0.08227775618601707
0.32,0.8783237136303906,25.822088,0.10331064470897566
0.33999999999999997,0.8605323541262919,25.623016,0.1042588461663021
0.36,0.8697735320030926,25.628649,0.1022085646307439
0.38,0.8793262793035314,26.255747,0.11366562383764667
0.39999999999999997,0.8797587991713841,25.774363,0.12007753323446702
0.42,0.853588680310572,24.489151,0.09160679060167976
0.44,0.8742785185225388,25.298933,0.13725349360355465
0.45999999999999996,0.8484481388622903,24.840828,0.08280102572136161
0.48,0.8590771217226025,25.096188,0.10546818043474881
0.5,0.8583371331609201,25.540703,0.09466088602536837
0.52,0.8570936117031098,25.411556,0.1034092739638125
0.5399999999999999,0.8588380300181027,25.907381,0.09541027228919285
0.5599999999999999,0.860170447947872,26.280025,0.07881137287911566
0.58,0.8429219823679156,25.086058,0.09041047678740755
0.6,0.8554125652133182,25.487907,0.10602868565741053
0.62,0.8546837525000636,25.355991,0.10437758373488637
0.64,0.8392098908004562,24.334597,0.0852955699720418
0.6599999999999999,0.8508587962097547,24.84812,0.10978582058426933
0.6799999999999999,0.8446627129565284,25.351786,0.08400758044392476
0.7,0.8560525347639122,25.779312,0.09757741863918268
0.72,0.8466368250110755,25.386862,0.07871538159942171
0.74,0.8416131780605516,24.730661,0.08517106595818746
0.76,0.8453219758143756,24.78858,0.08118718197268315
0.7799999999999999,0.8594121082109071,25.043068,0.10590632490797369
0.7999999999999999,0.8464434938529376,24.136662,0.07836492184226707
0.82,0.8433078405104545,24.331215,0.08520813209551803
0.84,0.8359787042982205,23.574938,0.0976011965908663
0.86,0.8396039203384197,24.123217,0.08196734636953829
0.88,0.8422250969497822,23.944927,0.09729529144865057
0.8999999999999999,0.8517121671697517,24.874968,0.09845089227942805
0.9199999999999999,0.8810373199473924,25.776611,0.14079411206529835
0.94,0.8704492160337934,25.711548,0.1112920349895109
0.96,0.85895963684968,24.930603,0.10286129486491757
0.98,0.8608839883561181,25.454647,0.11296642434032156
1.0,0.8633590074761833,25.833874,0.10638127692428379
1.02,0.8538596671474744,25.365513,0.0962311675256119
1.04,0.8677610205561619,26.3899,0.10280615666404391
1.06,0.8489985858417627,25.266714,0.07592954094701998
1.0799999999999998,0.8468850464497939,25.774643,0.05183065098030348
1.0999999999999999,0.8569022506789549,26.27699,0.0636827703969236
1.1199999999999999,0.8569960201215829,26.274147,0.06678171558679169
1.14,0.8616525138660195,25.969122,0.07773532557180596
1.16,0.843668624223092,26.044312,0.06262419445954148
1.18,0.8616434383119945,26.391964,0.08796823074868731
1.2,0.8560821988427794,26.372412,0.08091341464455393
1.22,0.8557403412244854,26.38845,0.08194765805372606
1.24,0.863822317863872,26.585007,0.0901094544362755
1.26,0.8599852202841114,26.166113,0.0923388427581825
1.28,0.852118450881934,25.774467,0.08093181709703823
1.3,0.8598058145778136,26.277023,0.0886439727299233
1.3199999999999998,0.8432944467543521,25.122116,0.09496487201963821
1.3399999999999999,0.8417670265743832,24.76202,0.0893562556183981
1.3599999999999999,0.8312451184093312,24.297022,0.06386960655557727
1.38,0.8520440722382835,24.965137,0.08244652766625982
1.4,0.8259743990477046,23.876293,0.06370168894174688
1.42,0.847199014343392,25.151495,0.0658425494979965
1.44,0.8385880269086904,24.482847,0.07202838864880656
1.46,0.841549555882068,25.090546,0.0828508341851858
1.48,0.8367839919992927,24.298407,0.08205587567689931
1.5,0.8362889237429774,24.091763,0.08483860538872634
1.52,0.8343994796245247,23.991276,0.07915069224645943
1.54,0.8393804560444774,24.535988,0.08073117165052335
1.5599999999999998,0.833418658620266,24.019367,0.07148783097277489
1.5799999999999998,0.8280332316939296,23.840588,0.06700285803022044
1.5999999999999999,0.8295053550667565,23.773542,0.0739477600582421
1.6199999999999999,0.819607034295156,23.34883,0.06043645775426909
1.64,0.8394584091806573,23.99221,0.07971052542156642
1.66,0.835178663151886,23.851128,0.07711495373136412
1.68,0.822249731618228,23.54455,0.058794169420363085
1.7,0.8257163747975815,23.638859,0.06119443751399167
1.72,0.8283000400601863,24.12081,0.0621940167693229
1.74,0.8396973597121847,24.725271,0.06548386613724655
1.76,0.8334720174026249,24.622408,0.06896158741411396
1.78,0.8284536631803541,24.125513,0.07044801078592078
1.7999999999999998,0.8409262739950172,25.09147,0.06825791434329775
1.8199999999999998,0.8310137373854527,24.314953,0.05996010505118399
1.8399999999999999,0.83254048507104,24.127317,0.05259069394767868
1.8599999999999999,0.8340723636481899,24.262424,0.05096130515929875
1.88,0.8432171364109283,24.307219,0.085973592309319
1.9,0.8449621952120174,24.787567,0.07188829867238244
1.92,0.843053009032629,24.961605,0.061076228496739104
1.94,0.8392764173586685,25.173365,0.058243539047586834
1.96,0.8500242521396606,25.868046,0.06971580425680779
1.98,0.8591482781049098,26.153502,0.07312835222307124
2.0,0.8567643749217406,26.089613,0.07385749922600582
2.02,0.8409877277057834,25.574305,0.06040254826173519
2.04,0.8548417782362551,26.000147,0.0700408109786087
2.06,0.8450700811547208,25.973576,0.05528157021487834
2.08,0.8496400115558447,25.537579,0.08266806056372411
2.1,0.8449428572164318,25.566444,0.06682592382056196
2.12,0.8516269538277143,25.418137,0.06991763149800079
2.14,0.874339654817002,27.268505,0.07664115743311384
2.1599999999999997,0.844929774766865,25.420994,0.05625894297347811
2.1799999999999997,0.8537180557597553,25.36479,0.1052478862107048
2.1999999999999997,0.8400406677031984,24.824865,0.0782261695575861
2.2199999999999998,0.8431608927463234,25.031057,0.08474794423949417
2.2399999999999998,0.84694629077843,25.160694,0.1002904410135983
2.26,0.8440853578387149,24.996733,0.08548416533350411
2.28,0.8459673988151089,25.47606,0.0889768963452553
2.3,0.8431455617148762,25.044842,0.09706446114642486
2.32,0.8334141834744483,24.834919,0.07531169427394169
2.34,0.8376869835172863,24.7131,0.06939973400834176
2.36,0.8321148153270979,24.35494,0.06772037421317656
2.38,0.8384034355853577,24.92883,0.06948728292722561
2.4,0.8497230955425382,25.722878,0.06377286195669263
2.42,0.8462875320834454,26.091225,0.06303357766004125
2.44,0.8609804064109831,26.215067,0.08271349280824436
2.46,0.859665920615707,26.640495,0.07397418266084355
2.48,0.8633850953076827,26.386948,0.06853342966948461
2.5,0.8476028881522341,25.122751,0.06957422867206775
2.52,0.8582762197593625,25.35812,0.0769308102530154
2.54,0.857510456914258,25.912754,0.07189919485068419
2.56,0.8696978053384697,26.729696,0.08838145946109699
2.58,0.8678298031567391,26.107214,0.09837223180166765
2.6,0.8653971075236998,26.378515,0.07835189644913299
2.6199999999999997,0.855108590750507,25.767414,0.0687633488143109
2.6399999999999997,0.8717388189883271,26.486115,0.0732194290029633
2.6599999999999997,0.8658263990587566,26.460423,0.05263687678523543
2.6799999999999997,0.861778331249596,26.310818,0.05400877960337003
2.6999999999999997,0.8730737758768221,27.092241,0.0570217652098477
2.7199999999999998,0.8766841250220437,27.505272,0.06843110763410676
2.7399999999999998,0.8913136711887033,28.170025,0.06468212167687581
2.76,0.8833335072691845,27.893105,0.07739083117659606
2.78,0.8940277216820889,28.810244,0.09263706674017469
2.8,0.9034779902708094,29.484598,0.10033108945625435
2.82,0.9081163151579217,28.674562,0.11734215696254391
2.84,0.8903042356077471,28.434643,0.10423508327550823
2.86,0.8839648372645925,28.418013,0.09362623831523098
2.88,0.8790230320507391,27.890728,0.07322423818222035
2.9,0.9007718020284814,29.169672,0.07776665718025977
2.92,0.8854674477036804,28.038157,0.07578950424098796
2.94,0.893146629846568,28.126196,0.09285777627299219
2.96,0.8739476354641889,27.203451,0.07098008498247921
2.98,0.8753849173998103,27.154243,0.06878192584145881
3.0,0.858627793062386,26.627949,0.03401780317276426
3.02,0.8697463936713927,26.90708,0.052221164929729835
3.04,0.8752920191911316,27.153015,0.0411415128358511
3.06,0.8785168053097164,26.769999,0.05781649675030898
3.08,0.8863499451424478,27.80808,0.09273710389879919
3.0999999999999996,0.9050360657857117,28.067776,0.14144332839489038
3.1199999999999997,0.8966741635924285,28.935413,0.07664680731189677
3.1399999999999997,0.8885666203707494,28.589756,0.06403624194571744
3.1599999999999997,0.902925832686829,28.33512,0.09461187997541376
3.1799999999999997,0.8983453614516237,27.881224,0.08848801714367471
3.1999999999999997,0.9021223644401177,27.84416,0.09062025712485089
3.2199999999999998,0.9109688887746809,28.34162,0.11316585389261558
3.2399999999999998,0.9160058716552419,28.868782,0.1175292449725891
3.26,0.919599931240891,28.92883,0.10503326950772207
3.28,0.9097232009745629,29.030144,0.0907200723167465
3.3,0.9143092941154338,29.148432,0.08961084465968305
3.32,0.9034597118614036,28.688782,0.07815730753771566
3.34,0.9224398952198231,29.668283,0.08859925030567106
3.36,0.9118169931774613,29.165579,0.07289246209323996
3.38,0.9062489920536281,27.943665,0.07773288486380647
3.4,0.903939036459677,27.868958,0.08923763257318307
3.42,0.9140163149744532,28.813631,0.08168680255348659
3.44,0.9072906429508152,27.92945,0.07228120419214301
3.46,0.8975940402442224,27.852673,0.05896190830597625
3.48,0.9051765618801508,28.056301,0.07778954901780932
3.5,0.8959981503390307,28.111504,0.08133637744080668
3.52,0.8940332675930539,28.18656,0.05453495929566243
3.54,0.8990935676425869,28.597479,0.07328189379843109
3.56,0.9107565192382021,29.37588,0.08009786997321466
3.5799999999999996,0.8949852015365425,27.876822,0.08876621452457323
3.5999999999999996,0.8870337670154641,27.038729,0.07773507125632406
3.6199999999999997,0.8743025214013163,27.288858,0.07398647062409669
3.6399999999999997,0.8782913682345751,26.728,0.08255700600738636
