Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.8065609903416234,22.483883,0.07789678690027102
0.04,0.7990898760540643,22.788055,0.0664693365514919
0.06,0.7943427148407554,21.99035,0.08275032150371697
0.08,0.7954106208261734,21.922956,0.0812445327895287
0.09999999999999999,0.7981355611172751,22.315632,0.06752096704569388
0.12,0.7916620565941097,22.054712,0.0842799439763725
0.13999999999999999,0.8055250806527332,22.12556,0.09548122447283047
0.16,0.8136407158574731,22.483063,0.09620380090178526
0.18,0.7924846909489431,22.001646,0.08058802571526258
0.19999999999999998,0.8094670731518591,22.586267,0.08980219793225375
0.22,0.8068211569897136,22.458958,0.09491416694761301
0.24,0.802295579853098,22.488428,0.0796941538615632
0.26,0.7993796569550101,22.517105,0.0830813588390713
0.27999999999999997,0.7991273161719652,21.963787,0.08079001236047323
0.3,0.7962556750583792,22.005054,0.08463603838987388
0.32,0.8048716141074848,22.547205,0.09642882354165438
0.33999999999999997,0.8028370757126606,22.12921,0.09033550157885739
0.36,0.8109686204220503,22.4756,0.10731749463466589
0.38,0.7942567777721256,21.68245,0.08878171173711369
0.39999999999999997,0.7990643347230714,21.71477,0.08160396208563359
0.42,0.7908185343553996,22.021639,0.07874977708848485
0.44,0.7898562220474759,21.886902,0.07310623976624786
0.45999999999999996,0.7977002243075222,22.432222,0.06988105099197339
0.48,0.800127456137336,22.188951,0.0936356731032909
0.5,0.804292185191148,22.791023,0.091685490514257
0.52,0.795791497795066,22.32094,0.0789126191895625
0.5399999999999999,0.800332515784656,22.659126,0.0777589400979809
0.5599999999999999,0.8090991276809577,23.015474,0.07392507517680302
0.58,0.8087673209840228,23.022635,0.08589382197256412
0.6,0.8025006766184799,22.336794,0.09108409009587404
0.62,0.8058815736419193,22.882463,0.07938148429712588
0.64,0.7979208657947902,22.28359,0.08058938493909906
0.6599999999999999,0.8116706920279048,22.933346,0.08911006326083837
0.6799999999999999,0.8035615025695468,22.469849,0.08460867061149446
0.7,0.7980327527673959,22.115759,0.08583742853207976
0.72,0.8094065808797692,22.33273,0.09929008044149912
0.74,0.805896373648876,22.44811,0.07832497997330612
0.76,0.79348269702762,22.044142,0.06452102303894858
0.7799999999999999,0.7987512014024145,22.41297,0.06471660202523177
0.7999999999999999,0.8046378275986392,22.63284,0.07564755449250127
0.82,0.7997345915652807,22.37666,0.07641567281917583
0.84,0.8033661971523244,22.748934,0.06811658416680388
0.86,0.8011399945743625,22.506567,0.08644727634808158
0.88,0.8118379263428058,22.660156,0.08890290482220364
0.8999999999999999,0.8116431633541165,22.926346,0.09645166129473004
0.9199999999999999,0.8242993379394523,23.042845,0.09857407055409206
0.94,0.8126239872307374,22.39847,0.09754041487217846
0.96,0.8154925546694919,22.471884,0.11287145820320221
0.98,0.8068358133340653,22.512403,0.08922879986244903
1.0,0.8114765606230463,23.090408,0.08948231149165253
1.02,0.8061974771540122,22.260017,0.09982995239964176
1.04,0.8095960895379991,22.470161,0.09342947729552764
1.06,0.8169424302625892,22.988243,0.10466227446809073
1.0799999999999998,0.8091054420477589,22.33196,0.09933202579652123
1.0999999999999999,0.8133443203467418,22.856907,0.0891794994081807
1.1199999999999999,0.8074374969017047,22.392466,0.07885483265258642
1.14,0.8101918642278526,22.227264,0.07205375575962869
1.16,0.8009798885964744,22.046986,0.08099212224065078
1.18,0.8238212127898166,23.062057,0.10324232923456034
1.2,0.8131965484346888,22.52825,0.09161165746326583
1.22,0.806544170388627,22.18838,0.09143236828266199
