Radius (nanometer),g(r) (chain O - water O)
0.9925,0.9308335538824345
0.9975,0.9306939077000038
1.0025,0.9303864462130654
1.0074999,0.9325703150271886
1.0125,0.930667223853497
1.0174999,0.934011601337672
1.0225,0.9345241955786903
1.0274999,0.9348562534228984
1.0325,0.9363418632567644
1.0374999,0.9367458506048398
1.0425,0.9360303374197092
1.0474999,0.9388695289169758
1.0525,0.936744459328797
1.0574999,0.9414098583140736
1.0625,0.9401870025385005
1.0675001,0.9423719728097182
1.0725,0.9420985432511407
1.0775001,0.9426084480860132
1.0825,0.9448985608084826
1.0875001,0.9423757858367378
1.0925,0.944137996851342
1.0975001,0.9450865067286673
1.1025,0.9454581179373897
1.1075001,0.9445396483215382
1.1125,0.9462297064594039
1.1175001,0.9488170206460799
1.1225,0.9479628061982468
1.1275,0.9502060353991765
1.1324999,0.948519936813445
1.1375,0.9506092742117767
1.1424999,0.9514398772398428
1.1475,0.9520226257662431
1.1524999,0.9508145987285559
1.1575,0.9517740120592029
1.1624999,0.950469731129345
1.1675,0.9509005790366412
1.1724999,0.9520399676168864
1.1775,0.9529007507627527
1.1824999,0.9547808556502813
1.1875,0.9523327168641696
1.1925001,0.954657762390409
1.1975,0.9523859024541376
1.2025001,0.952784896222599
1.2075,0.9533664016372055
1.2125001,0.9513930149384209
1.2175,0.9559989484494275
1.2225001,0.9550302464305938
1.2275,0.9560185979249874
1.2325001,0.9557696713754038
1.2375,0.9540276608940877
1.2425001,0.9574275014373452
1.2475,0.9533324615462782
1.2525,0.9568622833531899
1.2574999,0.9564759952464496
1.2625,0.9579781207733716
1.2674999,0.9577567688783835
1.2725,0.9576511892519486
1.2774999,0.9580343126372821
1.2825,0.9578637014241399
1.2874999,0.9605047781381145
1.2925,0.9603392023147322
1.2974999,0.9592339211780995
1.3025,0.9617786367494425
1.3074999,0.9604195418057103
1.3125,0.9601264702457641
1.3175001,0.96138318501679
1.3225,0.9624575370768056
1.3275001,0.9633440999316859
1.3325,0.9617283362525982
1.3375001,0.9652367978667903
1.3425,0.963142856783256
1.3475001,0.964193887970608
1.3525,0.9640099669530897
1.3575001,0.9645857908460597
1.3625,0.9661130991278106
1.3675001,0.9668905972131066
1.3725,0.965142780222233
1.3775,0.9662433530089563
1.3824999,0.967374350494363
1.3875,0.9672290493925487
1.3924999,0.9668147471740643
1.3975,0.967022588389938
1.4024999,0.9681251425577267
1.4075,0.9686392802802625
1.4124999,0.9693570069046157
1.4175,0.9702504407760238
1.4224999,0.9700492146648844
1.4275,0.9693305348971752
1.4324999,0.970613128405272
1.4375,0.9680218460447247
1.4425001,0.9686070021518907
1.4475,0.971713658998876
1.4525001,0.9700949118219531
1.4575,0.9727465333555952
1.4625001,0.9705080844110048
1.4675,0.9717526315373686
1.4725001,0.9740374422962317
1.4775,0.9720234434024478
1.4825001,0.9724192694508352
1.4875,0.9709553613816024
1.4925001,0.9728001154501413
1.4975,0.9737151464819209
1.5025,0.972955429229611
1.5074999,0.9757683784839765
1.5125,0.9718980275349992
1.5174999,0.9747915857216254
1.5225,0.9746120168747608
1.5274999,0.9775059125615188
1.5325,0.9734256957450688
1.5374999,0.9731446859066132
1.5425,0.9732008513217953
1.5474999,0.9745586056547002
1.5525,0.9747267227828961
1.5574999,0.9755628634180624
1.5625,0.9778665125930126
1.5675001,0.9775716614593545
1.5725,0.9769608311129525
1.5775001,0.9756837094937119
1.5825,0.9802436558838129
1.5875001,0.9776936648763529
1.5925,0.9775583836229919
1.5975001,0.9769331172779974
1.6025,0.9769153482005016
1.6075001,0.977286215505217
1.6125,0.9783054328643928
1.6175001,0.9788742137484513
1.6225,0.977277288940287
1.6275,0.9779324680879359
1.6324999,0.9797761460043083
1.6375,0.9786301800961545
1.6424999,0.9806577560536968
1.6475,0.9775135390951858
1.6524999,0.9803607396119711
1.6575,0.9806607953782093
1.6624999,0.9784103967389604
1.6675,0.9813998360461244
1.6724999,0.9810413901266016
1.6775,0.9806851028253064
1.6824999,0.9793871092076254
1.6875,0.9821591523460842
1.6925001,0.9816189222313956
1.6975,0.982639486334823
1.7025001,0.9818306466994663
1.7075,0.9816891931094227
1.7125001,0.9818330811009589
1.7175,0.9823839961892341
1.7225001,0.9826660733816656
1.7275,0.983901519676041
1.7325001,0.984120694854149
1.7375,0.9827065480335976
1.7425001,0.9847596277044625
1.7475,0.9830547180519187
1.7525,0.9851228103051217
1.7574999,0.9846417904027713
1.7625,0.9841311635206413
1.7674999,0.9836842903439089
1.7725,0.9837341602027098
1.7774999,0.9857961299618313
1.7825,0.9851440847739159
1.7874999,0.9856438919678757
1.7925,0.9868102836963479
1.7974999,0.9863410709358631
1.8025,0.9859289143719129
1.8074999,0.9857765637899247
1.8125,0.9866910663126667
1.8175001,0.9851604520966742
1.8225,0.9864156774409512
1.8275001,0.9863101318065466
1.8325,0.987451767166112
1.8375001,0.9859272833336709
1.8425,0.9870468603787727
1.8475001,0.9866383287624126
1.8525,0.9869532093080529
1.8575001,0.9871495466449169
1.8625,0.9870252744179216
1.8675001,0.9854981484635541
1.8725,0.9863923849408271
1.8775,0.9872578773768464
1.8824999,0.9875923745687891
1.8875,0.9870050959409299
1.8924999,0.9882861500354319
1.8975,0.986555460771895
1.9024999,0.9880852447556454
1.9075,0.9872156510128514
1.9124999,0.9878787755288999
1.9175,0.9886619340628929
1.9224999,0.9871437707479094
1.9275,0.9877813096471787
1.9324999,0.9893382347198864
1.9375,0.9892310235538718
1.9425001,0.9899791634067443
1.9475,0.9883385752855035
1.9525001,0.9881875436869114
1.9575,0.9904972219819007
1.9625001,0.9910809145977147
1.9675,0.9901685032305235
1.9725001,0.9901086977977674
1.9775,0.9894216790651241
1.9825001,0.9906942690073909
1.9875,0.9902503377249541
1.9925001,0.9904023014494581
1.9975,0.9916546099764258
