#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-671673.6874236017,42698.17145052855,-628975.5159730732,119.96938831876744,421.875,1.0090990495848984,0
500,1.0000000000000007,-645466.3001555582,67225.93523410024,-578240.364921458,188.88523923176683,422.24512082793797,1.00821451935049,51.3
750,1.500000000000001,-627277.8001555582,81390.06006744807,-545887.7400881101,228.68229223428756,422.24512082793797,1.00821451935049,51.8
1000,2.0000000000000013,-615026.3001555582,89602.46568653523,-525423.8344690229,251.75675292610018,422.24512082793797,1.00821451935049,35.5
1250,2.4999999999999463,-605843.3001555582,95515.1244791892,-510328.175676369,268.3695968628514,422.24512082793797,1.00821451935049,38.5
1500,2.999999999999891,-598864.5501555582,98170.39959555888,-500694.1505599993,275.83014425181864,422.24512082793797,1.00821451935049,40.5
1750,3.499999999999836,-594737.3001555582,100767.53682105656,-493969.7633345016,283.1273411513126,422.24512082793797,1.00821451935049,41.9
2000,3.999999999999781,-590983.8718404234,102499.96611289005,-488483.9057275334,287.99496136515677,424.15606415230616,1.0036722270950806,36.7
2250,4.499999999999726,-588699.6218404234,103940.07070981432,-484759.5511306091,292.04123458339575,424.15606415230616,1.0036722270950806,38
2500,4.999999999999671,-585137.221608541,104220.61086351072,-480916.6107450302,292.82947046082217,423.88905122929265,1.0043044525661724,35.1
2750,5.499999999999616,-584021.721608541,104191.90072939568,-479829.8208791453,292.74880337107754,423.88905122929265,1.0043044525661724,36.2
3000,5.999999999999561,-582860.221608541,104989.77624009253,-477870.44536844845,294.990600472008,423.88905122929265,1.0043044525661724,37.1
3250,6.499999999999506,-582008.721608541,105675.74650455022,-476332.97510399076,296.9179765219918,423.88905122929265,1.0043044525661724,37.9
3500,6.999999999999451,-581324.1755667231,106644.16016856278,-474680.0153981603,299.63893601426736,424.87114409426977,1.0019829952235408,36
3750,7.499999999999396,-581016.4255667231,105685.27545541537,-475331.15011130774,296.9447500902214,424.87114409426977,1.0019829952235408,36.8
4000,7.999999999999341,-580187.8265670962,106279.18998994841,-473908.63657714776,298.6134764314445,424.9071352680874,1.001898123633609,37.5
4250,8.499999999999508,-579385.8265670962,105952.27387607016,-473433.552691026,297.6949376537602,424.9071352680874,1.001898123633609,36.1
4500,8.999999999999675,-580224.5765670962,106494.34017323499,-473730.2363938612,299.2179855944532,424.9071352680874,1.001898123633609,36.7
4750,9.499999999999842,-580075.3265670962,105982.81836118299,-474092.5082059132,297.7807587339379,424.9071352680874,1.001898123633609,37.3
5000,10.000000000000009,-580540.3406184614,107287.09452407481,-473253.24609438656,301.4453937322346,425.49953951055835,1.000503225064161,36.4
5250,10.500000000000176,-579776.4692168757,107039.24440536171,-472737.224811514,300.7490073033405,425.2536793916632,1.0010816653076908,36.9
5500,11.000000000000343,-579609.0508555034,107059.30666770565,-472549.74418779777,300.80537639971925,426.0991791901131,0.999095239640647,37.5
5750,11.50000000000051,-579553.8008555034,106562.77461895213,-472991.0262365513,299.410266395099,426.0991791901131,0.999095239640647,36.8
6000,12.000000000000677,-580153.8937654505,106941.23502508001,-473212.6587403704,300.47362957632185,425.2614739472212,1.0010633166277931,37.3
6250,12.500000000000844,-579623.6437654505,106718.68200345809,-472904.96176199237,299.848320600189,425.2614739472212,1.0010633166277931,37.8
6500,13.00000000000101,-580838.8937654505,106353.20626152249,-474485.68750392797,298.8214405321242,425.2614739472212,1.0010633166277931,37.1
6750,13.500000000001178,-580098.444747706,106112.11956883676,-473986.3251788692,298.1440573545609,425.35953720922316,1.000832529433169,37.5
7000,14.000000000001345,-579996.444747706,106406.51081890729,-473589.93392879865,298.9712107664647,425.35953720922316,1.000832529433169,37.9
7250,14.500000000001512,-580409.944747706,107626.53905564465,-472783.4056920613,302.39913370369374,425.35953720922316,1.000832529433169,37.4
7500,15.000000000001679,-579231.444747706,105172.28705526731,-474059.15769243863,295.503402545592,425.35953720922316,1.000832529433169,37.7
7750,15.500000000001846,-580176.6635213885,107240.52167011338,-472936.14185127517,301.3145376179749,425.4402963054976,1.0006425466522688,36.9
8000,16.00000000000201,-580603.1635213885,106592.6436324493,-474010.5198889392,299.49418959736283,425.4402963054976,1.0006425466522688,37.3
8250,16.500000000001734,-580230.1635213885,107169.76359605545,-473060.3999253331,301.1157281004952,425.4402963054976,1.0006425466522688,37.6
