#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,10.000000000000009,1884.8384699677335,3051.57406033203,4936.412530299764,589.1171730713115,421.875,0.01203377090011333,0
10000,19.999999999999794,1858.6548762177335,3135.540310688317,4994.19518690605,605.327154892271,421.875,0.01203377090011333,813
15000,29.99999999999425,1994.6499934052335,3009.1587407514453,5003.808734156679,580.928745501734,421.875,0.01203377090011333,814
20000,40.00000000000292,1758.6206965302335,3099.515710707754,4858.136407237987,598.372478360755,421.875,0.01203377090011333,815
25000,50.00000000001514,1984.7007746552335,3121.352131485939,5106.052906141173,602.5880766796896,421.875,0.01203377090011333,815
30000,60.00000000002736,1658.9185480927335,3214.3437499124557,4873.262298005189,620.5404377509443,421.875,0.01203377090011333,816
35000,70.00000000001826,1941.6480402802335,3177.503772352822,5119.151812633056,613.4283496918459,421.875,0.01203377090011333,817
40000,79.99999999999496,1713.8062434052335,2799.791452009231,4513.597695414464,540.5096493766351,421.875,0.01203377090011333,818
45000,89.99999999997165,1877.5747980927335,3178.9137972332537,5056.488595325987,613.7005599856475,421.875,0.01203377090011333,817
50000,99.99999999994834,1401.6128840302335,3094.7112768553197,4496.324160885553,597.4449654007562,421.875,0.01203377090011333,817
55000,109.99999999992504,1732.6968684052335,3047.7498214282095,4780.446689833443,588.3788902154391,421.875,0.01203377090011333,816
60000,119.99999999990173,1552.2945246552335,3276.2692254818976,4828.563750137131,632.495369988308,421.875,0.01203377090011333,817
65000,129.99999999989262,1653.4908137177335,3406.8642376177013,5060.355051335435,657.7071993083827,421.875,0.01203377090011333,817
70000,139.99999999994037,1528.0015559052335,3156.6615288741887,4684.663084779422,609.4046808193754,421.875,0.01203377090011333,816
75000,149.99999999998812,1699.4429621552335,3233.527575109154,4932.9705372643875,624.2439431042909,421.875,0.01203377090011333,816
80000,160.00000000003587,1862.1324152802335,3216.163777254522,5078.296192534755,620.8918004711248,421.875,0.01203377090011333,815
85000,170.00000000008362,1320.4693293427335,3115.0933638885617,4435.562693231295,601.3797994427688,421.875,0.01203377090011333,815
90000,180.00000000013137,1561.0699152802335,3093.913460433483,4654.983375713717,597.2909441167336,421.875,0.01203377090011333,814
95000,190.0000000001791,1919.4468684052335,3113.797555051744,5033.2444234569775,601.1296389604424,421.875,0.01203377090011333,813
100000,200.00000000022686,1613.6851496552335,3050.3452136181295,4664.030363273363,588.8799398638198,421.875,0.01203377090011333,813
105000,210.0000000002746,1658.0210871552335,3188.140458136797,4846.1615452920305,615.4817995298686,421.875,0.01203377090011333,813
110000,220.00000000032236,1699.3316340302335,2976.983343200758,4676.314977230992,574.7171711231512,421.875,0.01203377090011333,813
115000,230.0000000003701,1538.6919855927335,2927.617062376812,4466.309047969546,565.1868358833493,421.875,0.01203377090011333,813
120000,240.00000000041786,1929.8746027802335,3096.628572963178,5026.503175743412,597.8151062004454,421.875,0.01203377090011333,813
125000,250.0000000004656,1685.5933527802335,3256.3871518969536,4941.980504677187,628.6570653122342,421.875,0.01203377090011333,812
130000,260.00000000051335,1800.0757746552335,3120.3621173650026,4920.437892020236,602.3969509495923,421.875,0.01203377090011333,812
135000,270.0000000005611,1696.6314387177335,3034.789015162736,4731.42045388047,585.876760692484,421.875,0.01203377090011333,812
140000,280.00000000060885,1635.4488215302335,3130.29672530666,4765.7455468368935,604.3148621752252,421.875,0.01203377090011333,812
