#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
10000,19.999999999999794,-578901.0864711688,107410.2322369212,-471490.8542342476,301.7913747329964,427.43135783426516,0.9959813517208015,0
20000,40.00000000000292,-579545.137396764,107033.47007470127,-472511.66732206277,300.7327831210453,426.41093165859513,0.9983647930594697,201
30000,60.00000000002736,-579675.9193162629,106997.99936896845,-472677.9199472945,300.6331208000269,427.18803036154287,0.9965486654280409,225
40000,79.99999999999496,-578759.6356498604,107395.40537940705,-471364.2302704533,301.7497155947656,426.3591860203142,0.9984859609037379,233
50000,99.99999999994834,-579884.2193022878,106566.73724889877,-473317.482053389,299.42140022764227,426.94840131909086,0.9971079882916835,238
60000,119.99999999990173,-580515.8266287353,107456.92439436191,-473058.9022343734,301.9225660551807,425.71727326387963,0.9999915161529084,233
70000,139.99999999994037,-579060.2069190075,107183.36624174198,-471876.8406772655,301.1539475611206,426.06642231078564,0.9991720521761761,236
80000,160.00000000003587,-579806.7128707436,107790.00246309748,-472016.71040764614,302.85841812591633,425.93622122028717,0.999477481215332,237
90000,180.00000000013137,-580661.5504877348,106831.3037286892,-473830.24675904564,300.1647547477973,425.66822073285675,1.0001067517107431,233
100000,200.00000000022686,-579740.1073245178,107406.05523961876,-472334.05208489904,301.77963859080677,426.6478869030229,0.9978103129346887,235
110000,220.00000000032236,-580565.1050818069,107894.68062779162,-472670.4244540153,303.1525331889756,426.33640109115873,0.9985393235343358,237
120000,240.00000000041786,-581301.9916015174,107164.1245502804,-474137.86705123703,301.09988402920715,424.9252021658885,1.0018555250988213,234
130000,260.00000000051335,-580829.0032357154,106748.659859017,-474080.34337669844,299.9325496168502,425.28531175121697,1.0010072057053845,235
140000,280.00000000060885,-579680.1235179408,107832.51191001752,-471847.61160792323,302.97785725343675,425.5830498570243,1.000306900584148,236
150000,300.00000000070435,-581246.0368789756,107031.64062122523,-474214.39625775034,300.7276428912176,425.204361857058,1.0011977762512754,234
160000,320.00000000079984,-580980.545908608,106637.52034033544,-474343.02556827257,299.6202800366478,425.53935219993645,1.000409619798478,236
170000,340.00000000089534,-579301.9690850698,106222.39382987062,-473079.5752551992,298.45389581354186,426.71426276738316,0.9976551024630278,237
180000,360.00000000099084,-579844.8411884336,106361.16941114253,-473483.67177729105,298.84381465627405,426.44170006849606,0.9982927595384078,235
190000,380.00000000108633,-580555.3542050128,106912.62088442582,-473642.73332058697,300.39323220015956,425.3265432356766,1.0009101672917176,236
200000,400.00000000118183,-579802.4990318539,106268.01991787684,-473534.47911397705,298.5820917920471,426.60716020197333,0.9979055704130204,236
210000,420.00000000127733,-580604.9731953279,106750.31697329681,-473854.6562220311,299.93720562388216,425.4693034630412,1.000574325993906,234
220000,440.0000000013728,-580619.85489276,107886.91518980917,-472732.9397029509,303.13071457676966,425.610844654676,1.0002415748805376,235
230000,460.0000000014683,-579301.090346016,107472.58650394506,-471828.50384207093,301.9665720077225,426.2600719663217,0.9987181290047361,235
240000,480.0000000015638,-580867.7256516246,107016.21401041595,-473851.51164120866,300.6842986214339,423.6414351548382,1.004891462960967,234
250000,500.0000000016593,-579464.7409557579,106484.65283295204,-472980.0881228059,299.19076699823,426.16661525215767,0.9989371440832815,235
260000,520.0000000015274,-580175.8586350102,107098.65944932029,-473077.1991856899,300.91594621989105,425.3777611707766,1.0007896519364996,235
270000,540.0000000010544,-580645.7484684177,105961.27224221145,-474684.4762262062,297.720220433916,427.1276648004869,0.9966895067367776,234
280000,560.0000000005815,-581128.0453919955,106004.56739033197,-475123.47800166346,297.8418671522821,424.25029043154814,1.0034493108079956,235
290000,580.0000000001086,-580924.2910128413,106821.97829105635,-474102.3127217849,300.1385529922979,425.90221673448673,0.9995572805600699,235
300000,599.9999999996356,-579555.4254563982,107130.76507833542,-472424.66037806275,301.0061536583758,428.62558935851115,0.9932063603126444,235
310000,619.9999999991627,-580018.461916754,107313.95185430802,-472704.510062446,301.5208549843327,427.4965490475566,0.9958294692485826,235
320000,639.9999999986898,-580427.7287026495,107272.26879465586,-473155.4599079936,301.40373776362173,425.90867335498,0.9995421276354508,236
330000,659.9999999982168,-580528.1770301582,107091.20944167936,-473436.9675884789,300.8950138747978,425.37069169151033,1.0008062846331862,235
340000,679.9999999977439,-578936.5035782442,106776.78597944432,-472159.7175987999,300.0115757987408,425.93200251612535,0.9994873806823471,235
350000,699.999999997271,-579476.7091950146,107180.49131860607,-472296.2178764085,301.14586986696276,425.3415289693449,1.0008749029872204,234
360000,719.999999996798,-581205.36711314,106523.47731726628,-474681.88979587366,299.2998524573197,425.0412182750168,1.001582066020188,235
370000,739.9999999963251,-580453.1317040347,106550.50149814179,-473902.63020589296,299.37578251098034,427.06168159206527,0.9968435003500877,235
380000,759.9999999958521,-577889.447597466,107529.49728738482,-470359.9503100811,302.1264746837872,426.95066142657663,0.9971027099974165,236
390000,779.9999999953792,-579007.5741131338,107035.21205363792,-471972.3620594959,300.73767757297134,427.3283079836607,0.9962215317593857,235
400000,799.9999999949063,-579675.7313574613,106291.37569165899,-473384.3556658023,298.64771469343066,425.960215588118,0.9994211805810348,235
410000,819.9999999944333,-579811.7315911702,106503.82875453265,-473307.9028366376,299.24464573599136,425.9601913648528,0.9994212374155579,236
420000,839.9999999939604,-578766.7994510522,107265.11705881069,-471501.68239224155,301.38364347514016,426.3941002744724,0.9984042022851503,235
430000,859.9999999934874,-581674.9090006808,106911.16277446924,-474763.74622621154,300.3891353371406,425.88999129806274,0.9995859734719373,236
440000,879.9999999930145,-579553.6898165145,106719.89978901809,-472833.7900274964,299.8517422218598,426.92544068756956,0.9971616141170013,236
450000,899.9999999925416,-580321.3191805822,106408.60826545465,-473912.71091512754,298.9771039785337,424.6595061000869,1.0024823545179127,235
460000,919.9999999920686,-579993.3408309617,107299.7969561716,-472693.5438747901,301.4810838556531,425.7158029255935,0.9999949699260637,236
470000,939.9999999915957,-579963.336852916,105523.73843788577,-474439.5984150303,296.490878260925,425.5868433937203,1.0002979841878978,236
480000,959.9999999911228,-580474.0704746163,107279.57891078608,-473194.4915638302,301.4242770544365,425.5109522856915,1.0004763902241496,235
490000,979.9999999906498,-580216.3473651703,106503.81897645327,-473712.528388717,299.2446182624448,426.596937484742,0.9979294836331436,236
500000,999.9999999901769,-581115.0792556191,106050.20854392392,-475064.87071169517,297.9701054606821,426.9369523253564,0.9971347273290245,236
510000,1019.999999989704,-579683.9930960471,106912.735233529,-472771.2578625181,300.3935534877346,426.81580398623413,0.9974177562491555,235
520000,1039.9999999892311,-579943.3395433477,106870.96803281084,-473072.3715105369,300.2761998552084,426.33801446199254,0.9985355448090842,236
530000,1059.9999999887582,-580286.7764226692,106758.09949159672,-473528.6769310725,299.95907222679045,423.63623007478316,1.0049038097343068,235
540000,1079.9999999882853,-578926.3722215258,105774.86488488724,-473151.5073366385,297.1964702151926,426.62034410852976,0.9978747320013643,236
550000,1099.9999999878123,-578973.3463978409,107326.50763375434,-471646.83876408654,301.5561330566451,426.8050542527819,0.9974428777300598,236
560000,1119.9999999873394,-579351.2873908621,107462.63267016341,-471888.6547206987,301.9386046426189,427.59308790528905,0.9956046381131484,236
570000,1139.9999999868664,-579468.6872072825,107080.07612148445,-472388.61108579807,300.8637324974375,427.10799606092576,0.9967354052601304,236
580000,1159.9999999863935,-580027.2426796984,106315.39164850407,-473711.8510311943,298.71519251636107,428.90732764895165,0.9925539483719509,236
