Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
0.4525,0.4321780743022833,0.484686506248321
0.4575,0.4412246973896189,0.48910968060473464
0.4625,0.45842859916938633,0.5016923388519657
0.4675,0.4816011853858357,0.5279662122632283
0.4725,0.503696183032393,0.5463804013898979
0.4775,0.5369254582055842,0.5636134523484863
0.48250002,0.5563029970054646,0.5817346050736115
0.4875,0.5680014320690437,0.5855922014255852
0.4925,0.5671187318069205,0.5979067766268193
0.4975,0.5593276922716011,0.5947259862384079
0.5025,0.5356868806811944,0.5979497260689073
0.5075,0.5253232839208316,0.5975472583594269
0.5125,0.5087134350527805,0.6047969486716545
0.5175,0.4938628839202493,0.613422665165943
0.5225,0.4811833753941379,0.6224299682746911
0.5275,0.4738764632500214,0.6371771971510735
0.5325,0.46502721126340163,0.6476912708361924
0.5375,0.45459093784077886,0.6548627589436119
0.5425,0.4488220978988876,0.6608616439875067
0.5475,0.44968715229054734,0.6766703929510273
0.5525,0.44772950114922727,0.6853831498245936
0.5575,0.4438628405593624,0.6978173627680784
0.5625,0.4450627675491652,0.7012412172675893
0.5675,0.44451143674415344,0.7070355754248013
0.5725,0.44725737462266346,0.7094675431602812
0.5775,0.45370877230692275,0.7105189940930033
0.5825,0.4597504152232168,0.7107923811517125
0.5875,0.47066309849809695,0.7039293824188627
0.5925,0.47065764872671045,0.7073910567050539
0.5975,0.4837460594037481,0.7003323405263168
0.6025,0.49546606434637397,0.6927823534016706
0.6075,0.5070755560786427,0.6847175598005455
0.6125,0.5173071750205277,0.6792121105467999
0.6175,0.5277250752517886,0.669280139296705
0.6225,0.5400379337413707,0.6668984847754645
0.6275,0.5523457401390834,0.6578366258116347
0.6325,0.5727642410872968,0.653193101974758
0.6375,0.5807602159909491,0.6496812565352387
0.6425,0.5925192593346963,0.641164455195581
0.6475,0.6060379680581781,0.6410230033398377
0.6525,0.6199000367235319,0.638413784706475
0.6575,0.631883523053251,0.6348424680147696
0.6625,0.6469077549767069,0.63551036427956
0.6675,0.6488117349223356,0.6315216367752409
0.6725,0.6649539445136784,0.6302857026463001
0.6775,0.6723023760973362,0.6328815614922124
0.6825,0.6790710964640183,0.6312355751759265
0.6875,0.6917264777682008,0.6310373107169548
0.6925,0.6963875496593754,0.6306553244676417
0.6975,0.7007877982559855,0.6299503341334604
0.7025,0.7129413069030938,0.6359620651698028
0.7075,0.7180101603148991,0.6353981248690143
0.7125,0.7192003742719283,0.6387011162831824
0.7175,0.7216361867870961,0.632739981266676
0.7225,0.7247782614094477,0.6420014158499254
0.7275,0.7289872397021177,0.639992168541758
0.7325,0.7323658703602945,0.6439825120386594
0.7375,0.7305637000196672,0.653524300430337
0.7425,0.7312650960939706,0.6517208648361154
0.7475,0.73346617896871,0.6579753793599529
0.7525,0.7310961546064771,0.6621202950333386
0.7575,0.7292419025468404,0.6679299872850633
0.7625,0.7253885831245958,0.6750430558696422
0.7675,0.7296172623069542,0.6777478453535717
0.7725,0.727770175278894,0.6868688040504692
0.7775,0.7211167870585075,0.688737195754427
0.7825,0.722952610377319,0.6964886782440292
0.7875,0.7218056159606376,0.7024867128074969
0.7925,0.7213596822709682,0.7113580235061027
0.7975,0.7143054904379795,0.7210415714408986
0.8025,0.7140221822879276,0.7251354327706516
0.8075,0.7084724653289161,0.7281723486348489
0.8125,0.7150828615086819,0.7401106263470133
0.8175,0.7078916423369738,0.7432538776857759
0.8225,0.7124716910345356,0.74819747753315
0.8275,0.7116833108150913,0.7529223911119816
0.8325,0.710826806968441,0.7616355031887145
0.8375,0.7099259596989865,0.76378757634028
0.8425,0.7099331189252338,0.7673147229997481
0.8475,0.7137154407414098,0.7690643547409701
0.8525,0.7139123613024396,0.7692386641276615
0.8575,0.712374178428388,0.7737776185985218
0.8625,0.7155291555877037,0.7740370373900506
0.8675,0.7171457926490402,0.7751333693045359
0.8725,0.7168708567623286,0.779203779637511
0.8775,0.723778184490107,0.7772542335374677
0.8825,0.723576112671226,0.7786136119427037
0.8875,0.727950045523671,0.7765577725333311
0.8925,0.7309932999018812,0.7755547383080158
0.8975,0.7371649713727462,0.7780064507923482
0.9025,0.7376797968656308,0.7791840462420773
0.9075,0.741036058055869,0.780582566657621
0.9125,0.7464100203218289,0.7769166338340079
0.9175,0.7514363781477126,0.7787336314571026
0.9225,0.7535390734001537,0.7819601711264776
0.9275,0.7607448188672217,0.7766738857149161
0.9325,0.7643429062178431,0.7819054113582928
0.9375,0.7671756234342443,0.7826040225891887
0.9425,0.7719318093113392,0.7810385829896358
0.9475,0.7788476200687013,0.7822545759203147
0.9525,0.778579982301778,0.7832351808160136
0.9575,0.7842872366164109,0.7895604043273444
0.9625,0.7870904256947603,0.7878039708304677
0.9675,0.7900072443255864,0.7854304242350068
0.9725,0.7933705072864419,0.7916741490374926
0.9775,0.7975166652000659,0.7918886580112684
0.9825,0.798412491852222,0.7972131852013795
0.9875,0.801595844995276,0.7952677942362111
0.9925,0.802497341547322,0.7989896916308248
0.9975,0.8070268444400553,0.7989002319612792
1.0025,0.8094691565118672,0.7998590301478605
1.0074999,0.8118786329658488,0.8018391864686601
1.0125,0.8136105405488421,0.8069916551592081
1.0174999,0.8140315092466224,0.8126440790792054
1.0225,0.8175462501002587,0.8150001329662682
1.0274999,0.818748222504894,0.8143653651039728
1.0325,0.8174878255633371,0.8182218582317711
1.0374999,0.8200759196620472,0.8177356529774551
1.0425,0.8228356597435162,0.8228981270393697
1.0474999,0.8252076030515273,0.8231527902692729
1.0525,0.8248735523459721,0.8260025042572575
1.0574999,0.8297160403002469,0.8237826732582316
1.0625,0.8322723283578871,0.8291610713461597
1.0675001,0.8329807446398843,0.8289734818680571
1.0725,0.8333889733385197,0.8295153029105629
1.0775001,0.8348137597959215,0.831336023129257
1.0825,0.8358681703691782,0.8364536275331814
1.0875001,0.839872373298095,0.8367513841741605
1.0925,0.8404109833817534,0.8401116128270553
1.0975001,0.8405986000035227,0.8402752529161959
1.1025,0.843665904380381,0.8403705641010377
1.1075001,0.8438606655307812,0.8427157978988183
1.1125,0.8438833731473577,0.8421049592594176
1.1175001,0.8480483981870351,0.8465233474220508
1.1225,0.8523828446105916,0.8485091247583799
1.1275,0.8485107625379953,0.8491712834325023
1.1324999,0.8531197058582575,0.8481272640828795
1.1375,0.8500693574396102,0.8517594110632581
1.1424999,0.8554041204003582,0.856698909796909
1.1475,0.8572583308161801,0.8547943755744155
1.1524999,0.8573931562750594,0.8561019096243355
1.1575,0.8621113142409101,0.8589590242302292
1.1624999,0.8600288628903642,0.8599442539365886
1.1675,0.8621568568661558,0.8587594836372799
1.1724999,0.8652586648576874,0.8612482411348485
1.1775,0.8642552091428682,0.8648221687655179
1.1824999,0.8651071399681108,0.862896759500783
1.1875,0.8641430031309966,0.866172584404752
1.1925001,0.8647674825541345,0.8670539974790231
1.1975,0.8663299394305226,0.8687444334963709
1.2025001,0.8690617687249652,0.8671022296243763
1.2075,0.86965391942523,0.8682840190646509
1.2125001,0.8688644020938336,0.8717614998313874
1.2175,0.868922520273771,0.8720176535894372
1.2225001,0.8702793672164254,0.869937475507785
1.2275,0.8748044413408504,0.8750249832648253
1.2325001,0.8735624410749141,0.8755265493484409
1.2375,0.876074650088193,0.8784615583165443
1.2425001,0.8747398621552407,0.8771214890838844
1.2475,0.8756243407529191,0.8792566078611633
1.2525,0.8766346061314564,0.8788781413051339
1.2574999,0.875505571008021,0.8803795586832381
1.2625,0.8782821418863822,0.8820774358787546
1.2674999,0.8799216170725433,0.88146514411106
1.2725,0.8812709376047311,0.8835901587568665
1.2774999,0.8806120804818098,0.885023767209632
1.2825,0.8827208064706211,0.8854579926106836
1.2874999,0.8822189873852585,0.8866335743294356
1.2925,0.8852015679639769,0.8858304004970772
1.2974999,0.884197099037682,0.8870433021899421
1.3025,0.8873535405285741,0.8887141342666178
1.3074999,0.8902615074335245,0.8892561668227932
1.3125,0.8897511044075511,0.8923977286685112
1.3175001,0.891090576361342,0.8926941532229014
1.3225,0.893288802741194,0.8904082276680896
1.3275001,0.8943877225157164,0.892062072748028
1.3325,0.894441992856288,0.8930997090355812
1.3375001,0.8966707588396804,0.8968145716313789
1.3425,0.9003236422794691,0.8960651618871209
1.3475001,0.8975151482800955,0.8974620158398627
1.3525,0.9004693922634667,0.8980394447721366
1.3575001,0.9019842184027825,0.8980674796404113
1.3625,0.9026318445527902,0.8980412711317051
1.3675001,0.9028552662612367,0.9011184255701546
1.3725,0.9051788717652279,0.9025707462925793
1.3775,0.9056027481595591,0.9023638592726317
1.3824999,0.9095030449189814,0.9057136046886611
1.3875,0.905037659016077,0.903560252569685
1.3924999,0.9093576855728828,0.905679604292999
1.3975,0.9106976359127749,0.9074721238135597
1.4024999,0.910472415082305,0.9091590503128381
1.4075,0.9125587825623493,0.9086736886342515
1.4124999,0.9132917619484152,0.9084598999555632
1.4175,0.9145708536690547,0.909886783863255
1.4224999,0.9156673949214055,0.9099955721994162
1.4275,0.9152208136638985,0.9121452309782981
1.4324999,0.9160949808347352,0.9146810793492353
1.4375,0.9187576723101295,0.9149207472450469
1.4425001,0.9166498524498815,0.9143367886191077
1.4475,0.9175750526954849,0.9148191982100589
1.4525001,0.9188679385086994,0.915653437688879
1.4575,0.9185872268598717,0.9167605281699099
1.4625001,0.9190628001105065,0.9179669236588825
1.4675,0.9198819653744081,0.9176802230612182
1.4725001,0.9207932305205824,0.920481770362609
1.4775,0.9195883932696317,0.9219535729148466
1.4825001,0.9217808935886177,0.9223385367496293
1.4875,0.9233751467895047,0.9208898560188618
1.4925001,0.92228793878084,0.9211458441419779
1.4975,0.9257924989535987,0.9258928817726411
1.5025,0.924670973036616,0.9249542920556121
1.5074999,0.9246831831340486,0.9256548672105464
1.5125,0.9266924521179282,0.9272625552275184
1.5174999,0.9275931257934034,0.9273107251161072
1.5225,0.9284306033200407,0.9269045376560556
1.5274999,0.9314999160601526,0.9294723428252679
1.5325,0.9297029237879866,0.9297303095177012
1.5374999,0.9314169433113089,0.9306611696730712
1.5425,0.931474288837952,0.9320825027099776
1.5474999,0.9330730161382735,0.9319032300420168
1.5525,0.9317121156682983,0.9331486298310363
1.5574999,0.9342512089258206,0.9345796836019237
1.5625,0.9342853322010525,0.934193130102101
1.5675001,0.9353631596431823,0.9358590579840224
1.5725,0.9373412642289838,0.9351044005199841
1.5775001,0.9367958146682069,0.9369092480221181
1.5825,0.9387231187422272,0.9383920996296189
1.5875001,0.9403959108582481,0.936106960744498
1.5925,0.9399343737641586,0.9377420774279687
1.5975001,0.9389703472648523,0.9383136825423356
1.6025,0.9413831373489592,0.9408140466609143
1.6075001,0.941770650117811,0.9420347570216485
1.6125,0.9426754043167198,0.9404409478575293
1.6175001,0.9444557306221923,0.9412135057648847
1.6225,0.9438288490893941,0.9431786890010456
1.6275,0.9464846567855586,0.9444652225981026
1.6324999,0.9462951340036518,0.9453043206467772
1.6375,0.946832572967396,0.9429961244074051
1.6424999,0.9485713330199291,0.9443753923243456
1.6475,0.950482901895447,0.9451447965197001
1.6524999,0.9499317133169664,0.9469444367207345
1.6575,0.9497592237934365,0.9491453338839266
1.6624999,0.9514860950679394,0.9490362569576372
1.6675,0.9522497859193997,0.9488521247991514
1.6724999,0.9506509403225334,0.9483324975815625
1.6775,0.9526950400875637,0.9502151711663495
1.6824999,0.9549888418777959,0.9506871585665094
1.6875,0.9538614666102657,0.9514761887060981
1.6925001,0.9554236272137586,0.9509330983705695
1.6975,0.9541574443360545,0.9527711012569082
1.7025001,0.9561064067683364,0.9521467870003169
1.7075,0.9559087823271446,0.9548989258862345
1.7125001,0.9589768418417054,0.9554703052365183
1.7175,0.9566062425257188,0.9552253269605291
1.7225001,0.9580130818052773,0.9565920136723615
1.7275,0.9591769079479766,0.9584704836626663
1.7325001,0.9598467677421813,0.956220715401318
1.7375,0.9597935803060935,0.9587827866214828
1.7425001,0.960234467305909,0.958916441896262
1.7475,0.9611611435337851,0.9615039778433089
1.7525,0.9621324359472635,0.960806135014381
1.7574999,0.961394893145256,0.961178571456975
1.7625,0.9630191177249758,0.9620506038438182
1.7674999,0.9645665911285982,0.9598119890573811
1.7725,0.9644712281405092,0.9622580191153703
1.7774999,0.9642150118830928,0.9625231625594649
1.7825,0.9655777656681265,0.9612267256364355
1.7874999,0.9648454694989349,0.9625932087460742
1.7925,0.9654785393169633,0.9636547393811438
1.7974999,0.9652025836360913,0.9650643458758527
1.8025,0.9673725956087543,0.9641337819740913
1.8074999,0.9674540792572979,0.9650742125902575
1.8125,0.9689689461057622,0.9657789114564173
1.8175001,0.9709673000999347,0.9650958857508005
1.8225,0.9691244326077028,0.9684875775956935
1.8275001,0.9699314681165156,0.9672086214739655
1.8325,0.9695273331995725,0.9677120517834029
1.8375001,0.9717730517938417,0.9688892481149944
1.8425,0.9722042214176368,0.9703865037886769
1.8475001,0.9722297282355021,0.9696995074993905
1.8525,0.9724656718127359,0.9695440381160747
1.8575001,0.9705097328606564,0.9704910919355539
1.8625,0.9751081741075878,0.9733972682674091
1.8675001,0.9726147772382487,0.9715256872015335
1.8725,0.9766799661104305,0.971318576092873
1.8775,0.9766488932008843,0.9711538443263348
1.8824999,0.9743340647540498,0.9738107691512705
1.8875,0.9734227488883076,0.9742792687161085
1.8924999,0.9768738201572864,0.9764358500713167
1.8975,0.9771062289238172,0.9736199131844859
1.9024999,0.9770604347210969,0.9751512054200295
1.9075,0.9791188811437751,0.974464079434093
1.9124999,0.9763384134582597,0.9765367233911634
1.9175,0.9779078061741137,0.9774870117375409
1.9224999,0.9803451029886634,0.9782578615660571
1.9275,0.9784106308023593,0.9779720726967766
1.9324999,0.9793485995716013,0.9775288020982208
1.9375,0.9809404252802874,0.9794089298604366
1.9425001,0.9797548096442644,0.9796942045162658
1.9475,0.9796968517920112,0.9797590302422793
1.9525001,0.9814158066518436,0.9792713054159201
1.9575,0.9840718519180767,0.9801786646577509
1.9625001,0.9806875864475519,0.9799045645699068
1.9675,0.9811703904516771,0.9792467694659321
1.9725001,0.9829684279258822,0.9804162865010637
1.9775,0.9832106316181058,0.982353545184297
1.9825001,0.9825103370529867,0.9827994392961997
1.9875,0.9855158265987809,0.9830472790402877
1.9925001,0.9836629344796077,0.9838519401545032
1.9975,0.9843312417625791,0.9838754200846762
