Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.8576290807072605,26.47667,0.020230620147356215
0.04,0.8667910654212644,26.784945,0.03244436394208117
0.06,0.8705374329228487,26.907726,0.027661926512014712
0.08,0.8698244042180289,27.234728,0.02863994548508897
0.09999999999999999,0.8686415678196845,26.700525,0.02261465111705596
0.12,0.8740239629688556,27.497402,0.029664339952277574
0.13999999999999999,0.8716616827074936,27.234955,0.036149562491206044
0.16,0.8738160495067816,26.937199,0.03376817503368923
0.18,0.8720009818318643,26.891136,0.027409653973317627
0.19999999999999998,0.8771151364450184,27.638927,0.0366857862659391
0.22,0.8805642541418632,27.574505,0.04191539770153585
0.24,0.8826483359761748,27.586384,0.03741997194120894
0.26,0.8791648980940862,27.481535,0.0435572652161742
0.27999999999999997,0.8792778467577872,26.569832,0.04582837115871341
0.3,0.8833122220247606,27.787142,0.0294705367173701
0.32,0.8874970611283395,27.555021,0.05294173537677582
0.33999999999999997,0.8978070673391583,28.021313,0.07422130175272801
0.36,0.8944440394274626,27.927519,0.05290523007656334
0.38,0.8907666227932977,27.174511,0.08282054435102049
0.39999999999999997,0.9029763713800715,27.662369,0.073372514632559
0.42,0.8931930573034076,27.38955,0.06568385216419403
0.44,0.8917317859166436,27.3889,0.0717439982342728
0.45999999999999996,0.902953333218293,27.77227,0.07977467813846073
0.48,0.8885881373387318,27.081427,0.05653575993695614
0.5,0.8789476298659786,26.935844,0.036392615990224364
0.52,0.8871070931537182,27.071444,0.0423708183600745
0.5399999999999999,0.875144693948489,26.8484,0.03523218922366134
0.5599999999999999,0.8888010129357987,27.231281,0.041901980471808375
0.58,0.8960339247212816,27.743282,0.04073810398077138
0.6,0.8889333163120259,27.109976,0.05761274709657671
0.62,0.8899599907538006,27.20287,0.05009857032129028
0.64,0.8821117007761725,27.20044,0.040538036639286235
0.6599999999999999,0.8924240075365867,27.826424,0.04303772306768894
0.6799999999999999,0.892805054338545,27.566017,0.04068030392088573
0.7,0.8872147158246988,27.57992,0.040832352382043635
0.72,0.8765362270638644,27.509874,0.026180344306192982
0.74,0.8947542195853485,28.333681,0.028118944192451867
0.76,0.8862386868567783,27.801352,0.029845810283826046
0.7799999999999999,0.8823342469601055,28.10922,0.02546938705877888
0.7999999999999999,0.8804808515461279,26.60725,0.04786100204448207
0.82,0.8902548159617696,27.36328,0.042732038688398255
0.84,0.885031678748442,27.045965,0.05532964501365634
0.86,0.8760690416672017,26.750662,0.03631206810146437
0.88,0.8845708848610038,27.241863,0.04809201163811838
0.8999999999999999,0.8780730422141009,26.910868,0.047555890237939824
0.9199999999999999,0.8836636543644482,26.784636,0.050604454729553106
0.94,0.8809381084161315,27.423426,0.03897572901350055
0.96,0.8778921211253848,27.428354,0.0404949786079537
0.98,0.8851266142806451,27.718452,0.04611614640377415
1.0,0.8897048406779972,27.835241,0.047910142264865896
1.02,0.8954388854677493,28.694233,0.037289255356985906
1.04,0.8910838821580161,28.603178,0.030411163811578046
1.06,0.8962755449272246,28.453884,0.020330456118349494
1.0799999999999998,0.8841397363709648,28.248833,0.015643672126247732
1.0999999999999999,0.8786552138877591,27.61732,0.01297582079932913
1.1199999999999999,0.8869238420121089,28.08292,0.013758677560116284
1.14,0.8857108865434877,28.460114,0.017595576573238403
1.16,0.8771056886245809,27.901518,0.00552202379397837
1.18,0.8768212783279661,27.699163,0.010995544439745042
1.2,0.8825066429444776,27.943005,0.015824959356553814
1.22,0.8840575284780822,28.049667,0.010558437956117328
1.24,0.8921156741720336,28.592808,0.011851794094545731
1.26,0.8935804145780952,28.38556,0.015118530425549115
1.28,0.8914265219780919,28.72437,0.01574096337072972
1.3,0.8966344622974737,28.979185,0.01369320064650359
1.3199999999999998,0.8831389074205406,28.08751,0.012745506908434012
1.3399999999999999,0.8944511355258972,28.328266,0.012495549080671742
1.3599999999999999,0.889914171342823,28.886375,0.02096423712148132
1.38,0.8910574388912321,28.06784,0.017019134494927535
1.4,0.896267051679038,28.372059,0.022994554831377245
1.42,0.8962349701897024,28.87294,0.015442289615353433
1.44,0.8878882746570677,27.614017,0.01744283815582459
1.46,0.889727781433406,27.875597,0.02478706118724916
1.48,0.8913211489008496,28.15913,0.02887614977947317
1.5,0.8925233394083036,28.84253,0.029390547128915423
1.52,0.8849031016532538,27.909147,0.023606174220560106
1.54,0.8952599036873741,28.416386,0.02552266683849469
1.5599999999999998,0.8931101516385132,28.31963,0.044320835694004246
1.5799999999999998,0.8983824782594156,28.327095,0.035470581030751736
1.5999999999999999,0.8927294796360967,28.34613,0.024695492920386863
1.6199999999999999,0.8884474627776638,27.625933,0.024193889979025385
1.64,0.8973313713206278,28.286093,0.032639861526560954
1.66,0.8928075654151294,28.379196,0.0262482005289969
