#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
10000,19.999999999999794,-576578.1477957121,105692.1054038755,-470886.04239183664,299.1055995093622,424.8222894646206,0.9965269541958516,0
20000,40.00000000000292,-575213.4219846684,106471.53697232256,-468741.8850123458,301.31136829091906,424.5832850019944,0.9970879145482571,225
30000,60.00000000002736,-575708.1954480833,105741.46498568333,-469966.7304624,299.24528569738686,425.080319107869,0.9959220485276282,244
40000,79.99999999999496,-576464.6925390181,105818.92552392307,-470645.76701509504,299.46449677885767,422.04923614885286,1.0030745845145335,251
50000,99.99999999994834,-577141.1077904119,105670.34912734316,-471470.75866306876,299.0440298764135,424.0392904976182,0.9983670656978065,244
60000,119.99999999990173,-577231.0543112159,105829.26734679066,-471401.78696442524,299.4937638382753,424.46438410975895,0.9973672186480005,248
70000,139.99999999994037,-576717.1320049488,106875.63201228215,-469841.49999266665,302.45494555928747,424.0891426252191,0.998249706592493,244
80000,160.00000000003587,-577727.5714566535,105409.42793826213,-472318.1435183914,298.3056304625068,422.39939494904814,1.002243060139215,246
90000,180.00000000013137,-576170.2765079262,106742.00209486956,-469428.2744130566,302.076776760328,425.1244302525896,0.9958187111080711,248
100000,200.00000000022686,-575114.7035047519,104734.54644210287,-470380.157062649,296.39573535979196,423.6106315582748,0.9993773306335167,250
110000,220.00000000032236,-575450.4047973994,106160.45318003526,-469289.9516173642,300.4310101616701,425.3743256708813,0.9952336957031978,248
120000,240.00000000041786,-576296.6099969991,106732.97084252193,-469563.6391544772,302.0512185775533,424.5110317545616,0.9972576223636329,249
130000,260.00000000051335,-575461.2717946703,106582.66330620856,-468878.6084884617,301.62585259976345,424.4415547017314,0.9974208639683884,250
140000,280.00000000060885,-575998.4411005201,106704.29960508164,-469294.1414954384,301.97007980535756,423.402921254616,0.999867598788022,248
150000,300.00000000070435,-576096.8895154367,104782.25309382728,-471314.63642160944,296.5307438035171,424.4291984852713,0.9974499014336262,249
160000,320.00000000079984,-576692.8644454018,105397.42835310742,-471295.4360922944,298.27167198379317,425.4840351426723,0.9949770784060821,250
170000,340.00000000089534,-575471.4334035255,106452.58625491871,-469018.8471486068,301.25773830910964,424.58208562292236,0.9970907311682187,249
180000,360.00000000099084,-575467.7755783186,105952.74597552512,-469515.0296027935,299.84320478405914,423.6815237201671,0.9992101106450388,249
190000,380.00000000108633,-576119.0328931138,106050.79652846593,-470068.23636464786,300.12068501124844,422.03985893743265,1.0030968716095794,250
200000,400.00000000118183,-575099.2457566746,105769.41471748281,-469329.83103919175,299.32438262949984,424.18203372446703,0.9980311011231496,249
210000,420.00000000127733,-576328.2279623351,106090.06296705961,-470238.1649952755,300.2318078960778,425.392969677234,0.9951900768738615,249
220000,440.0000000013728,-574983.1084407745,105824.79695407159,-469158.3114867029,299.48111275625575,423.30712486186513,1.000093873527016,250
230000,460.0000000014683,-576327.7592281806,106154.13955539401,-470173.6196727866,300.4131427866549,424.4953631332385,0.9972944323111695,249
240000,480.0000000015638,-576766.1052008853,106046.21510347753,-470719.8900974078,300.1077197111201,423.5686365594679,0.999476414574548,249
250000,500.0000000016593,-575458.9797648075,106600.20279347128,-468858.7769713362,301.6754888411152,424.34102505303053,0.997657160633433,248
260000,520.0000000015274,-576879.2675474971,106011.59072307177,-470867.6768244253,300.0097337166191,423.39493636161683,0.9998864554986342,249
270000,540.0000000010544,-577313.9404979125,106395.6553335983,-470918.28516431415,301.0966254493828,425.3705619064153,0.9952425017315286,249
280000,560.0000000005815,-577802.2285857452,104594.6647236821,-473207.5638620631,295.9998741449097,424.9189696368989,0.9963002182661898,250
290000,580.0000000001086,-577842.4044735716,106681.42264284016,-471160.9818307314,301.9053386642851,421.58666083566743,1.0041751827620218,249
300000,599.9999999996356,-576262.4398229704,105791.28773985646,-470471.15208311396,299.38628264980076,421.4794695456352,1.0044305660986637,249
310000,619.9999999991627,-576127.4320506835,105457.8997839274,-470669.53226675617,298.4428043829395,422.88224734879407,1.0010986860971478,250
320000,639.9999999986898,-575794.2105762865,106631.22166044207,-469162.9889158445,301.76327133694065,423.81910386238707,0.9988857470949362,249
330000,659.9999999982168,-576491.3005350376,106334.71418453098,-470156.58635050664,300.92416376119036,424.1238805017856,0.9981679449264222,249
340000,679.9999999977439,-575777.4776337114,105761.9003114677,-470015.5773222437,299.30311707794783,423.8958256819445,0.9987049566096236,250
350000,699.999999997271,-576614.3421861278,106856.46478071084,-469757.8774054169,302.40070284865016,424.9070190538002,0.9963282393814356,249
360000,719.999999996798,-577538.9056089777,106373.76407823595,-471165.1415307417,301.0346738302515,424.1914847323999,0.9980088649392718,249
370000,739.9999999963251,-577035.1983346054,106707.90010668628,-470327.29822791915,301.9802691206983,422.1005334969863,1.002952682119056,250
380000,759.9999999958521,-575281.2878672988,106247.05719900457,-469034.23066829424,300.67609702898864,425.38665361712003,0.9952048532668137,249
390000,779.9999999953792,-575554.2253133757,105814.85378332279,-469739.3715300529,299.45297387079717,424.3414920773955,0.997656062625789,249
400000,799.9999999949063,-575710.4034517533,106198.89986986702,-469511.5035818863,300.5398131812271,423.32852778009436,1.000043310132413,250
410000,819.9999999944333,-576484.2668627393,106088.90499568282,-470395.3618670565,300.2285308705938,423.3427902503136,1.0000096185513656,249
420000,839.9999999939604,-576541.3438933557,105860.82783989876,-470680.51605345693,299.5830791203945,422.65711339557487,1.0016319346752989,250
430000,859.9999999934874,-576729.0440686513,106053.60266463016,-470675.4414040211,300.1286262953822,423.4443961103354,0.9997696653526543,249
440000,879.9999999930145,-575558.2779174075,104949.94027772889,-470608.33763967856,297.00529368100575,425.5986744972525,0.994709071156705,249
450000,899.9999999925416,-576637.1801457107,107034.71778783761,-469602.4623578731,302.9051537000857,423.45629826114305,0.9997415646740747,250
460000,919.9999999920686,-576530.9433394545,105533.45996497112,-470997.48337448336,298.656637508543,423.0374210001805,1.000731474756476,250
470000,939.9999999915957,-575410.536464551,106721.35618152411,-468689.1802830269,302.01834942306374,423.5235597140681,0.9995827917589744,249
480000,959.9999999911228,-575508.1771249562,106020.28055836222,-469487.8965665939,300.0343256990028,424.8717879238498,0.9964108567042904,250
490000,979.9999999906498,-577005.1517450623,105429.9015802946,-471575.2501647677,298.36357027694106,424.0870740509649,0.9982545757662278,250
500000,999.9999999901769,-577147.1887792721,106285.36713900158,-470861.82164027053,300.7845130504709,424.9494598709735,0.9962287334668615,249
510000,1019.999999989704,-576301.0961618982,106473.82889234752,-469827.2672695507,301.3178543582603,423.7787532803635,0.9989808571516775,250
520000,1039.9999999892311,-575189.7130670417,106222.01987682935,-468967.69319021236,300.60524213182566,425.3681825663394,0.9952480687214131,250
530000,1059.9999999887582,-576725.6475920603,106036.67142762139,-470688.9761644389,300.08071138464607,422.6775462857771,1.0015835142292067,249
540000,1079.9999999882853,-575278.2646451509,106001.13535490265,-469277.1292902482,299.98014532728416,423.49971354116525,0.9996390756791773,250
550000,1099.9999999878123,-576482.1277863844,105279.78868598762,-471202.33910039684,297.93875513039626,422.99212528967615,1.0008386371371991,250
560000,1119.9999999873394,-578403.3806426758,106336.30206590932,-472067.0785767665,300.92865741953693,422.67931063022223,1.0015793334276744,249
570000,1139.9999999868664,-576520.269573227,106105.02062926663,-470415.2489439604,300.2741376472412,423.0294721173054,1.0007502788772444,250
580000,1159.9999999863935,-575347.153598465,105263.62966311397,-470083.52393535106,297.89302556331427,424.63774080842023,0.9969600473776169,250
590000,1179.9999999859206,-576063.9788211426,105749.32773432886,-470314.6510868137,299.2675370485017,425.4456037572931,0.99506695675294,250
600000,1199.9999999854476,-576898.1818662239,105964.25036455167,-470933.93150167225,299.8757618720614,423.0907599562155,1.0006053127666932,250
610000,1219.9999999849747,-574778.8942118455,106693.40883054034,-468085.4853813051,301.9392592285903,422.8601423056281,1.0011510186001569,249
620000,1239.9999999845018,-577521.0958254221,106828.61503937916,-470692.4807860429,302.3218888866673,423.3867605379787,0.9999057638381484,250
630000,1259.9999999840288,-576401.6457528714,105539.74716934952,-470861.8985835219,298.674430114979,422.1579050528669,1.002816380144939,250
640000,1279.9999999835559,-576618.7089752294,106512.4260907945,-470106.2828844349,301.4270833128426,424.815856319703,0.9965420449751042,250
650000,1299.999999983083,-577775.4234136175,106130.46738976543,-471644.9560238521,300.3461512430106,423.24814720796525,1.0002332319405831,250
660000,1319.99999998261,-574193.6724645551,106141.58417082648,-468052.08829372865,300.377611411688,424.8722780962738,0.9964097071514717,250
670000,1339.999999982137,-577209.7170696906,106789.86972549558,-470419.847344195,302.21224076968593,424.6573388347838,0.9969140374597252,250
680000,1359.9999999816641,-576604.2816161052,106799.34775627343,-469804.93385983177,302.23906332248816,424.8870928105977,0.9963749649213339,250
690000,1379.9999999811912,-575151.2413727269,106823.18712381931,-468328.05424890755,302.3065280427195,422.45970763776893,1.002099974366499,250
700000,1399.9999999807183,-576991.6692699171,105579.34345016818,-471412.3258197489,298.7864864437591,424.26869766583343,0.9978272366634205,250
710000,1419.9999999802453,-576543.3202329949,106605.6386792272,-469937.68155376764,301.6908722404871,422.45150733887664,1.0021194263489561,250
720000,1439.9999999797724,-576243.7326035732,106652.3648277662,-469591.36777580704,301.8231058885739,423.1637042894376,1.0004328299033984,250
730000,1459.9999999792994,-576425.0937211993,106927.31567583277,-469497.7780453665,302.60120883138404,423.5437045849342,0.9995352489291744,250
740000,1479.9999999788265,-575754.7267464316,105238.98550354346,-470515.7412428881,297.8232833049443,424.68259155536583,0.9968547583836979,250
750000,1499.9999999783536,-577037.7944453633,105521.45416745308,-471516.34027791023,298.6226614490208,423.52272562838664,0.9995847603373847,250
760000,1519.9999999778806,-577598.2665929282,106211.27861193131,-471386.9879809969,300.57484466302185,423.5517663029206,0.9995162241677744,250
