Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.770678398472169,19.087091,0.08409246181057206
0.04,0.8010072311244932,20.32579,0.1114546742640028
0.06,0.7937039914544466,20.529676,0.10114606926592229
0.08,0.8166672773802007,20.397856,0.12064205219007851
0.09999999999999999,0.8054588260636317,21.48756,0.08322166725709268
0.12,0.8784607756493872,24.175587,0.14156705293266714
0.13999999999999999,0.9137893727581434,24.688797,0.19627492450046613
0.16,0.9248426703734149,25.280022,0.16365077740570555
0.18,0.9728449148577409,26.324404,0.17817635619625338
0.19999999999999998,0.9353601706730292,24.742924,0.15079778780488173
0.22,0.9615491998309661,24.45946,0.20299854999980282
0.24,1.0046388641007171,26.014593,0.2324220390677696
0.26,0.9733717415216049,26.787834,0.172862161879894
0.27999999999999997,0.9637016567904897,26.69075,0.16075994642389158
0.3,0.9073183894456978,25.354473,0.11614702634727814
0.32,0.9580478019610393,28.046837,0.13036854948584609
0.33999999999999997,0.9285035468561306,27.039383,0.13193875995420268
0.36,0.9496154628144465,25.071285,0.15089598642396385
0.38,1.02322873444664,26.875448,0.2722333563470215
0.39999999999999997,0.9700301295580581,26.274368,0.21449364394978343
0.42,0.9498859804231514,25.614101,0.15668553525212714
0.44,1.0094335001535921,28.138557,0.1179988432350878
0.45999999999999996,1.0228764641052002,28.33836,0.13937099671291553
0.48,0.9769472782224328,25.91804,0.11583355221535863
0.5,0.9977233427645597,27.837204,0.14546349529469316
0.52,1.076951047612386,28.258148,0.22634197423098545
0.5399999999999999,1.1383678364763976,29.370975,0.23544753361717208
0.5599999999999999,1.092485242201302,28.73671,0.2636977727259012
0.58,1.199448308954218,29.937597,0.2853543517483266
0.6,1.1762841013304102,29.821619,0.2628536713932419
0.62,1.2254561111960987,29.848888,0.314808809399857
0.64,1.2710448311441374,27.970478,0.3289472603607577
0.6599999999999999,1.2229914939959543,27.747719,0.2642226347515968
0.6799999999999999,1.2602222284407871,29.2081,0.33582326710319566
0.7,1.3170504306513047,29.184498,0.33736234330354253
0.72,1.3122935809631702,30.486563,0.285724532040585
0.74,1.3643820499460286,29.91066,0.25564292442585446
0.76,1.3593639850107184,30.359692,0.2409004615470851
0.7799999999999999,1.319041467792348,31.074047,0.19525083178514968
0.7999999999999999,1.3507319954885757,29.668304,0.18702540358249842
0.82,1.4172700188101366,28.81156,0.2344775634081261
0.84,1.3491158099134393,29.660576,0.3006196621007823
0.86,1.3739553518390009,30.545586,0.3382855730876476
0.88,1.3817657285535416,28.678308,0.38072280412508186
0.8999999999999999,1.2994017582460882,27.792046,0.30779955647263646
0.9199999999999999,1.2422993228920576,27.741499,0.2806853278353637
0.94,1.272110982290499,28.228748,0.3454263048896613
0.96,1.336448489249174,28.281822,0.3370137422369114
0.98,1.404706751371662,28.768488,0.3629634824943012
1.0,1.4100042898057594,29.567537,0.33859301305005673
1.02,1.4333328719302145,29.458347,0.28659281701185
1.04,1.4029271485162935,30.119469,0.3892019365799254
1.06,1.3577211200050354,30.344887,0.29362819670598217
1.0799999999999998,1.332303806174993,29.472754,0.24357640018002458
1.0999999999999999,1.283225646258735,30.513468,0.2774498163883128
1.1199999999999999,1.2336168213482328,30.617113,0.20584260504892182
1.14,1.2301333761199007,30.813026,0.2142434075723838
1.16,1.234681676310917,31.466297,0.12115016498367148
1.18,1.2105069508791992,29.656075,0.17320659782294867
1.2,1.1705231827132665,31.091084,0.11795501442093759
