Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.8172274824020537,24.527843,0.050250975074297766
0.04,0.8077345559903861,23.876097,0.039645703327133686
0.06,0.815949737497293,24.373055,0.052495044952806436
0.08,0.8079030553187547,23.310904,0.049245384349451915
0.09999999999999999,0.8302264131177485,24.300476,0.057700905599322616
0.12,0.8291394291574476,24.095724,0.0549060934577964
0.13999999999999999,0.8230551995498612,24.524822,0.03793825973468956
0.16,0.8190210181756795,24.176676,0.03240542841600058
0.18,0.8376251866552238,25.811544,0.01774383550221581
0.19999999999999998,0.820863990853429,24.488743,0.02414692146593589
0.22,0.8197157188260094,24.060652,0.020475578280919393
0.24,0.82782169252145,24.593811,0.025514968045243225
0.26,0.8354391427007044,25.197151,0.031168177777358475
0.27999999999999997,0.8365035530185153,25.091053,0.03811128447545875
0.3,0.8402248535669739,25.583454,0.039796111511021026
0.32,0.8391505851400333,24.984444,0.02460162650040576
0.33999999999999997,0.835938206850806,24.95426,0.020534008626823974
0.36,0.8425491825908051,25.55967,0.01956564795556137
0.38,0.8418699859680551,25.53782,0.020190426236200265
0.39999999999999997,0.840629649539927,25.639362,0.02543303309872369
0.42,0.8399799629960003,25.344381,0.0349954113286417
0.44,0.8583515554930905,26.567823,0.04678814794632724
0.45999999999999996,0.8622779971358301,26.402739,0.04977062484429651
0.48,0.8491607006545544,25.606932,0.03591279069627906
0.5,0.8392368640044128,25.236012,0.032553371267170284
0.52,0.8369452450577433,25.243286,0.03702106025311647
0.5399999999999999,0.8415421116196079,25.37317,0.04229875946257511
0.5599999999999999,0.8477628448829363,24.924324,0.04125981872003981
0.58,0.8420644868467436,25.180664,0.0473462561093938
0.6,0.8467888794486269,25.375816,0.03614243471646983
0.62,0.8531342262312303,25.714527,0.04385709666575277
0.64,0.84713013416782,25.457842,0.027538323546466126
0.6599999999999999,0.8523722313646743,25.6159,0.06325836653486538
0.6799999999999999,0.8383427471746735,24.78837,0.04763062723641287
0.7,0.842268430152182,25.491423,0.033937289809033655
0.72,0.8331487932978354,24.739405,0.03402489159613431
0.74,0.8333019827830693,24.439072,0.030524598971701566
0.76,0.83734701979628,24.516445,0.03391608673862723
0.7799999999999999,0.8416068180958566,25.027859,0.03936449334772474
0.7999999999999999,0.8601923852654356,25.097086,0.05485259669462772
0.82,0.8543245989021793,25.202011,0.06464705618060318
0.84,0.8694609588435672,25.994205,0.0810051656779559
0.86,0.8473986033105048,25.359846,0.0666397476770586
0.88,0.8507671546031225,24.930033,0.0695927540655773
0.8999999999999999,0.8442198949116884,25.394924,0.037073362266005105
0.9199999999999999,0.8446772158720538,25.032621,0.044895075615478675
0.94,0.8584973376745434,25.327038,0.05145330202953313
0.96,0.8500291740702217,25.375664,0.045444559192334255
0.98,0.8394759040323521,25.46242,0.03772880323232852
1.0,0.8454129518352069,25.708355,0.04873970963406915
1.02,0.8452414951888169,25.341995,0.049601236087837175
1.04,0.8451141612171399,25.495272,0.03233308546427016
1.06,0.8528682463131955,25.438478,0.051748953680197385
1.0799999999999998,0.8442204911816734,25.029613,0.04703947610502035
1.0999999999999999,0.8493887374715637,25.204075,0.027878563030188985
1.1199999999999999,0.853442308836815,25.577318,0.055300711722149454
1.14,0.8563182629656226,25.907541,0.050223823147928504
1.16,0.8640173741955426,25.99111,0.05333370517048397
1.18,0.8720109904573782,26.288042,0.08644350668589917
1.2,0.865935468772762,26.69639,0.06800787228196781
1.22,0.8473380248316971,25.622757,0.0375631161385952
1.24,0.84817835426605,25.504673,0.04151975952353826
1.26,0.8613489877912032,26.414972,0.04475573492224272
1.28,0.8703674116511761,26.65968,0.04866375330599282
1.3,0.870882944517323,27.11928,0.04179329428315803
1.3199999999999998,0.8561590953066671,26.042551,0.0373323287701679
1.3399999999999999,0.8717753666967428,26.866522,0.03919597944279496
1.3599999999999999,0.8597944841180908,26.162184,0.057281657011484355
1.38,0.8743550624509862,26.509645,0.08179764976266146
1.4,0.860335887637764,26.448599,0.05577062995603699
1.42,0.8653710740964486,26.424261,0.07203755988912008
1.44,0.8612640723254985,26.56675,0.03556522305005039
1.46,0.8544946651487388,26.285152,0.03481959896135234
1.48,0.8546817125800491,26.609936,0.0295757752331387
1.5,0.8446167109624135,26.07559,0.034777977982197616
1.52,0.8453668126005658,25.541382,0.04263289959553085
1.54,0.8375046749294554,25.585173,0.03533511240382747
1.5599999999999998,0.8673253759531283,27.33903,0.03168987044968308
1.5799999999999998,0.8704717569537349,27.782587,0.04551473464420741
1.5999999999999999,0.8756643644283363,27.088198,0.05176378074396437
1.6199999999999999,0.8502898509739099,26.329313,0.0443568186162655
1.64,0.8502462665875269,25.940125,0.04693322289928825
1.66,0.8513585383539231,26.242357,0.05669234052648109
1.68,0.8407805220548142,25.25869,0.047141227133266295
1.7,0.8421940759608598,25.839928,0.03810059770158314
1.72,0.8525041886808021,27.162539,0.033081977828028686
1.74,0.8547395992413596,26.796087,0.05542154258184695
1.76,0.8409776323117176,25.889978,0.039281115911794284
1.78,0.8535699398797751,26.523907,0.04287255530889866
1.7999999999999998,0.8472436157313439,25.265635,0.06724743404860622
1.8199999999999998,0.8401583251899374,24.636457,0.05616049453613614
1.8399999999999999,0.8439686034200966,25.086567,0.04913497340350648
1.8599999999999999,0.8609883406989816,26.27813,0.04658465567840753
1.88,0.8521130569038093,26.60289,0.04404477605005441
1.9,0.8540698303244529,26.216522,0.03891131526092173
1.92,0.8542550922674002,26.36576,0.03891403776278379
1.94,0.8555971380359597,25.843437,0.027744657746417434
1.96,0.8581193202092154,26.548515,0.03879170648731356
1.98,0.8556801531012108,26.457527,0.04858801328207629
2.0,0.855391677397363,25.853954,0.04593217609482203
2.02,0.8647020335152009,26.66064,0.03942932803832788
2.04,0.8583116431277827,27.081076,0.033149000523152505
2.06,0.8528364133223932,26.168367,0.03480509003166954
2.08,0.8649367799076283,26.839724,0.03792620058864671
2.1,0.8696287975296594,26.888462,0.028113697161051387
2.12,0.8631226761732117,26.793524,0.03206445130516944
2.14,0.8719823504452016,27.361599,0.017049092736538984
2.1599999999999997,0.8883519621739816,27.816923,0.015249272984785844
2.1799999999999997,0.8994278096998212,27.852285,0.0179428141011162
2.1999999999999997,0.8898542212091411,28.07794,0.02228885737753783
2.2199999999999998,0.886702382339687,27.50682,0.037745173776821184
2.2399999999999998,0.8696784507287693,26.86734,0.039096815207359636
2.26,0.8797792178003909,27.054756,0.04859079122139609
2.28,0.8764588951401541,27.369013,0.050061834933452176
2.3,0.8718838594627645,27.721748,0.023968957955227688
2.32,0.8595305166604038,26.991695,0.028207417251406297
2.34,0.8767295902788849,27.307283,0.039120095165976476
2.36,0.8850046267072711,27.033928,0.03481302204335002
2.38,0.8492022828861794,25.88851,0.03577582997912132
2.4,0.8750563614701156,26.681913,0.05122275675380317
2.42,0.8622859901418046,26.32817,0.039305290089082345
2.44,0.8638229756365199,26.534584,0.022488245523870742
2.46,0.8715749427687649,27.036663,0.02647558148604312
2.48,0.8532531769966711,26.602247,0.03184498624604426
2.5,0.8673110663372801,26.828636,0.025036789139774807
2.52,0.8494893541032053,25.607151,0.05402795444122288
2.54,0.8572248077217162,26.03466,0.0495655857327062
2.56,0.8545791754406762,25.400589,0.07495799022709027
2.58,0.8471743488446978,25.206545,0.06577003901964118
2.6,0.8506723485225421,25.448149,0.06010987144071911
2.6199999999999997,0.8563152117474307,25.279322,0.0710809167777442
2.6399999999999997,0.8669248179060401,26.41806,0.0656884943559577
2.6599999999999997,0.869874707318251,25.8478,0.07531538978520957
2.6799999999999997,0.8575471489895318,25.700108,0.060922513673435486
2.6999999999999997,0.8647777288733387,26.333784,0.07381517296397488
2.7199999999999998,0.8579424756315789,25.370832,0.07123031905955723
2.7399999999999998,0.8556170491175016,25.016287,0.07956052813966319
2.76,0.8456673868318876,24.28478,0.10445900437109057
2.78,0.8372613699584646,24.594381,0.08633937615491916
2.8,0.8398580459088336,25.044006,0.07290725483975691
2.82,0.8506874638572031,25.034872,0.08642087636027107
2.84,0.8535708303880589,25.467638,0.10307589968633146
2.86,0.8427078709571091,24.675898,0.09586496210830475
2.88,0.8498865488808027,25.28303,0.08347079996258777
2.9,0.8464951661766836,25.369894,0.0838728685058463
2.92,0.8402625027712671,24.815207,0.06092613301162142
2.94,0.8446742522490234,25.003204,0.08002117337056469
2.96,0.8706589077320218,25.630651,0.09081705294902842
2.98,0.8445426916055528,25.201654,0.05895744438724271
3.0,0.844299626173915,25.617725,0.06218683327707775
3.02,0.8518699141699134,25.236103,0.05757108848364079
3.04,0.8380366399801187,24.906477,0.06874771812987235
3.06,0.8562637740922975,25.268867,0.07822358300430188
3.08,0.8527203560432575,24.65289,0.08717420356249683
3.0999999999999996,0.8472267283392194,24.737722,0.09463829012714242
3.1199999999999997,0.8493592320027169,25.161493,0.0737068544724917
3.1399999999999997,0.8474448223687446,24.768854,0.07064324382432174
3.1599999999999997,0.85262147066471,24.734344,0.05845564961057892
3.1799999999999997,0.8467881141539645,25.324978,0.060087938497037086
3.1999999999999997,0.8567120014903288,25.48126,0.06853100828961378
3.2199999999999998,0.8539828126587024,25.157824,0.0869643816783563
3.2399999999999998,0.8456274509065671,25.205011,0.07142097594336749
3.26,0.8539523191428126,25.612095,0.08602948429747714
3.28,0.8388972375841723,24.590117,0.07973150786451311
3.3,0.8416762538501099,25.265827,0.06594539450321224
3.32,0.8536743985418149,25.65997,0.0675462607668833
3.34,0.8456694504642419,25.30046,0.0713854585473882
3.36,0.8476879432670945,25.130373,0.08688743380224018
3.38,0.8363561722266718,25.199574,0.078222957130195
3.4,0.8389955348614361,25.206886,0.08129362659554196
3.42,0.8540010257369256,25.528643,0.09321698539215195
3.44,0.8432893625450127,25.308273,0.06881508700915717
3.46,0.8394317960357088,25.17426,0.07097068686458063
3.48,0.8367481033118148,24.902538,0.08095158858622198
3.5,0.8443133469581834,25.141651,0.07957959203431664
3.52,0.847808433343143,24.688505,0.09000259053251702
3.54,0.8494785348658628,25.217749,0.08448742054489855
3.56,0.8665964364654232,25.878849,0.08710210055354706
3.5799999999999996,0.8581067977286043,25.120083,0.09863251118116234
3.5999999999999996,0.8535643373783943,24.953098,0.09833188545066607
3.6199999999999997,0.868527288290703,25.939646,0.09151141048654898
3.6399999999999997,0.8521995729860057,25.24791,0.0689358901334739
3.6599999999999997,0.8452856794808534,25.414865,0.05695484994887734
3.6799999999999997,0.850560608377488,25.334536,0.0860437087669863
3.6999999999999997,0.8494023210878667,24.877827,0.07335400321866858
3.7199999999999998,0.8455390618351437,24.987638,0.04788951792798568
3.7399999999999998,0.8483836466464731,25.075462,0.035613148771338365
3.76,0.853679385011531,25.224041,0.050475720485975484
3.78,0.8497574942039184,25.17784,0.03791801060533262
3.8,0.8532639573478462,25.03285,0.05783805259917518
3.82,0.8367713272540868,24.936716,0.054084811635005114
3.84,0.8482036576569613,24.705675,0.055510803922042884
3.86,0.8567333232814625,25.34715,0.07517752229842178
3.88,0.8435113401356109,24.718107,0.061785240303010025
3.9,0.8387151674701558,24.843758,0.059079212037272066
3.92,0.8487439793001088,24.928934,0.06634589466665863
3.94,0.8467417587895101,25.068003,0.05676204287784847
3.96,0.8507448835330947,24.931797,0.05986864220878252
3.98,0.8576050730668885,25.232292,0.077171705757336
4.0,0.8476094625539821,24.998482,0.08346316981217361
4.02,0.8416320899282524,24.806364,0.07143763566070738
4.04,0.8465946647103879,25.369577,0.05519806034005392
4.06,0.841548706102095,24.711678,0.0722343393234387
4.08,0.8437836914308511,24.961565,0.05834177294233722
4.1,0.850299575583878,25.472158,0.04856976792056533
4.12,0.8530878380318635,26.213491,0.05304809125846044
4.14,0.8542889183045226,25.719484,0.0665288971909731
4.16,0.8467122589356266,25.153833,0.07100417422221295
4.18,0.8548332951488148,25.66814,0.0462661172070713
4.2,0.8410306971917856,25.243183,0.049526387444563835
4.22,0.8450419427416318,25.161774,0.06474279928991455
4.24,0.855226634012392,25.433111,0.07445050262643915
4.26,0.8581915632449513,25.187548,0.08111293153581278
4.28,0.8660874306842895,25.30829,0.10270101250127972
4.3,0.8572516211286451,24.957926,0.08950244893071513
