Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
0.4575,0.6035121097534726,0.5763537912618014
0.4625,0.6105969858238044,0.5813246479037587
0.4675,0.6311278687429451,0.5901445869694567
0.4725,0.6529974236229261,0.5977355098524965
0.4775,0.6743994971384447,0.607903746899295
0.48250002,0.6995563890127119,0.6151208939852745
0.4875,0.7270688757562171,0.6127955086413256
0.4925,0.741038026079338,0.6039287121385865
0.4975,0.7363958467735057,0.5979850368411328
0.5025,0.7294789716319922,0.5840130988898299
0.5075,0.7246119729611573,0.5714073332332492
0.5125,0.7091526507207359,0.563588407324998
0.5175,0.6906524655030543,0.561612655547933
0.5225,0.6739729690406251,0.5589848250695042
0.5275,0.6585320951664745,0.5615000753947292
0.5325,0.6500534804304406,0.5658770307877036
0.5375,0.641471947394211,0.5676843216654536
0.5425,0.6274895463296445,0.5806972769419076
0.5475,0.6183830666387553,0.5849334142498991
0.5525,0.6135426249001054,0.5976068425765896
0.5575,0.6098907741419819,0.6032073020800879
0.5625,0.5998114867327059,0.6142012875632591
0.5675,0.6023460808094501,0.6253868744367862
0.5725,0.5969783964979499,0.6294291786703713
0.5775,0.5967173558067754,0.6443687670888342
0.5825,0.5995335444483795,0.6418279894002331
0.5875,0.5984009083872166,0.6526719021410178
0.5925,0.6001539014025945,0.6588619145199929
0.5975,0.607657910959419,0.6683326066146437
0.6025,0.6077589941897794,0.6711405664479598
0.6075,0.614886666748763,0.6749765661687327
0.6125,0.6219507960848399,0.6848363284366488
0.6175,0.6281499545019085,0.689078355822104
0.6225,0.6366995384370876,0.6931601678991541
0.6275,0.6425353241401611,0.6999318659628906
0.6325,0.6502952538001935,0.6988647387396333
0.6375,0.6587291279470461,0.7046690193931311
0.6425,0.6709002708128895,0.7119833836700868
0.6475,0.676156493112147,0.711773002791502
0.6525,0.6838506371326735,0.7145393805533623
0.6575,0.6926230909295443,0.7241127012437956
0.6625,0.6980298103255015,0.7255239538289894
0.6675,0.706052944622037,0.7297186048459764
0.6725,0.7077191399656261,0.7295807352604076
0.6775,0.714791446812014,0.7347947898501371
0.6825,0.7234815700628315,0.7376467556835825
0.6875,0.729717501394595,0.7383860977809436
0.6925,0.7286625386363889,0.7465574521358748
0.6975,0.7294026282424293,0.7490378383674378
0.7025,0.7373171160415792,0.748083782766256
0.7075,0.7417002043358784,0.7521459127748458
0.7125,0.7423064581708513,0.7484826081488862
0.7175,0.7492469995196062,0.753468848743229
0.7225,0.7493454000242542,0.7542286010162504
0.7275,0.7506995725281557,0.7578786004844167
0.7325,0.7560765685351055,0.7573229517860836
0.7375,0.758526428510429,0.7570737160765658
0.7425,0.7557078578475496,0.7596211609946338
0.7475,0.7644858212567054,0.7568168617711426
0.7525,0.7689689322404497,0.7621133940645878
0.7575,0.7711405528516939,0.7616730736129439
0.7625,0.7715391462546484,0.7619078569728922
0.7675,0.7781804989041236,0.7669557697020521
0.7725,0.7774068054110115,0.7689405039999112
0.7775,0.780786830667666,0.770887099543113
0.7825,0.7790054422023153,0.7706719530212639
0.7875,0.783023299131975,0.775585525053901
0.7925,0.7881499275523757,0.7738698540962394
0.7975,0.7871491222344906,0.7786507694655266
0.8025,0.7922018992484156,0.7780657245439667
0.8075,0.7885184370512133,0.7836713763062149
0.8125,0.7925110469343198,0.7850208796219703
0.8175,0.7922192386174837,0.7885832246877121
0.8225,0.794721026950815,0.7895718001970528
0.8275,0.7965101008132012,0.7911686828853983
0.8325,0.7962249323206866,0.7950253703838526
0.8375,0.7959361575186912,0.7966316547354269
0.8425,0.7969618652134213,0.8016339331520003
0.8475,0.7981852686100395,0.8007712508762516
0.8525,0.7998811937506968,0.7998559828755131
0.8575,0.7968333513889225,0.8020224595956307
0.8625,0.8018265102011934,0.802528451671628
0.8675,0.804196582316691,0.8095862971597672
0.8725,0.8050399612426387,0.8084486234151286
0.8775,0.8073965896213368,0.8098504204230107
0.8825,0.8035546948985209,0.8105036672425925
0.8875,0.8042547465046188,0.8105615208078211
0.8925,0.8104298259958561,0.8147685186017133
0.8975,0.8096208403085977,0.8149007907930685
0.9025,0.8091201937355783,0.8140324732040708
0.9075,0.8124996795441959,0.8153640112880394
0.9125,0.8127803093375618,0.8186197344306209
0.9175,0.8149588967022989,0.8142542444500558
0.9225,0.8141054138314129,0.817394097962486
0.9275,0.817235100204158,0.8175279549396399
0.9325,0.8183103367671799,0.8203041406988191
0.9375,0.817355774617792,0.8202404125527352
0.9425,0.8217612818991289,0.8217999554448525
0.9475,0.820823858391028,0.8227856537654386
0.9525,0.8248398081405375,0.8238376278620001
0.9575,0.8226066698897256,0.8236283894715731
0.9625,0.8261512842134702,0.8264182822584976
0.9675,0.8286235409211107,0.8296609382221802
0.9725,0.8274575896912882,0.8268618713713077
0.9775,0.8308740727868416,0.8299081157320818
0.9825,0.8296370724834085,0.8337511165001502
0.9875,0.8344472261694077,0.8322066454268497
0.9925,0.8347195706641006,0.8331641405943707
0.9975,0.8371101460832104,0.8366428892698458
1.0025,0.8370890725887401,0.8405141991135378
1.0074999,0.8388614902441905,0.8387080625344834
1.0125,0.8395927115794815,0.8415944280345863
1.0174999,0.8408127119930012,0.8434230797015912
1.0225,0.8428407752064387,0.8449962941749442
1.0274999,0.8466632748556644,0.8454983538644105
1.0325,0.8463054652183806,0.8478372417602729
1.0374999,0.848974494035718,0.8511915598305232
1.0425,0.8470246165126478,0.8543686814091043
1.0474999,0.851468348358487,0.8531694691348659
1.0525,0.8502028879511273,0.8554873752685709
1.0574999,0.8542908556085973,0.855912849082352
1.0625,0.8556248672234296,0.8584366399240152
1.0675001,0.8575028256450749,0.8598502653053995
1.0725,0.8579506173653764,0.8629940476994171
1.0775001,0.8590907207912745,0.86438732051234
1.0825,0.8632513195864615,0.8646702632539948
1.0875001,0.8613615064443825,0.8659762819806014
1.0925,0.8622444255862962,0.8667767773578136
1.0975001,0.8650338339087295,0.8673098284293249
1.1025,0.8663672421632472,0.8695873568574582
1.1075001,0.867062238909016,0.8699527077839598
1.1125,0.8677133192958237,0.870489054466632
1.1175001,0.8694254969451253,0.8745844486628254
1.1225,0.8723375999441979,0.8749950156415134
1.1275,0.8707445858608924,0.8757205471665779
1.1324999,0.873686293456654,0.87626306507922
1.1375,0.8766100057625946,0.8784260693628765
1.1424999,0.8779660585739407,0.876771191239745
1.1475,0.8769415388903498,0.8769989367268209
1.1524999,0.8788411512146275,0.8784669869550088
1.1575,0.8801795039283045,0.8804154009105538
1.1624999,0.8800318440101083,0.8798623708323103
1.1675,0.8825828321912036,0.8812335946290936
1.1724999,0.8822310581749894,0.8816196587408254
1.1775,0.8826792191615852,0.8821489832757862
1.1824999,0.8858266656579975,0.884644106804146
1.1875,0.8854474544814878,0.886389423314094
1.1925001,0.8857899717282526,0.8859059294773557
1.1975,0.8875232642696255,0.8828309315839568
1.2025001,0.8908597322335046,0.8875146308588769
1.2075,0.887536807490517,0.8879624853697772
1.2125001,0.8905208943181175,0.8885907365473874
1.2175,0.8909337927607351,0.8905768809402618
