#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,10.000000000000009,-2254.3278367622643,2598.682615654543,344.3547788922788,593.0733931562869,421.875,0.01175829472505589,0
10000,19.999999999999794,-2491.1618211372643,2620.983898922801,129.82207778553675,598.1630095873084,421.875,0.01175829472505589,812
15000,29.99999999999425,-2444.5221726997643,2570.6707264482975,126.14855374853323,586.6804977406681,421.875,0.01175829472505589,816
20000,40.00000000000292,-2362.0368211372643,2615.050093539059,253.0132724017949,596.8087918494188,421.875,0.01175829472505589,820
25000,50.00000000001514,-2496.2428758247643,2417.8232178911567,-78.4196579336076,551.7975189615779,421.875,0.01175829472505589,822
30000,60.00000000002736,-2475.2809617622643,2974.762652389705,499.4816906274409,678.9026753245846,421.875,0.01175829472505589,818
35000,70.00000000001826,-2496.3776414497643,2516.058298036456,19.68065658669184,574.2168063180981,421.875,0.01175829472505589,818
40000,79.99999999999496,-2635.3063523872643,2537.4489972214215,-97.85735516584282,579.0986085324932,421.875,0.01175829472505589,819
45000,89.99999999997165,-2630.6735398872643,2677.660768263042,46.987228375777704,611.0978493444235,421.875,0.01175829472505589,819
50000,99.99999999994834,-2927.5602586372643,2635.877458067611,-291.6828005696534,601.5620293848689,421.875,0.01175829472505589,820
55000,109.99999999992504,-2641.3512742622643,2647.995611220598,6.644336958333952,604.3276438411843,421.875,0.01175829472505589,820
60000,119.99999999990173,-2607.6950242622643,2424.5341406427324,-183.1608836195319,553.3290910371791,421.875,0.01175829472505589,822
65000,129.99999999989262,-2580.6266648872643,2541.803661275655,-38.82300361160924,580.0924333924982,421.875,0.01175829472505589,822
70000,139.99999999994037,-2488.1754930122643,2633.2189707383513,145.04347772608708,600.9553073128741,421.875,0.01175829472505589,823
75000,149.99999999998812,-2506.6774461372643,2632.066845729947,125.38939959268282,600.6923684360916,421.875,0.01175829472505589,824
80000,160.00000000003587,-2514.8551805122643,2650.571908157319,135.71672764505456,604.9156083570643,421.875,0.01175829472505589,824
85000,170.00000000008362,-2628.1872117622643,2493.265132665634,-134.9220790966301,569.014932166244,421.875,0.01175829472505589,825
90000,180.00000000013137,-2585.5778367622643,2737.6150073818862,152.03717061962197,624.7806530135282,421.875,0.01175829472505589,825
95000,190.0000000001791,-2729.1051805122643,2545.529955673963,-183.57522483830144,580.9428512347505,421.875,0.01175829472505589,825
100000,200.00000000022686,-2528.9391648872643,2521.146506488323,-7.792658398941057,575.3780412582391,421.875,0.01175829472505589,826
105000,210.0000000002746,-2475.8600633247643,2451.630578570068,-24.229484754696387,559.5130614409546,421.875,0.01175829472505589,826
110000,220.00000000032236,-2755.1715867622643,2622.166564196348,-133.00502256591608,598.432918387454,421.875,0.01175829472505589,826
115000,230.0000000003701,-2958.7418992622643,2490.808930279687,-467.9329689825772,568.4543757233229,421.875,0.01175829472505589,826
120000,240.00000000041786,-2841.6071336372643,2399.155957730487,-442.4511759067773,547.5372621461718,421.875,0.01175829472505589,825
125000,250.0000000004656,-2783.5270555122643,2583.305813489482,-200.22124202278246,589.564087256063,421.875,0.01175829472505589,825
130000,260.00000000051335,-2567.7995164497643,2665.496105376631,97.69658892686675,608.321620400117,421.875,0.01175829472505589,826
135000,270.0000000005611,-2925.5631883247643,2524.258779913187,-401.30440841157724,576.0883267503553,421.875,0.01175829472505589,826
140000,280.00000000060885,-2696.4020555122643,2430.0437662675977,-266.3582892446666,554.586502136432,421.875,0.01175829472505589,826
145000,290.0000000006566,-2682.9293992622643,2652.9305105861276,-29.99888867613663,605.4538904609018,421.875,0.01175829472505589,827
150000,300.00000000070435,-2864.9040086372643,2409.368157722056,-455.53585091520836,549.867898470941,421.875,0.01175829472505589,827
155000,310.0000000007521,-2815.9176805122643,2749.380482252687,-66.53719825957705,627.4657789545286,421.875,0.01175829472505589,828
160000,320.00000000079984,-2732.0739305122643,2649.909953609109,-82.16397690315534,604.7645365687447,421.875,0.01175829472505589,828
