Radius (nanometer),g(r) (chain O - water O)
0.9925,0.8575245840257701
0.9975,0.8642856729783908
1.0025,0.8622655983696366
1.0074999,0.8632555239966281
1.0125,0.8654431574484481
1.0174999,0.8678028174615041
1.0225,0.8668224695703348
1.0274999,0.8706030173898786
1.0325,0.8750097879165643
1.0374999,0.8744480448173265
1.0425,0.8758805641546453
1.0474999,0.8772407924980944
1.0525,0.87829154625599
1.0574999,0.8794900166131303
1.0625,0.880679106539117
1.0675001,0.8795696416430313
1.0725,0.8821317208119424
1.0775001,0.8872543219587272
1.0825,0.8878747016796403
1.0875001,0.8898879866278546
1.0925,0.8902080536347663
1.0975001,0.8911078379504209
1.1025,0.8932364884723358
1.1075001,0.8952800935087658
1.1125,0.8974092125603166
1.1175001,0.9004697420617538
1.1225,0.9001512045810589
1.1275,0.9015768552453209
1.1324999,0.904760192620105
1.1375,0.9035191589901072
1.1424999,0.905946723895519
1.1475,0.9086120939579941
1.1524999,0.9101531212904521
1.1575,0.9111896440412909
1.1624999,0.9110842869452244
1.1675,0.9124714512571911
1.1724999,0.9144526384645024
1.1775,0.9125995105676403
1.1824999,0.9161288049082668
1.1875,0.9154192577764327
1.1925001,0.9195882121692812
1.1975,0.918679289557721
1.2025001,0.9192876961883879
1.2075,0.9207022424320309
1.2125001,0.9234242016475038
1.2175,0.9201089469179018
1.2225001,0.9225074113528021
1.2275,0.9254311861073788
1.2325001,0.924133456825428
1.2375,0.9295752883002705
1.2425001,0.926748413477777
1.2475,0.9291191931534613
1.2525,0.9267359043209404
1.2574999,0.9289663282158431
1.2625,0.930856828946001
1.2674999,0.931862315169721
1.2725,0.9305913224287942
1.2774999,0.9366237910793658
1.2825,0.933022955319796
1.2874999,0.9364028356583282
1.2925,0.9372739590655786
1.2974999,0.936604024568504
1.3025,0.938370346590844
1.3074999,0.9384118445499529
1.3125,0.9396563306939212
1.3175001,0.940812178550865
1.3225,0.9415141122931787
1.3275001,0.9429807057396035
1.3325,0.9423138718968912
1.3375001,0.944225761916295
1.3425,0.9437505615231015
1.3475001,0.9450581547935525
1.3525,0.9469873086974074
1.3575001,0.9467665387963538
1.3625,0.950776001175586
1.3675001,0.9528901438003489
1.3725,0.9501613092803216
1.3775,0.9513213788772262
1.3824999,0.9535822318606296
1.3875,0.9526764223392801
1.3924999,0.9544486099055348
1.3975,0.9534793064169093
1.4024999,0.954459623187491
1.4075,0.9547815562816049
1.4124999,0.9565554929279048
1.4175,0.9547151281689097
1.4224999,0.9586549870056883
1.4275,0.9574442529943399
1.4324999,0.9583021097640995
1.4375,0.9589921000934591
1.4425001,0.9595113789874207
1.4475,0.9604676259827626
1.4525001,0.9619114788607954
1.4575,0.961288377112664
1.4625001,0.9625551608888306
1.4675,0.9632882336019668
1.4725001,0.9640979821729355
1.4775,0.9657382511565965
1.4825001,0.9654957571430889
1.4875,0.964404848695114
1.4925001,0.9644791476340133
1.4975,0.9657125580059338
1.5025,0.9670736673775824
1.5074999,0.9678965852712184
1.5125,0.9667942197867773
1.5174999,0.9679183903708645
1.5225,0.9673195813715544
1.5274999,0.968222848399305
1.5325,0.9683526433738849
1.5374999,0.97077275264924
1.5425,0.9715943474408876
1.5474999,0.9732176046944119
1.5525,0.9703237496552631
1.5574999,0.9710655810657922
1.5625,0.9729892008189062
1.5675001,0.9740151336885238
1.5725,0.9734918568338187
1.5775001,0.9765874951059075
1.5825,0.9750730186329389
1.5875001,0.975390939450983
1.5925,0.9767602832868758
1.5975001,0.9757202650559909
1.6025,0.9767949395749417
1.6075001,0.9764523172361285
1.6125,0.9783261862772783
1.6175001,0.9776472629048646
1.6225,0.9783864640078773
1.6275,0.9783216166996299
1.6324999,0.9787547694587989
1.6375,0.9807814345018255
1.6424999,0.981152208682361
1.6475,0.9795232767343491
1.6524999,0.9802808032984398
1.6575,0.9819146839795577
1.6624999,0.9800906579096604
1.6675,0.9803050640406907
1.6724999,0.9812809763439992
1.6775,0.9829593891553884
1.6824999,0.9838673936980056
1.6875,0.9831162910095584
1.6925001,0.983271273444475
1.6975,0.9842269788615281
1.7025001,0.9838205336577682
1.7075,0.9834648836006128
1.7125001,0.9851136920230263
1.7175,0.9837338385173824
1.7225001,0.9850637105626968
1.7275,0.9855760383781532
1.7325001,0.9858888633641715
1.7375,0.9845228566255768
1.7425001,0.9851845683085313
1.7475,0.9869504454079956
1.7525,0.9872775320278304
1.7574999,0.9874259249619235
1.7625,0.9853594150277947
1.7674999,0.9887369578454653
1.7725,0.9881108569236359
1.7774999,0.9872854857292482
1.7825,0.9876928856506513
1.7874999,0.9874908040014249
1.7925,0.9889084253208705
1.7974999,0.9896206408858936
1.8025,0.9907206965583961
1.8074999,0.9905295721781389
1.8125,0.9913197963231839
1.8175001,0.9917492926500077
1.8225,0.9919644797817816
1.8275001,0.9903411559474089
1.8325,0.9911589856325914
1.8375001,0.9910229573334598
1.8425,0.991631389627438
1.8475001,0.9923175873379616
1.8525,0.9913955827143844
1.8575001,0.993018470151813
1.8625,0.9906487329928008
1.8675001,0.9927592589545807
1.8725,0.99204830853199
1.8775,0.9945603457305902
1.8824999,0.99224056232688
1.8875,0.9936766659035329
1.8924999,0.9932775880923792
1.8975,0.9940536959993834
1.9024999,0.9936141779061249
1.9075,0.9938626726566008
1.9124999,0.993157418374535
1.9175,0.9934461650150781
1.9224999,0.9950480381870652
1.9275,0.9949341053257249
1.9324999,0.9952794619136924
1.9375,0.9941865284974093
1.9425001,0.99638158321478
1.9475,0.995220876140228
1.9525001,0.996086820242546
1.9575,0.9947102606054304
1.9625001,0.9971209262326673
1.9675,0.9947283169689238
1.9725001,0.9961909542077975
1.9775,0.9975082802408373
1.9825001,0.9970042751764607
1.9875,0.9959742748828203
1.9925001,0.9971100361572104
1.9975,0.9966509049608872
