#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-666747.8720470248,42251.69356978941,-624496.1784772354,119.57107001687496,421.875,1.003488858535554,0
500,1.0000000000000007,-640792.5382736865,66774.29599803942,-574018.2422756471,188.9693251921618,422.6108653967822,1.001741547267635,55.7
750,1.500000000000001,-624492.0382736865,81152.47810933657,-543339.56016435,229.65916445518613,422.6108653967822,1.001741547267635,18.5
1000,2.0000000000000013,-611506.4742083536,88424.2309366496,-523082.24327170395,250.23801450823473,424.84054357286374,0.9964841364583165,23.8
1250,2.4999999999999463,-602895.9742083536,93781.18238613303,-509114.79182222055,265.39803207735713,424.84054357286374,0.9964841364583165,27.8
1500,2.999999999999891,-596376.4742083536,97630.41390356922,-498746.06030478433,276.29124587297207,424.84054357286374,0.9964841364583165,26.7
1750,3.499999999999836,-590125.6735794088,99552.3420424033,-490573.3315370055,281.7302468842888,425.29329073502277,0.9954233264837731,29.2
2000,3.999999999999781,-586401.6735794088,101112.26788452294,-485289.4056948859,286.14479187243546,425.29329073502277,0.9954233264837731,31.2
2250,4.499999999999726,-583560.1735794088,102143.16718568592,-481417.00639372284,289.0622070599735,425.29329073502277,0.9954233264837731,30
2500,4.999999999999671,-579922.1735794088,103420.71886110911,-476501.4547182997,292.677641328422,425.29329073502277,0.9954233264837731,31.6
2750,5.499999999999616,-579688.1735794088,104263.8005058961,-475424.3730735127,295.06353798395503,425.29329073502277,0.9954233264837731,32.9
3000,5.999999999999561,-578574.1735794088,104496.23792289512,-474077.93565651367,295.7213291472045,425.29329073502277,0.9954233264837731,31.8
3250,6.499999999999506,-578041.1735794088,104714.80255763221,-473326.3710217766,296.3398607381381,425.29329073502277,0.9954233264837731,33
3500,6.999999999999451,-578368.4235794088,105123.17700877765,-473245.24657063116,297.4955486163142,425.29329073502277,0.9954233264837731,34.1
3750,7.499999999999396,-577454.6735794088,105353.34223139886,-472101.33134800993,298.14690953523285,425.29329073502277,0.9954233264837731,33
4000,7.999999999999341,-577066.0558097265,105841.12192843122,-471224.93388129526,299.52731196124046,424.5429736698001,0.9971825903399744,34
4250,8.499999999999508,-577279.8058097265,106052.60734122107,-471227.1984685054,300.1258095589397,424.5429736698001,0.9971825903399744,34.8
4500,8.999999999999675,-577428.8058097265,106642.20857175638,-470786.5972379701,301.7943639779933,424.5429736698001,0.9971825903399744,35.5
4750,9.499999999999842,-575754.0558097265,105098.5974065655,-470655.45840316097,297.42598905340003,424.5429736698001,0.9971825903399744,34.6
5000,10.000000000000009,-577169.0558097265,106965.88235575822,-470203.17345396825,302.71035141943366,424.5429736698001,0.9971825903399744,35.3
5250,10.500000000000176,-576092.9348526695,106071.0658214183,-470021.8690312512,300.1780465237,424.6344571985914,0.9969677566620497,35.9
5500,11.000000000000343,-576229.1848526695,106575.75185883691,-469653.43299383257,301.60629340372253,424.6344571985914,0.9969677566620497,35.1
5750,11.50000000000051,-575967.4348526695,106748.8397825046,-469218.5950701649,302.096127218449,424.6344571985914,0.9969677566620497,35.7
6000,12.000000000000677,-574627.3980339388,105881.18452816628,-468746.2135057725,299.64068795905854,423.95651579361856,0.9985619902602735,36.2
6250,12.500000000000844,-575603.6480339388,106322.54597083351,-469281.1020631053,300.88972806858084,423.95651579361856,0.9985619902602735,35.3
6500,13.00000000000101,-575149.8980339388,105742.44730640564,-469407.4507275332,299.2480656366021,423.95651579361856,0.9985619902602735,35.8
6750,13.500000000001178,-575122.6480339388,105871.76961466303,-469250.8784192758,299.6140440263168,423.95651579361856,0.9985619902602735,36.3
7000,14.000000000001345,-576047.670087358,106156.96600870369,-469890.7040786543,300.42114156772226,423.6925572604295,0.9991840898316035,35.5
7250,14.500000000001512,-576673.670087358,105923.4618339967,-470750.2082533613,299.7603315110318,423.6925572604295,0.9991840898316035,36
