#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,10.000000000000009,4345.620403919696,1624.9708536174148,5970.591257537111,617.5010156093375,421.875,0.0064235798507712915,0
10000,19.999999999999794,4454.557415638446,1548.1055715996772,6002.662987238124,588.291636496236,421.875,0.0064235798507712915,822
15000,29.99999999999425,4387.253704700946,1589.9324119463563,5977.186116647303,604.1861470570298,421.875,0.0064235798507712915,825
20000,40.00000000000292,4494.344525013446,1572.0710590481758,6066.415584061622,597.3987000513002,421.875,0.0064235798507712915,828
25000,50.00000000001514,4421.879681263446,1534.4736175090075,5956.353298772454,583.111392507866,421.875,0.0064235798507712915,828
30000,60.00000000002736,4332.765423450946,1642.4193215668201,5975.1847450177665,624.1315632622996,421.875,0.0064235798507712915,827
35000,70.00000000001826,4341.555950794696,1472.2267952412367,5813.782746035933,559.4571368741509,421.875,0.0064235798507712915,828
40000,79.99999999999496,4318.658489857196,1681.6883606668562,6000.346850524053,639.0540903170429,421.875,0.0064235798507712915,830
45000,89.99999999997165,4453.077923450946,1492.684820227325,5945.762743678271,567.2313385948453,421.875,0.0064235798507712915,831
50000,99.99999999994834,4497.789837513446,1500.4569623619318,5998.246799875378,570.1848104376761,421.875,0.0064235798507712915,831
55000,109.99999999992504,4464.563763294696,1449.113094881177,5913.676858175873,550.6737587507503,421.875,0.0064235798507712915,832
60000,119.99999999990173,4438.317181263446,1344.7117346450686,5783.028915908515,511.00046502164844,421.875,0.0064235798507712915,834
65000,129.99999999989262,4334.034954700946,1703.5332471244037,6037.56820182535,647.3553097163799,421.875,0.0064235798507712915,835
70000,139.99999999994037,4384.042767200946,1597.2278730403632,5981.27064024131,606.9584765574999,421.875,0.0064235798507712915,835
75000,149.99999999998812,4291.430462513446,1402.2618829347193,5693.692345448166,532.8699495962278,421.875,0.0064235798507712915,835
80000,160.00000000003587,4148.796673450946,1741.708734486252,5890.5054079371985,661.86227897361,421.875,0.0064235798507712915,837
85000,170.00000000008362,4418.381634388446,1569.3829827904701,5987.7646171789165,596.3772110716835,421.875,0.0064235798507712915,841
90000,180.00000000013137,4288.286419544696,1696.3135067522526,5984.599926296949,644.6117546536449,421.875,0.0064235798507712915,844
95000,190.0000000001791,4447.243939075946,1552.8515820503235,6000.09552112627,590.095155782039,421.875,0.0064235798507712915,846
100000,200.00000000022686,4256.416790638446,1613.1510820370167,5869.567872675463,613.0094144591272,421.875,0.0064235798507712915,848
105000,210.0000000002746,4184.630657825946,1432.1399915069342,5616.770649332881,544.2238531734871,421.875,0.0064235798507712915,851
110000,220.00000000032236,4251.995892200946,1507.902395034209,5759.898287235155,573.0141302538115,421.875,0.0064235798507712915,852
115000,230.0000000003701,4262.231732044696,1472.9840368889272,5735.215768933624,559.7448943348276,421.875,0.0064235798507712915,854
120000,240.00000000041786,4279.015423450946,1605.6423356980085,5884.657759148955,610.1560349785238,421.875,0.0064235798507712915,856
125000,250.0000000004656,4433.973919544696,1557.5678489506245,5991.541768495321,591.8873722973921,421.875,0.0064235798507712915,857
130000,260.00000000051335,4241.338177357196,1650.1949802488089,5891.533157606005,627.0863714193018,421.875,0.0064235798507712915,859
135000,270.0000000005611,4248.799603138446,1556.8716944530606,5805.671297591507,591.6228284083065,421.875,0.0064235798507712915,850
140000,280.00000000060885,4387.681439075946,1549.2905694618821,5936.9720085378285,588.7419445013165,421.875,0.0064235798507712915,844
145000,290.0000000006566,4335.679485950946,1745.649320103228,6081.3288060541745,663.3597308295381,421.875,0.0064235798507712915,845
150000,300.00000000070435,4260.012493763446,1647.952259970829,5907.964753734275,626.2341210258272,421.875,0.0064235798507712915,847
155000,310.0000000007521,4311.136517200946,1620.1012698560953,5931.237787057042,615.650537545983,421.875,0.0064235798507712915,848
160000,320.00000000079984,4425.975384388446,1654.4322006814182,6080.407585069865,628.6965467123985,421.875,0.0064235798507712915,849
165000,330.0000000008476,4328.900189075946,1495.3322450742126,5824.232434150159,568.2373797358683,421.875,0.0064235798507712915,851
170000,340.00000000089534,4247.651165638446,1420.2014775499701,5667.852643188417,539.6871290366323,421.875,0.0064235798507712915,852
