#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-671160.2677572533,42981.4944821275,-628178.7732751258,120.76544327013525,424.2017289063371,1.0035641831097433,0
500,1.0000000000000007,-644457.821245383,67657.82137203816,-576799.9998733448,190.09871311206635,427.4068571592217,0.996038445365976,43.6
750,1.500000000000001,-625997.321245383,81655.02324104117,-544342.2980043418,229.42676134814164,427.4068571592217,0.996038445365976,43.2
1000,2.0000000000000013,-613647.821245383,89891.46322531393,-523756.3580200691,252.5687515849439,427.4068571592217,0.996038445365976,28
1250,2.4999999999999463,-603963.321245383,94912.59092558554,-509050.73031979747,266.6766535959221,427.4068571592217,0.996038445365976,30.9
1500,2.999999999999891,-597543.5488861105,98531.11458617134,-499012.4342999392,276.8436479994282,427.3831036058388,0.9960938042516778,32.7
1750,3.499999999999836,-592609.3142020036,101032.46659953764,-491576.847602466,283.87171643465757,426.9905880652634,0.9970094738447975,34.5
2000,3.999999999999781,-589155.9795409422,102766.44989518821,-486389.529645754,288.7437029452552,427.20781452928685,0.9965025148537975,29.7
2250,4.499999999999726,-586430.4795409422,104009.11569332937,-482421.36384761287,292.23523081689666,427.20781452928685,0.9965025148537975,31
2500,4.999999999999671,-583862.7295409422,104696.96169128991,-479165.76784965233,294.1678771300637,427.20781452928685,0.9965025148537975,28.3
2750,5.499999999999616,-581932.7295409422,105775.63424233929,-476157.09529860294,297.1986318848798,427.20781452928685,0.9965025148537975,29.4
3000,5.999999999999561,-580084.7295409422,105878.95789973973,-474205.7716412025,297.4889411781372,427.20781452928685,0.9965025148537975,30.4
3250,6.499999999999506,-580402.2295409422,106666.43906087929,-473735.79048006295,299.7015331933228,427.20781452928685,0.9965025148537975,31.2
3500,6.999999999999451,-580601.9795409422,107126.26611675974,-473475.7134241825,300.993512890634,427.20781452928685,0.9965025148537975,29.5
3750,7.499999999999396,-580239.4795409422,106915.85447716131,-473323.6250637809,300.4023176511138,427.20781452928685,0.9965025148537975,30.2
4000,7.999999999999341,-579767.6827224568,106510.03039918435,-473257.6523232724,299.26207054577037,427.0563663552677,0.9968559072819869,31
4250,8.499999999999508,-579828.1827224568,107160.16380982997,-472668.0189126268,301.0887555055963,427.0563663552677,0.9968559072819869,29.5
4500,8.999999999999675,-580456.1827224568,107561.70244317158,-472894.48027928517,302.2169617634254,427.0563663552677,0.9968559072819869,30.2
4750,9.499999999999842,-578944.1827224568,107596.7570463075,-471347.42567614926,302.3154549577029,427.0563663552677,0.9968559072819869,30.6
5000,10.000000000000009,-578681.6577117657,105856.93787529698,-472824.71983646875,297.42707134218364,426.382856772595,0.9984305297027386,29.3
5250,10.500000000000176,-578622.9432526524,106756.52194753532,-471866.4213051171,299.95463978882736,426.35320454271226,0.9984999690578866,29.8
5500,11.000000000000343,-578293.9650325924,106640.40734729596,-471653.55768529646,299.6283916828228,426.66268324307845,0.9977757096256089,30.2
5750,11.50000000000051,-579997.9650325924,107255.16270824592,-472742.8023243465,301.355674658027,426.66268324307845,0.9977757096256089,29.2
6000,12.000000000000677,-580239.9074908914,107285.68869868285,-472954.2187922086,301.4414437735683,427.2413925946388,0.9964241970055103,29.6
6250,12.500000000000844,-579329.2077084756,106404.47650408093,-472924.7312043947,298.96549493608893,426.5594804341122,0.9980171138392648,30.1
6500,13.00000000000101,-579975.8374600443,106402.15096994163,-473573.6864901027,298.958960864518,426.6759498493868,0.9977446858532862,29.2
6750,13.500000000001178,-579270.5030082022,107813.21216239547,-471457.2908458067,302.9236306006723,426.6067468118674,0.997906537402625,29.6
7000,14.000000000001345,-578688.9736350812,106978.52297859237,-471710.4506564888,300.5783978327265,427.808742354268,0.9951027629797614,30
7250,14.500000000001512,-579565.9736350812,107412.96525857538,-472153.0083765058,301.7990537254445,427.808742354268,0.9951027629797614,29.2
7500,15.000000000001679,-579555.4736350812,106524.44645055494,-473031.02718452626,299.302575438747,427.808742354268,0.9951027629797614,29.5
7750,15.500000000001846,-579220.4736350812,105815.21810365492,-473405.2555314263,297.3098509715058,427.808742354268,0.9951027629797614,28.9
8000,16.00000000000201,-580544.1573012169,106829.40100533236,-473714.7562958845,300.1594086510089,426.4348322696361,0.9983088371975413,29.2
8250,16.500000000001734,-579726.1573012169,107282.0902589584,-472444.06704225845,301.4313332091582,426.4348322696361,0.9983088371975413,29.6
8500,17.000000000001457,-580495.1573012169,107555.55223240482,-472939.60506881203,302.19968146783765,426.4348322696361,0.9983088371975413,29.9
8750,17.50000000000118,-580062.4073012169,106509.4588860547,-473552.94841516216,299.2604647608327,426.4348322696361,0.9983088371975413,29.3
9000,18.000000000000902,-580531.0011892198,106904.31475502881,-473626.68643419095,300.3698944030314,426.6069359172994,0.9979060950526984,29.6
9250,18.500000000000625,-579809.4125112281,106939.51261961513,-472869.899891613,300.4687901201335,427.5017068628305,0.9958174545493096,29.9
9500,19.000000000000348,-579820.2816872685,106520.31743214373,-473299.9642551248,299.29097410322555,427.30665616680466,0.9962720107440736,29.3
9750,19.50000000000007,-579463.6172765088,105836.07773634279,-473627.53954016604,297.3684604456145,427.63697059390137,0.995502472464901,29.5
10000,19.999999999999794,-580012.6898025158,106234.81465990515,-473777.87514261063,298.48879471743004,427.9168556346757,0.9948513500647713,29.7
10250,20.499999999999517,-579364.1898025158,106728.52752047323,-472635.66228204255,299.8759836268213,427.9168556346757,0.9948513500647713,29.2
10500,20.99999999999924,-578785.5318861455,106472.47497828281,-472313.05690786266,299.15655078413766,427.38487740447096,0.9960896701095477,29.4
10750,21.499999999998963,-579438.5318861455,106992.11360354102,-472446.4182826044,300.61658351859006,427.38487740447096,0.9960896701095477,29.7
11000,21.999999999998685,-579559.9082053904,107240.43944886827,-472319.46875652217,301.31430660029554,426.4607095085584,0.9982482607464817,29.2
11250,22.49999999999841,-578129.4082053904,106252.12953251647,-471877.278672874,298.5374444512577,426.4607095085584,0.9982482607464817,29.4
11500,22.99999999999813,-579948.7828746345,107519.0062847574,-472429.7765898771,302.0969980311507,426.42178830657394,0.9983393748106608,29.6
11750,23.499999999997854,-580065.2828746345,107043.36546780355,-473021.91740683094,300.76058628491216,426.42178830657394,0.9983393748106608,29.2
12000,23.999999999997577,-580084.7942720233,106927.5186121277,-473157.27565989556,300.43509046291456,426.8364954247514,0.9973694051629652,29.4
12250,24.4999999999973,-578972.7942720233,106293.54010650143,-472679.2541655218,298.65379606684536,426.8364954247514,0.9973694051629652,28.9
12500,24.999999999997023,-579649.6861050203,106537.42044056341,-473112.26566445694,299.33902856056676,426.69169072830636,0.9977078785316678,29.1
12750,25.499999999996746,-579878.6861050203,107185.28023166338,-472693.40587335697,301.15932531366406,426.69169072830636,0.9977078785316678,29.3
13000,25.99999999999647,-580766.8567699282,107532.66914023529,-473234.18762969295,302.1353866637007,426.80397494833744,0.9974454000695743,29.6
13250,26.49999999999619,-579230.1067699282,106137.30229106845,-473092.80447885976,298.21481344737947,426.80397494833744,0.9974454000695743,29.1
13500,26.999999999995914,-579768.8244219963,106109.21034600702,-473659.61407598923,298.1358832882833,426.469414025084,0.9982278858539417,29.3
13750,27.499999999995637,-580409.3244219963,106872.81570254029,-473536.508719456,300.28139126738665,426.469414025084,0.9982278858539417,29.5
14000,27.99999999999536,-579388.5226452625,106489.25874547288,-472899.26389978966,299.20370826688395,426.8387462233746,0.9973641458520337,29.2
14250,28.499999999995083,-578601.7726452625,106689.61626415595,-471912.1563811066,299.7666543637519,426.8387462233746,0.9973641458520337,29.3
14500,28.999999999994806,-578965.5729385098,106976.41305548337,-471989.1598830264,300.572469565164,426.52152212824114,0.9981059324261503,29.5
14750,29.49999999999453,-579325.3229385098,106927.67764191865,-472397.6452965911,300.4355372901696,426.52152212824114,0.9981059324261503,29.1
15000,29.99999999999425,-579291.3229385098,107332.71732749307,-471958.6056110167,301.57358048200723,426.52152212824114,0.9981059324261503,29.3
15250,30.499999999993975,-578780.3582877633,107022.28660316352,-471758.0716845998,300.7013608330624,427.4551733945379,0.9959258608637741,29.4
15500,30.999999999993697,-579421.4615331027,106853.92198281985,-472567.5395502828,300.2283054344125,428.07154096490774,0.9944918566276004,29.1
15750,31.49999999999342,-580434.4751402498,107114.02536758536,-473320.44977266446,300.95911996135567,427.2864792861891,0.9963190556715307,29.2
16000,31.999999999993143,-580079.150922677,107022.97133835487,-473056.17958432215,300.70328473891766,425.9944670050853,0.9993408236885553,29.4
16250,32.499999999993754,-579733.150922677,107419.6478748527,-472313.5030478243,301.8178299249847,425.9944670050853,0.9993408236885553,29
16500,32.999999999994365,-580416.150922677,107283.0130007308,-473133.13792194624,301.43392584397725,425.9944670050853,0.9993408236885553,29.2
16750,33.49999999999498,-579930.150922677,107568.86446289765,-472361.28645977937,302.237084946608,425.9944670050853,0.9993408236885553,28.8
17000,33.99999999999559,-579514.400922677,106920.04526794131,-472594.3556547357,300.4140925489459,425.9944670050853,0.9993408236885553,29
17250,34.4999999999962,-579371.4842599332,106632.76747089153,-472738.7167890417,299.60692586197064,424.7970678208031,1.0021577213974853,29.1
17500,34.99999999999681,-579394.2342599332,106310.0155690267,-473084.21869090653,298.70008730354886,424.7970678208031,1.0021577213974853,29.3
17750,35.49999999999742,-580290.110079681,107004.2252471142,-473285.88483256684,300.6506136988448,425.7396935677378,0.9999388545994135,29
18000,35.99999999999803,-580358.4721263722,105986.15288635157,-474372.3192400206,297.7901277755436,426.3761672241881,0.9984461943901034,29.1
18250,36.49999999999864,-581355.2221263722,107421.9325902909,-473933.28953608125,301.82424930793,426.3761672241881,0.9984461943901034,29.3
18500,36.999999999999254,-581131.8833200829,106290.47166139507,-474841.41165868787,298.64517463248427,426.0740545795556,0.9991541539972852,29
