Radius (nanometer),g(r) (chain O - water O)
0.9925,0.9306187116456626
0.9975,0.9306434678437171
1.0025,0.9342424164939759
1.0074999,0.9351966906610301
1.0125,0.9379890819360882
1.0174999,0.9355116983985805
1.0225,0.9383852147032007
1.0274999,0.9368233455804722
1.0325,0.9397931729146157
1.0374999,0.9387263762164351
1.0425,0.938739438683048
1.0474999,0.9412530280811328
1.0525,0.9419805921641684
1.0574999,0.9403629496366893
1.0625,0.9449062612827258
1.0675001,0.943009059673565
1.0725,0.9419953213655783
1.0775001,0.9430639854442125
1.0825,0.944099413257121
1.0875001,0.9439370599685198
1.0925,0.9455785593398427
1.0975001,0.9484648012174149
1.1025,0.9469206785358192
1.1075001,0.9487199823190585
1.1125,0.9514374964016167
1.1175001,0.9507925313746038
1.1225,0.9499935180011382
1.1275,0.9520602401617573
1.1324999,0.9509344156636699
1.1375,0.9498254638571473
1.1424999,0.9516842324590753
1.1475,0.950714137738591
1.1524999,0.953131070731286
1.1575,0.9540995975474689
1.1624999,0.9540907931263031
1.1675,0.9539518046865958
1.1724999,0.9525085013054165
1.1775,0.9535058036183072
1.1824999,0.954496592546213
1.1875,0.9555716643451997
1.1925001,0.954041699511506
1.1975,0.9556426237656114
1.2025001,0.9574317052198145
1.2075,0.9563557943377977
1.2125001,0.9586669858953067
1.2175,0.9553669146270367
1.2225001,0.9537341608120131
1.2275,0.9568923895269092
1.2325001,0.9578434638343936
1.2375,0.9590799567496331
1.2425001,0.9575229239095915
1.2475,0.9586416824448483
1.2525,0.9585727363995253
1.2574999,0.9584267808166509
1.2625,0.9580916093196756
1.2674999,0.9582324231621061
1.2725,0.9623620610761163
1.2774999,0.9616659440973772
1.2825,0.9617318886208189
1.2874999,0.9614918219392644
1.2925,0.9644319333758097
1.2974999,0.9629679209404477
1.3025,0.9632011749507203
1.3074999,0.9614026382545776
1.3125,0.9638818373358955
1.3175001,0.9622342402929172
1.3225,0.9627349707306568
1.3275001,0.965962201159078
1.3325,0.9671836684005576
1.3375001,0.9669241369684606
1.3425,0.9656902573284675
1.3475001,0.9646332386124171
1.3525,0.9670768430349713
1.3575001,0.9667805172077493
1.3625,0.9685067819715809
1.3675001,0.9659883679849172
1.3725,0.9684106012475742
1.3775,0.9674802604039968
1.3824999,0.9682735917286884
1.3875,0.9683296010860714
1.3924999,0.9679462926171413
1.3975,0.9706370951975557
1.4024999,0.9698660975546228
1.4075,0.9708675474038773
1.4124999,0.9701493592510153
1.4175,0.9709594627994043
1.4224999,0.9697779679391184
1.4275,0.9709287486052508
1.4324999,0.9723141103131148
1.4375,0.973813467491835
1.4425001,0.9729644904682054
1.4475,0.9744589538827155
1.4525001,0.973538933031781
1.4575,0.9709548781207286
1.4625001,0.9732855019783268
1.4675,0.9742390733486554
1.4725001,0.9737801076372755
1.4775,0.9752192632280211
1.4825001,0.975410311336604
1.4875,0.9760996467712241
1.4925001,0.9748106185497527
1.4975,0.9747521501145657
1.5025,0.976160989377976
1.5074999,0.9754359430224147
1.5125,0.9741412253775229
1.5174999,0.9757180373575155
1.5225,0.9771914738607802
1.5274999,0.9755794800062677
1.5325,0.9775330324703889
1.5374999,0.9765476971218258
1.5425,0.9771572211810435
1.5474999,0.975964888774757
1.5525,0.9774981560414405
1.5574999,0.9779350127731155
1.5625,0.9762072804324664
1.5675001,0.977856668226146
1.5725,0.9785137128015784
1.5775001,0.9787351871260012
1.5825,0.9779355796797493
1.5875001,0.978418380696288
1.5925,0.9796622695476171
1.5975001,0.9783167936147563
1.6025,0.9786912803055007
1.6075001,0.979119438453394
1.6125,0.980276463604899
1.6175001,0.9791586261087913
1.6225,0.9811003933055528
1.6275,0.9801497545957895
1.6324999,0.981192475724892
1.6375,0.9831619472924134
1.6424999,0.9805919275784538
1.6475,0.9823603750955202
1.6524999,0.9815436775565476
1.6575,0.9838508073416022
1.6624999,0.981221301163692
1.6675,0.981800969024318
1.6724999,0.9823171314851877
1.6775,0.9815870894142185
1.6824999,0.983678140116678
1.6875,0.9828866028920071
1.6925001,0.9847850781495411
1.6975,0.9831967497211461
1.7025001,0.9822069742145609
1.7075,0.9828828465112782
1.7125001,0.9829570923144048
1.7175,0.9838159469601365
1.7225001,0.9857346323362906
1.7275,0.9840185369802433
1.7325001,0.9837974296271745
1.7375,0.9837248932194842
1.7425001,0.9851123080728276
1.7475,0.9842590344027611
1.7525,0.9842051606047988
1.7574999,0.9851292225149286
1.7625,0.9852245462492987
1.7674999,0.9853494042733222
1.7725,0.9857864007125687
1.7774999,0.9853432338936036
1.7825,0.9855050159243876
1.7874999,0.9858889979974808
1.7925,0.9857405279478345
1.7974999,0.9874426865958643
1.8025,0.9886587956735853
1.8074999,0.9868534513561026
1.8125,0.9865018908012787
1.8175001,0.9862454517245973
1.8225,0.9870912145536068
1.8275001,0.9881419079612127
1.8325,0.9875618969632829
1.8375001,0.9860477123330585
1.8425,0.9885844816461775
1.8475001,0.9870435748644858
1.8525,0.9872775287239242
1.8575001,0.9885815565311021
1.8625,0.9875361111773236
1.8675001,0.9883255849155125
1.8725,0.9883726543652532
1.8775,0.9889458907298351
1.8824999,0.9890481464858789
1.8875,0.9893785965650642
1.8924999,0.9891997458082029
1.8975,0.9892510846901266
1.9024999,0.9879780574822867
1.9075,0.9901695743303681
1.9124999,0.9891017641204057
1.9175,0.9897002500062616
1.9224999,0.9884057286945954
1.9275,0.9895165959737598
1.9324999,0.9910403232773685
1.9375,0.9903193796221179
1.9425001,0.9911824380937649
1.9475,0.9900713432776357
1.9525001,0.9907100181573941
1.9575,0.9896820952033751
1.9625001,0.9898868626542022
1.9675,0.9895380359552478
1.9725001,0.9890144747107396
1.9775,0.9906893861058065
1.9825001,0.9907022209197719
1.9875,0.9904358246377951
1.9925001,0.9915813464487644
1.9975,0.9918597158373205
