Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,1.131212050243623,24.92302,0.48438413703713246
0.04,1.114817074111221,26.127796,0.4312055900502534
0.06,1.1012813709249905,27.540735,0.3225104288385854
0.08,1.151068468921433,26.258892,0.40033893349770533
0.09999999999999999,1.183957567818291,25.926075,0.4269017945124308
0.12,1.2092280644474853,27.567295,0.4508057959337277
0.13999999999999999,1.1514702804400327,26.368671,0.40583928588951623
0.16,1.1801762442113757,26.104916,0.5074284359647159
0.18,1.1787244760634972,26.154606,0.5089190236624392
0.19999999999999998,1.1050838356666497,27.813507,0.3746513200931443
0.22,1.0421761623674743,27.344763,0.28220746405647756
0.24,0.9424973930787736,25.451353,0.19163885723038332
0.26,1.0079580915803747,26.495544,0.28907757849621774
0.27999999999999997,1.0170893141044597,26.067364,0.24120629533891857
0.3,0.9826267438786449,25.771664,0.2515829939559261
0.32,0.971346342808736,25.652248,0.15079700135627028
0.33999999999999997,0.9596613616891481,26.633034,0.1512980450732897
0.36,1.0315032139275973,26.30105,0.2409668976827738
0.38,1.0080473028602224,25.923706,0.2617214401118796
0.39999999999999997,1.0662032767703264,28.444746,0.22615124513777862
0.42,0.9381160286857473,26.878212,0.14670346753675267
0.44,0.9689925884312539,28.840118,0.1545450073502932
0.45999999999999996,0.9884756099923724,27.986198,0.15988243908323463
0.48,0.968658757372466,28.036552,0.1427604363141899
0.5,0.9366255512991054,27.062168,0.10968809921223999
0.52,0.9448512626317861,27.465334,0.10972138889467986
0.5399999999999999,0.9825855763166252,25.212906,0.26513279079350294
0.5599999999999999,0.9450621219135352,23.847645,0.3025605013308771
0.58,0.938649314580136,24.076946,0.21982188041486173
0.6,0.9777871851046012,24.602425,0.26660776781508855
0.62,0.9810663102243754,24.748068,0.3064507578575112
0.64,1.0099916950981107,24.604471,0.4084722054710215
0.6599999999999999,1.0033226818922452,24.311934,0.42497325771661454
0.6799999999999999,1.0171306958623025,24.688625,0.37642968583370306
0.7,1.00851416091033,25.718868,0.33091029702545416
0.72,0.9807392291787196,24.666706,0.3539808805934064
0.74,1.0250021384936154,26.268332,0.28894770622136035
0.76,1.0206617477748903,27.251534,0.28879706310948017
0.7799999999999999,0.9746299912409051,23.960678,0.28853012054199756
0.7999999999999999,0.9686706012930192,25.313112,0.22621418607099653
0.82,0.9677804609369989,25.085464,0.26399179612655344
