Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.8015891233927286,21.809845,0.06616746224531445
0.04,0.8052694416494793,21.824707,0.08386644290933332
0.06,0.830589748568355,22.574184,0.12078217735086294
0.08,0.8443548616693879,23.288513,0.13832904974188365
0.09999999999999999,0.838043227363939,22.67982,0.14285217239255799
0.12,0.8357030337921036,22.746809,0.12659183955143183
0.13999999999999999,0.8372147481567453,22.891407,0.1327407954187454
0.16,0.8448778729651372,23.083755,0.14197342310478622
0.18,0.8368557598953615,22.949625,0.13195101148769905
0.19999999999999998,0.8359654381708488,22.776913,0.13297133729118493
0.22,0.8541441378710546,23.687647,0.14402601639751367
0.24,0.8489932448327263,23.400892,0.13916278232556278
0.26,0.8439424046744479,23.631248,0.10666201215605353
0.27999999999999997,0.8585708397848365,24.429686,0.11463917903563847
0.3,0.85060282532693,23.88822,0.12575032829348043
0.32,0.8617049556447326,24.524559,0.11299086543371606
0.33999999999999997,0.88479445022041,24.86691,0.1450526363971495
0.36,0.8799323829471204,25.091002,0.13962620974715567
0.38,0.8948188253992266,24.51035,0.1904145992932461
0.39999999999999997,0.8855225428355594,24.295973,0.17257813611397432
0.42,0.893190704968026,25.114183,0.17594525336365996
0.44,0.8773691386577778,24.985327,0.14012996859176885
0.45999999999999996,0.9056992078702932,25.366995,0.17615360651970413
0.48,0.8816598980944557,25.024878,0.14312205932446276
0.5,0.8824296946198602,25.261698,0.1117177922683894
0.52,0.8666799433447604,25.145227,0.10602200890466984
0.5399999999999999,0.8787357195934253,25.932604,0.10590625835821332
0.5599999999999999,0.8567517143913445,24.610586,0.08938214655476107
0.58,0.847830653455102,24.762716,0.06794199557204905
0.6,0.8576201343399645,24.221817,0.09411199100315959
0.62,0.8734510955332045,24.550053,0.11734723236688549
0.64,0.8873141064070973,25.853,0.12121755854633753
0.6599999999999999,0.871992218540256,24.659212,0.12517488720100534
0.6799999999999999,0.8805769923432082,24.823074,0.1342129445959952
0.7,0.8831575368367813,25.06613,0.13673409810361437
0.72,0.9064495729109467,26.103502,0.13908570285937605
0.74,0.8961915989242567,25.540401,0.1399688368177372
0.76,0.8766348632908596,25.016586,0.10295264642631441
0.7799999999999999,0.9053470179891175,26.019945,0.1287236587906624
0.7999999999999999,0.9139689351763521,26.34371,0.13567329866809308
