#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,10.000000000000009,-2251.7086961372643,2865.7924483269453,614.083752189681,654.0334095330959,421.875,0.01175829472505589,0
10000,19.999999999999794,-2367.9704148872643,2614.865554396063,246.89513950879882,596.766676180869,421.875,0.01175829472505589,829
15000,29.99999999999425,-2394.8092820747643,2625.0020213648677,230.19273929010342,599.0800286555386,421.875,0.01175829472505589,826
20000,40.00000000000292,-2373.7252976997643,2722.318508401513,348.59321070174883,621.2896739693571,421.875,0.01175829472505589,827
25000,50.00000000001514,-2294.8415086372643,2886.0054688192904,591.1639601820261,658.6464409887718,421.875,0.01175829472505589,826
30000,60.00000000002736,-2335.9040086372643,2802.2625186145306,466.3585099772663,639.5345589406651,421.875,0.01175829472505589,827
35000,70.00000000001826,-2149.6598680122643,2715.7809493765235,566.1210813642592,619.7976670999712,421.875,0.01175829472505589,828
40000,79.99999999999496,-2352.6442430122643,2504.3351753354073,151.690932323143,571.5413460226332,421.875,0.01175829472505589,828
45000,89.99999999997165,-2374.5592820747643,2507.409618953243,132.85033687847863,572.2429979663963,421.875,0.01175829472505589,827
50000,99.99999999994834,-2404.1813523872643,2684.394152463181,280.2128000759167,612.6345475895055,421.875,0.01175829472505589,828
55000,109.99999999992504,-2391.5680711372643,2428.5509927030653,36.98292156580101,554.2458201778898,421.875,0.01175829472505589,829
60000,119.99999999990173,-2278.1227586372643,2482.7713025286794,204.6485438914151,566.620021987895,421.875,0.01175829472505589,830
65000,129.99999999989262,-2508.1735398872643,2676.3595359921455,168.18599610488127,610.8008810907645,421.875,0.01175829472505589,830
70000,139.99999999994037,-2671.6305711372643,2718.0707426145673,46.44017147730301,620.3202455161011,421.875,0.01175829472505589,831
75000,149.99999999998812,-2605.3581101997643,2684.618025314063,79.25991511429856,612.6856400278464,421.875,0.01175829472505589,832
80000,160.00000000003587,-2622.1090867622643,2581.1259004175663,-40.98318634469797,589.0665857779838,421.875,0.01175829472505589,832
85000,170.00000000008362,-2638.4508836372643,2541.3326480686665,-97.11823556859781,579.9849383874493,421.875,0.01175829472505589,832
90000,180.00000000013137,-2363.6774461372643,2408.1376263536513,44.460180216387016,549.5870656329296,421.875,0.01175829472505589,831
95000,190.0000000001791,-2276.9372117622643,2665.146221363917,388.2090096016527,608.2417695951817,421.875,0.01175829472505589,831
100000,200.00000000022686,-2582.8317430122643,2503.9500122368336,-78.8817307754307,571.4534437969386,421.875,0.01175829472505589,831
105000,210.0000000002746,-2617.2477586372643,2720.0083450227976,102.76058638553332,620.7624466636804,421.875,0.01175829472505589,831
110000,220.00000000032236,-2488.2194383247643,2565.1625816402957,76.94314331553142,585.4234245946061,421.875,0.01175829472505589,831
115000,230.0000000003701,-2797.5651414497643,2676.365039061755,-121.20010238800933,610.8021370056447,421.875,0.01175829472505589,831
120000,240.00000000041786,-2693.0016648872643,2702.451907582581,9.450242695316774,616.7557026843727,421.875,0.01175829472505589,831
125000,250.0000000004656,-2619.3981492622643,2743.7980627007782,124.39991343851398,626.1917547679163,421.875,0.01175829472505589,831
130000,260.00000000051335,-2576.1960008247643,2591.528231471777,15.332230647012693,591.4406139636081,421.875,0.01175829472505589,831
135000,270.0000000005611,-2633.5260789497643,2539.643016267568,-93.8830626821964,579.5993292871207,421.875,0.01175829472505589,831
140000,280.00000000060885,-2723.7985398872643,2544.219307374209,-179.5792325130551,580.6437340475701,421.875,0.01175829472505589,831
145000,290.0000000006566,-2699.8747117622643,2632.7399364709854,-67.13477529127886,600.8459817351088,421.875,0.01175829472505589,832
150000,300.00000000070435,-2590.0055711372643,2482.6176283471286,-107.38794279013564,566.5849503451543,421.875,0.01175829472505589,832
155000,310.0000000007521,-2427.5876023872643,2394.122561007738,-33.465041379526156,546.3885363820175,421.875,0.01175829472505589,832
160000,320.00000000079984,-2765.1129930122643,2632.8575229523703,-132.25547005989392,600.8728174144966,421.875,0.01175829472505589,832
165000,330.0000000008476,-2545.2731492622643,2700.9350213594735,155.6618720972092,616.4095177159003,421.875,0.01175829472505589,831
170000,340.00000000089534,-2741.5700242622643,2558.5659485273063,-183.00407573495795,583.9179357903326,421.875,0.01175829472505589,832
175000,350.0000000009431,-2453.1627976997643,2607.858327783644,154.69553008387993,595.1674814047899,421.875,0.01175829472505589,831
180000,360.00000000099084,-2716.4899461372643,2542.5560394153,-173.93390672196438,580.264141724069,421.875,0.01175829472505589,831
185000,370.0000000010386,-2351.0700242622643,2752.157440390438,401.0874161281736,628.0995385277398,421.875,0.01175829472505589,831
190000,380.00000000108633,-2313.2086961372643,2777.3845136016607,464.17581746439646,633.8568810437721,421.875,0.01175829472505589,831
195000,390.0000000011341,-2737.0299851997643,2731.79151590541,-5.238469294354218,623.4516112024332,421.875,0.01175829472505589,831
200000,400.00000000118183,-2711.7311570747643,2552.27754765749,-159.4536094172745,582.4827919913467,421.875,0.01175829472505589,831
205000,410.0000000012296,-2753.5075242622643,2671.5118996668607,-81.99562459540357,609.6945497108163,421.875,0.01175829472505589,832
210000,420.00000000127733,-2784.1335008247643,2619.5274623781443,-164.60603844662,597.8306204920594,421.875,0.01175829472505589,832
215000,430.0000000013251,-2447.3756883247643,2626.5125602781773,179.136871953413,599.4247650359703,421.875,0.01175829472505589,833
