#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-676541.9413465653,42317.45049441722,-634224.490852148,119.16692648952309,421.875,1.0088235734098407,0
500,1.0000000000000007,-650368.4413465653,66328.75700650603,-584039.6843400593,186.7833250346335,421.875,1.0088235734098407,8.39
750,1.500000000000001,-632278.4413465653,81143.52040735938,-551134.9209392059,228.50204392064188,421.875,1.0088235734098407,14.2
1000,2.0000000000000013,-619136.6684392132,89310.99963048729,-529825.6688087259,251.5018556960605,423.311905883602,1.0053991846600767,18.5
1250,2.4999999999999463,-609797.9184392132,94268.10809805884,-515529.81034115434,265.46118862973105,423.311905883602,1.0053991846600767,21.8
1500,2.999999999999891,-602901.1684392132,98146.97168060986,-504754.1967586033,276.38415884660947,423.311905883602,1.0053991846600767,21.1
1750,3.499999999999836,-598182.8117166515,100533.02565782296,-497649.7860588286,283.1033424358972,423.4257269036741,1.0051289234229657,23.2
2000,3.999999999999781,-593527.0617166515,102849.7544804652,-490677.30723618635,289.6273047748002,423.4257269036741,1.0051289234229657,22.4
2250,4.499999999999726,-590273.0202837372,102804.82044430252,-487468.1998394347,289.5007694821085,423.45570954010617,1.005057755613914,23.9
2500,4.999999999999671,-589195.0811340143,104695.6256222697,-484499.4555117446,294.8253209145855,423.7583269661571,1.0043400163467853,25.3
2750,5.499999999999616,-587918.0811340143,104272.77113197692,-483645.3100020374,293.63455281840425,423.7583269661571,1.0043400163467853,26.5
3000,5.999999999999561,-586744.0634458191,104159.46494905802,-482584.59849676106,293.31547996753653,423.34840855686645,1.0053124954055614,25.2
3250,6.499999999999506,-587928.0634458191,106180.44558701216,-481747.6178588069,299.00660852811944,423.34840855686645,1.0053124954055614,26.3
3500,6.999999999999451,-585903.0634458191,105393.1922429183,-480509.8712029008,296.78968476999654,423.34840855686645,1.0053124954055614,25.6
3750,7.499999999999396,-585680.3782754433,105658.4550051848,-480021.9232702585,297.5366708885386,424.0369976622636,1.0036799792909952,26.5
4000,7.999999999999341,-585469.8782754433,106244.55509450892,-479225.3231809344,299.18714239483137,424.0369976622636,1.0036799792909952,27.3
4250,8.499999999999508,-585087.6282754433,106409.38775473446,-478678.24052070884,299.6513150062405,424.0369976622636,1.0036799792909952,28
4500,8.999999999999675,-585665.3782754433,106639.05670124851,-479026.3215741948,300.2980681103712,424.0369976622636,1.0036799792909952,26.9
4750,9.499999999999842,-584617.8782754433,106143.89921340265,-478473.9790620407,298.9036930885904,424.0369976622636,1.0036799792909952,27.6
5000,10.000000000000009,-583979.8782754433,106323.17925679596,-477656.69901864737,299.40854986759,424.0369976622636,1.0036799792909952,28.2
5250,10.500000000000176,-583437.3782754433,105994.98549631154,-477442.39277913177,298.4843485919218,424.0369976622636,1.0036799792909952,27.5
5500,11.000000000000343,-584171.3782754433,107172.24219317798,-476999.13608226535,301.7995308776148,424.0369976622636,1.0036799792909952,28
5750,11.50000000000051,-583716.8782754433,106030.86581840465,-477686.0124570387,298.58538841486325,424.0369976622636,1.0036799792909952,28.6
6000,12.000000000000677,-583969.5590236788,106170.44554930669,-477799.1134743721,298.97844818896345,424.0699374296559,1.003602018129083,27.8
6250,12.500000000000844,-584596.3090236788,106618.74452557106,-477977.5644981077,300.2408685504376,424.0699374296559,1.003602018129083,28.3
6500,13.00000000000101,-584382.7189420443,106294.8514033645,-478087.8675386798,299.3287779723546,425.7367349419719,0.9996728261898418,28.7
