Radius (nanometer),g(r) (chain O - water O)
0.9875,0.8546151474788132
0.9925,0.8552133342140463
0.9975,0.8534783628767454
1.0025,0.8570548599709296
1.0074999,0.8608968772097153
1.0125,0.8627338959707076
1.0174999,0.8616067483804527
1.0225,0.8643113419566104
1.0274999,0.8666158582214127
1.0325,0.864712946663383
1.0374999,0.868979766020214
1.0425,0.8705916298385278
1.0474999,0.8702280301464409
1.0525,0.8725232904363976
1.0574999,0.8720771526704963
1.0625,0.8728289790957695
1.0675001,0.8800123099011937
1.0725,0.8781657457115728
1.0775001,0.8808301842968045
1.0825,0.8819971261784674
1.0875001,0.8821308656432707
1.0925,0.8845470699952648
1.0975001,0.8876083933094734
1.1025,0.8884826296162477
1.1075001,0.8929940827417298
1.1125,0.8905787720259162
1.1175001,0.8970888550056966
1.1225,0.8950230552135419
1.1275,0.8957661890194076
1.1324999,0.8991643708862486
1.1375,0.9016624740032952
1.1424999,0.9021735149431558
1.1475,0.9048913349491755
1.1524999,0.9067966263324494
1.1575,0.9065695499277073
1.1624999,0.9103628534257219
1.1675,0.9083131501475649
1.1724999,0.9121782402075465
1.1775,0.9154617533906175
1.1824999,0.9137597151906693
1.1875,0.9132103815654171
1.1925001,0.9151856216947286
1.1975,0.915760417826212
1.2025001,0.9164990988208349
1.2075,0.9185717439112033
1.2125001,0.9211770340677166
1.2175,0.9203283625886356
1.2225001,0.9207991028451182
1.2275,0.9221291529341994
1.2325001,0.924383555856594
1.2375,0.9243198723180857
1.2425001,0.9254829426315853
1.2475,0.9262775471619326
1.2525,0.9266101731684464
1.2574999,0.9288873051747177
1.2625,0.9292768627875219
1.2674999,0.9323476827244435
1.2725,0.932311246943594
1.2774999,0.9303281264631258
1.2825,0.9332484295576672
1.2874999,0.9328329623828221
1.2925,0.9346769731957875
1.2974999,0.93503152069939
1.3025,0.9362793956181995
1.3074999,0.9348976514846661
1.3125,0.9381707593783548
1.3175001,0.9391240763877361
1.3225,0.9388988845708449
1.3275001,0.9417033067886332
1.3325,0.9432997430046415
1.3375001,0.9428022498472635
1.3425,0.9444038270378851
1.3475001,0.9446582517811063
1.3525,0.9469544516793991
1.3575001,0.9447049709692106
1.3625,0.9475137750173328
1.3675001,0.9479930904606987
1.3725,0.9498703238046472
1.3775,0.951031067169958
1.3824999,0.94962253445079
1.3875,0.950699747822924
1.3924999,0.9543085472249871
1.3975,0.9514511482759845
1.4024999,0.9555211683633511
1.4075,0.954332990164259
1.4124999,0.9557810251954512
1.4175,0.9557311508903881
1.4224999,0.9560790196267659
1.4275,0.9573971934053759
1.4324999,0.9612889800247425
1.4375,0.9582414307588849
1.4425001,0.958571371717142
1.4475,0.9627242459854185
1.4525001,0.9614337706071495
1.4575,0.9609409693256542
1.4625001,0.9630014748737311
1.4675,0.9656758510526461
1.4725001,0.9622884968853779
1.4775,0.9648635621171585
1.4825001,0.965210965327469
1.4875,0.9651111282985171
1.4925001,0.9681431722091856
1.4975,0.968719361108909
1.5025,0.9668889584899327
1.5074999,0.9667282509077186
1.5125,0.9691269837165597
1.5174999,0.967088357097712
1.5225,0.9677613352333841
1.5274999,0.9699894420145312
1.5325,0.9701484627639666
1.5374999,0.9722438095781316
1.5425,0.9712792744905978
1.5474999,0.9722491576663108
1.5525,0.9735424206843797
1.5574999,0.9723393893236865
1.5625,0.9743265923703756
1.5675001,0.9714455166358518
1.5725,0.9735641978352488
1.5775001,0.9761950239427762
1.5825,0.9755466602316964
1.5875001,0.9757009377045508
1.5925,0.9762152166610231
1.5975001,0.9760870970556532
1.6025,0.977349961813866
1.6075001,0.9760445713196994
1.6125,0.9769690421275025
1.6175001,0.9786126631279815
1.6225,0.9805541972821961
1.6275,0.9794626988986634
1.6324999,0.9799421560604242
1.6375,0.9786597440498915
1.6424999,0.9799985342686781
1.6475,0.9813515450402468
1.6524999,0.9810656081910478
1.6575,0.9807056205263703
1.6624999,0.9825169056094434
1.6675,0.9810762209418958
1.6724999,0.9824494402332227
1.6775,0.9831805049211778
1.6824999,0.9821917958788874
1.6875,0.9830776851256631
1.6925001,0.9841079681475952
1.6975,0.9837590890296352
1.7025001,0.9861203954661882
1.7075,0.9844118055440527
1.7125001,0.9849847433693143
1.7175,0.9865152746456309
1.7225001,0.9857258854835138
1.7275,0.9880899886829912
1.7325001,0.9885340634409687
1.7375,0.9885933159176087
1.7425001,0.9879828384822441
1.7475,0.9900777782884149
1.7525,0.9888696631518605
1.7574999,0.9868773873390051
1.7625,0.9886989002733666
1.7674999,0.9893692404961117
1.7725,0.9887402220758663
1.7774999,0.9881934832163549
1.7825,0.9896572622210308
1.7874999,0.9910508552564775
1.7925,0.9908430681950581
1.7974999,0.989973590001297
1.8025,0.9903019527875738
1.8074999,0.9908128985099346
1.8125,0.990467140220006
1.8175001,0.9911042344934895
1.8225,0.990732453509064
1.8275001,0.9916128366697887
1.8325,0.993268050724886
1.8375001,0.991772538978133
1.8425,0.9925667877784304
1.8475001,0.9920464975741048
1.8525,0.994431590199493
1.8575001,0.9917456856931387
1.8625,0.9939051799570108
1.8675001,0.9919174139442035
1.8725,0.9946384860563662
1.8775,0.9929682732350182
1.8824999,0.9923310989713521
1.8875,0.9954664518162214
1.8924999,0.9937675279791569
1.8975,0.9940143014742122
1.9024999,0.9939587882330692
1.9075,0.9953737941212784
1.9124999,0.996425783591675
1.9175,0.9941330399632935
1.9224999,0.9958016447029472
1.9275,0.9961189809286826
1.9324999,0.995630972957093
1.9375,0.9957545955762525
1.9425001,0.9948397168376754
1.9475,0.9951252060789135
1.9525001,0.9969373278293712
1.9575,0.9964970345371096
1.9625001,0.9987329568559018
1.9675,0.996760301947595
1.9725001,0.9986059886009954
1.9775,0.9971031117657126
1.9825001,0.9985314462483598
1.9875,0.9966888802862099
1.9925001,0.9985781482879651
1.9975,0.996562177584839
