Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.952377720315661,28.219643,0.175280008976745
0.04,0.948779211925161,28.585281,0.15912476704667622
0.06,0.9589087223490748,28.900408,0.17115862946746063
0.08,0.9516562238535021,28.708504,0.17433874208643063
0.09999999999999999,0.9694826735152726,28.714558,0.19851168649231088
0.12,0.9742627884788121,29.235321,0.1992767860732202
0.13999999999999999,0.9789020473440901,29.421566,0.19783790120278777
0.16,0.9784826539227888,29.454784,0.18573539182236454
0.18,1.0100468258142397,30.100365,0.22382409213367116
0.19999999999999998,1.0467619791399592,30.626657,0.29814534929864356
0.22,1.0457087379305838,30.205326,0.30687879083980296
0.24,1.0203850191334876,30.232105,0.27881991381437743
0.26,1.0333748941036447,30.760738,0.262365763676744
0.27999999999999997,1.0162866222356561,30.310781,0.24622530953040067
0.3,0.9909047616413847,30.433578,0.1785130617435995
0.32,0.9955169409439585,29.90953,0.1614619224802536
0.33999999999999997,0.9838978660071669,29.73167,0.14928216488696966
0.36,1.0198751030153594,30.184399,0.2157476513516131
0.38,1.0062495457444278,29.963144,0.1907696936473322
0.39999999999999997,1.0494408332516512,31.152214,0.23203272910648132
0.42,1.0112624673855497,30.623379,0.2062599623465503
0.44,1.021153450756653,30.666607,0.23063950815397372
0.45999999999999996,1.014853808889465,29.657396,0.23439336148950618
0.48,1.016205674084804,29.763288,0.2516567446786675
0.5,0.990652566407225,30.211226,0.17519468682113837
0.52,1.000701620109273,30.867762,0.17993858347114822
0.5399999999999999,1.0043741135987456,30.624615,0.1777946246031299
0.5599999999999999,0.9849222824052386,29.905197,0.1783721715058595
0.58,0.9929207919850448,29.985142,0.18398362843730975
0.6,0.9992745761194183,30.613628,0.1734074602448642
0.62,1.0086112174948663,30.698034,0.17673822283408291
0.64,1.0077807286005243,30.760181,0.18624585013934236
0.6599999999999999,1.0012225713886793,30.565105,0.16070529791169164
0.6799999999999999,0.9824538193885115,30.463253,0.14071853303254145
0.7,0.9631956719054299,30.947432,0.1157174521536799
0.72,0.9735790894898183,30.789045,0.1315962437034427
0.74,1.0017025249238607,31.6319,0.1480283758081289
0.76,0.9799148810298266,30.813646,0.14383829142224946
0.7799999999999999,0.9781121638870007,30.426418,0.15443209629928367
0.7999999999999999,0.9962977200437364,30.52901,0.17835934240255036
0.82,1.0024007044318561,31.12681,0.16948458735891492
0.84,0.9956271608329099,30.681395,0.16195285459123265
0.86,0.9661507622398728,30.614344,0.13560088635054346
0.88,0.9449283514505658,29.593689,0.12377196060219198
0.8999999999999999,0.96641439844599,30.379372,0.13777641732078427
0.9199999999999999,0.9777335409721344,31.031597,0.13740394751160245
0.94,0.9706351323429514,30.11181,0.1448982529068934
0.96,0.9722943633612854,30.672646,0.1429802719818335
0.98,0.9725569854748437,30.193996,0.1660128545380315
1.0,0.965417323830692,29.295408,0.1723037451486641
1.02,0.9877013058469599,30.207241,0.21068289995724965
1.04,0.971981755064832,29.846647,0.17161846990584795
1.06,0.968129665421262,29.861223,0.14665671697424076
1.0799999999999998,0.9627667910841431,29.766645,0.138128102611489
1.0999999999999999,0.9692680437419328,30.961514,0.12745117118669713
1.1199999999999999,0.9775029572144792,30.58214,0.1346209312046519
1.14,0.9802444439470983,30.423376,0.14692443499942864
1.16,0.959331934435719,30.027632,0.126886805956545
1.18,0.9718199928846066,30.20144,0.13447555755890073
1.2,0.9621709529986467,30.040377,0.12131485526394803
1.22,0.9574936074340105,30.578882,0.1056867535127024
1.24,0.9570934572517661,30.220308,0.10136032193963052
1.26,0.9708935656820382,30.421091,0.13045383934414367
1.28,0.9568057796806124,29.957104,0.09827552109035176
1.3,0.941480450431247,29.660877,0.08862807827334762
1.3199999999999998,0.9537134751574453,29.726955,0.11005241240174901
1.3399999999999999,0.9733103419430119,30.535257,0.11512893570495009
