Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.807506966348075,23.301056,0.05582193352871412
0.04,0.8039895115207744,23.089273,0.05558737055168106
0.06,0.812690748014319,22.744978,0.0867572417415492
0.08,0.8185416251450283,23.327677,0.08864155745101976
0.09999999999999999,0.8105891584470218,23.283657,0.05882551291388061
0.12,0.825583060204933,23.697828,0.07392619544359302
0.13999999999999999,0.8272527548288257,23.670643,0.08837952809550231
0.16,0.8313831410461904,23.781328,0.09010312072411397
0.18,0.8229967692018749,23.995796,0.06941402939943242
0.19999999999999998,0.8229667920899738,23.89599,0.08383321774025654
0.22,0.8338314363927619,24.335825,0.08944649569508445
0.24,0.8451456967619407,24.717999,0.07399856440625507
0.26,0.8447753316931448,24.60316,0.09751303487326468
0.27999999999999997,0.8405109796104453,24.159649,0.10532582202321106
0.3,0.8414203914295821,24.21891,0.10982038831165064
0.32,0.8394004301810384,23.705105,0.10673961834211565
0.33999999999999997,0.847388884830964,24.639612,0.10510328056260132
0.36,0.8437872662147952,24.348137,0.11288099985499234
0.38,0.8488588490269202,24.383522,0.12591949945919823
0.39999999999999997,0.8505751518971839,24.097685,0.140284695559322
0.42,0.8531912083025562,24.634048,0.12672647277158278
0.44,0.8532436676686875,24.47218,0.12512805403407246
0.45999999999999996,0.853712651694259,24.657814,0.12342034744270758
0.48,0.8675236565773561,26.021263,0.11340154538408698
0.5,0.857833618385077,25.46657,0.11120302565238915
0.52,0.8614875972902468,25.421259,0.11370447897144798
0.5399999999999999,0.8720947130373379,24.887426,0.14438617671333864
0.5599999999999999,0.8763605066648041,25.379284,0.13251139263992207
0.58,0.8687708757881653,25.037718,0.1364949070433238
0.6,0.8572609771754762,24.67222,0.1283292980459343
0.62,0.8562652846358297,24.924194,0.1081904843449003
0.64,0.8647565298084071,25.174458,0.12284111211262472
0.6599999999999999,0.8692041638962456,25.709558,0.12000658016669996
0.6799999999999999,0.8750782715674913,26.101448,0.12556535747949416
