Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
0.4575,0.7331198721556879,0.6382373014351386
0.4625,0.7496591770472723,0.6549231454378297
0.4675,0.7643434888341639,0.6650772845703902
0.4725,0.7926173050536152,0.6800512322247169
0.4775,0.8192337158500461,0.6852196370431117
0.48250002,0.8382855091697387,0.6869380990118693
0.4875,0.8557502279985192,0.6759086079599325
0.4925,0.857488025638103,0.655733353819594
0.4975,0.8502062336632787,0.633990033069205
0.5025,0.8437240548888513,0.6243828148719759
0.5075,0.8246851409176136,0.609182023224598
0.5125,0.8076926009806389,0.6055341496972133
0.5175,0.7848047659224392,0.6049267853428453
0.5225,0.7684968646606346,0.6109523662920068
0.5275,0.752549024497242,0.6140841500387471
0.5325,0.7401144812117201,0.6240649438671486
0.5375,0.7258156945175024,0.6330287370629736
0.5425,0.7075488585622445,0.6453198384532383
0.5475,0.7065999804916987,0.6552307453215126
0.5525,0.6930577944185935,0.6792527286399578
0.5575,0.6854635407562563,0.6851026658140382
0.5625,0.6745381015300025,0.6975001771869762
0.5675,0.6721370152517423,0.7154360381340756
0.5725,0.6712865969243071,0.7277654898521037
0.5775,0.6736235951170165,0.7379893570941464
0.5825,0.6723660045454579,0.7486384550038986
0.5875,0.6774612817730694,0.7606841105198535
0.5925,0.6855203760513124,0.7717059673867851
0.5975,0.6880986874921795,0.7750479350725841
0.6025,0.693113636316612,0.7834874116372118
0.6075,0.6996082043338253,0.7900076793035984
0.6125,0.7094344846337822,0.7949715188301579
0.6175,0.7184702574021165,0.8039185302885057
0.6225,0.7277798621715753,0.8118669230701783
0.6275,0.7347831086706573,0.8085247618229259
0.6325,0.7461557909974756,0.8096900637223752
0.6375,0.7605283836957165,0.8154553084653986
0.6425,0.7665452275772118,0.8186130783219312
0.6475,0.7797284391585735,0.8232641642144182
0.6525,0.7881975873700293,0.8238536840620571
0.6575,0.7969025084386789,0.8274644251770468
0.6625,0.7983345647647211,0.8317280178088855
0.6675,0.8109492924703425,0.8320848350058065
0.6725,0.8121276058986767,0.8379859974835645
0.6775,0.8184880674324964,0.8387549065634479
0.6825,0.8239683844627224,0.8374576148463846
0.6875,0.8232227876543642,0.838337434273905
0.6925,0.8307746373618636,0.8388079711625751
0.6975,0.8312682475621029,0.8446916604018878
0.7025,0.8373759643592826,0.8438556731260587
0.7075,0.836962182801525,0.8408766400775003
0.7125,0.8427139780958438,0.8441929299450832
0.7175,0.8455908982940172,0.8384989918974552
0.7225,0.8470921693089719,0.8449040258318231
0.7275,0.8498950243969952,0.840016748521597
0.7325,0.8543574331495052,0.8406759396877896
0.7375,0.8551821513699427,0.844118029226916
0.7425,0.8592294089983529,0.8429410737007079
0.7475,0.860447296165443,0.8388907434036794
0.7525,0.8633280485470185,0.8431888881919987
0.7575,0.8681768685179448,0.8430568965420521
0.7625,0.866722728673625,0.8472697454017979
0.7675,0.8714895865899496,0.8467906201196296
0.7725,0.8730433761123021,0.8538107604499613
0.7775,0.8740275233982491,0.8553406369019149
0.7825,0.872611894310439,0.8555800688670235
0.7875,0.8758480175398449,0.8582823353978577
0.7925,0.8768399407838554,0.8585912726118042
0.7975,0.8737606596708529,0.8634133755742461
0.8025,0.8790234859428115,0.866174499849773
0.8075,0.8780807386027674,0.873260864080109
0.8125,0.875967216546633,0.8712723493255138
0.8175,0.8778859723624827,0.8731113533670815
0.8225,0.8772584320559444,0.8773024188171981
0.8275,0.8788397120214678,0.8801267108884492
0.8325,0.8774276331393559,0.8822893501932859
0.8375,0.8761347366454374,0.8838006626710053
0.8425,0.8793231572584701,0.8823125715634383
0.8475,0.8815070203252465,0.8856691311145567
0.8525,0.8814388043101136,0.8857506896034134
0.8575,0.8813085705941678,0.8899005376691896
0.8625,0.8813016147872867,0.8891388121661181
0.8675,0.883689142944917,0.8867673195435128
0.8725,0.8854104835207935,0.8900862220849903
0.8775,0.8855783334297924,0.8876592492854516
0.8825,0.8868433179067441,0.8881571206704509
0.8875,0.884018473841968,0.890929227348951
0.8925,0.8872283122372229,0.8879179907581282
0.8975,0.8825551327881107,0.8910064558915494
0.9025,0.8864427385209578,0.8888230805352854
0.9075,0.8913330670894606,0.8902379813734674
0.9125,0.8939483245144003,0.8969255681362769
0.9175,0.894542781697247,0.892710042126328
0.9225,0.895664444572209,0.8896877535327737
0.9275,0.8951761062236833,0.890061893745384
0.9325,0.8960330840392972,0.8924056328814759
0.9375,0.8968939796439249,0.8940603806606869
0.9425,0.8953330090801624,0.894851138805052
0.9475,0.8989382711071913,0.8961947683014194
0.9525,0.9014608300744291,0.8971414154156679
0.9575,0.8999467647138453,0.8973276791420435
0.9625,0.8980357113487969,0.8997159038482045
0.9675,0.901469585025576,0.9005036627482369
0.9725,0.9045486542413311,0.9021719062548997
0.9775,0.8998512617299456,0.9034015756614241
0.9825,0.9030840546331588,0.9031836490305293
0.9875,0.9068192601325608,0.9037700511458447
0.9925,0.9014748577063675,0.9049093663267692
0.9975,0.9041192047285973,0.9043216502067086
1.0025,0.9055407157584979,0.9088728905840794
1.0074999,0.9088554973582167,0.9075543199632141
1.0125,0.9063556375447146,0.9118730198248131
1.0174999,0.9103149145061098,0.9118338600770887
1.0225,0.9112075612123539,0.9127467003029496
1.0274999,0.909859170961623,0.914134749564542
1.0325,0.9120150239298275,0.9162879438035885
1.0374999,0.9128471908638406,0.9165963075958357
1.0425,0.9146066389253854,0.9170371932468396
1.0474999,0.9137853984451351,0.9167831808137235
1.0525,0.9168870362745852,0.9190153959963074
1.0574999,0.9182022490596403,0.9197373996914987
1.0625,0.9155537188857286,0.9223117176345712
1.0675001,0.9186998846309594,0.9235067292120576
1.0725,0.9213218434765088,0.923084997950905
1.0775001,0.9195815428233229,0.925433249716983
1.0825,0.9212691697837357,0.9243184492333613
1.0875001,0.92363239190994,0.9270524139056459
1.0925,0.9246498181929547,0.9278142334800291
1.0975001,0.9247851549091483,0.9276186372251828
1.1025,0.9267856562766148,0.9296462278918914
1.1075001,0.9265844860554776,0.9299754102012789
1.1125,0.9280623722838758,0.9298101426629132
1.1175001,0.9288896877623093,0.9294762410958741
1.1225,0.9286566745597536,0.9306132366557912
1.1275,0.9290019265376824,0.9290307362606037
1.1324999,0.932852434644427,0.9316834287389394
1.1375,0.9330348144397845,0.9306978489103578
1.1424999,0.9329935087125909,0.9324042884189496
1.1475,0.9335157919211553,0.9305692197287785
1.1524999,0.9319646648468305,0.9300948520693744
1.1575,0.9361017919038913,0.9339132330820484
1.1624999,0.9355583750568356,0.9331734792557576
1.1675,0.934443699120582,0.9338878374936015
1.1724999,0.9347120005802666,0.9346004428799078
1.1775,0.9375377135380767,0.9362384279800402
1.1824999,0.9376613286157434,0.9340042482456112
1.1875,0.9367358491714535,0.9364631501204218
1.1925001,0.9390894095500086,0.9378580227066124
1.1975,0.9377450815582541,0.9366101428759701
1.2025001,0.9385074378783435,0.9375861313287265
1.2075,0.9403037795831861,0.9366756937085443
1.2125001,0.9398771121979588,0.9385848060806117
