#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-668570.6601017262,42246.68781121058,-626323.9722905157,119.55690386496607,421.875,1.003488858535554,0
500,1.0000000000000007,-641201.006256442,66584.05108290869,-574616.9551735334,188.43093758812697,425.7633478201751,0.9943243455833851,38.8
750,1.500000000000001,-622428.1434879056,80151.00093331173,-542277.1425545939,226.8250130302977,427.49862580923957,0.9902882410283926,14.7
1000,2.0000000000000013,-611181.6434879056,90073.57092336699,-521108.0725645386,254.90559893790189,427.49862580923957,0.9902882410283926,18.7
1250,2.4999999999999463,-600713.3934879056,94235.15077842609,-506478.2427094795,266.68274948946896,427.49862580923957,0.9902882410283926,22.2
1500,2.999999999999891,-595169.8458629213,98099.7734532837,-497070.0724096376,277.6195198151585,426.25614792747507,0.9931747946699804,22.8
1750,3.499999999999836,-589645.4513545888,100013.60053496924,-489631.8508196196,283.0355950691937,425.98049707722663,0.9938174754463881,24.6
2000,3.999999999999781,-585810.4513545888,101939.02423033246,-483871.4271242564,288.4844884043248,425.98049707722663,0.9938174754463881,26.1
2250,4.499999999999726,-582965.2769256369,102483.8280011823,-480481.4489244546,290.02626730892996,425.7875710987563,0.9942677779490576,26.1
2500,4.999999999999671,-581587.2769256369,104494.82193241082,-477092.4549932261,295.71732193511343,425.7875710987563,0.9942677779490576,27.3
2750,5.499999999999616,-578917.7769256369,105079.33141251534,-473838.44551312155,297.3714668478058,425.7875710987563,0.9942677779490576,28.3
3000,5.999999999999561,-577002.2769256369,104484.74514777935,-472517.53177785757,295.6888049262337,425.7875710987563,0.9942677779490576,28
3250,6.499999999999506,-576691.7769256369,105375.85726839933,-471315.9196572376,298.2106264383475,425.7875710987563,0.9942677779490576,29
3500,6.999999999999451,-577239.4789408306,106646.59846866934,-470592.8804721612,301.80678725921115,425.76623291234745,0.994317607807666,29.9
3750,7.499999999999396,-575707.9789408306,105682.86170983367,-470025.1172309969,299.07944012274106,425.76623291234745,0.994317607807666,29.6
4000,7.999999999999341,-577029.5298278918,105937.73260182276,-471091.7972260691,299.8007173709762,424.86498845827225,0.9964268030908023,30.3
4250,8.499999999999508,-576565.7542314143,105203.50616990379,-471362.2480615105,297.7228778175341,425.0781367818622,0.9959271615325072,30.8
4500,8.999999999999675,-577686.5042314143,105572.9563624768,-472113.5478689375,298.7684111704381,425.0781367818622,0.9959271615325072,31.3
4750,9.499999999999842,-577050.0042314143,104828.74493161733,-472221.25929979695,296.6623143589654,425.0781367818622,0.9959271615325072,31.1
5000,10.000000000000009,-576311.5837090528,104444.18797732005,-471867.3957317327,295.5740293075791,424.59655455276356,0.9970567534176222,31.6
5250,10.500000000000176,-576479.5837090528,105641.11868507217,-470838.4650239806,298.9613085707306,424.59655455276356,0.9970567534176222,32.2
5500,11.000000000000343,-576433.0837090528,105274.34654696425,-471158.7371620885,297.92335403445844,424.59655455276356,0.9970567534176222,31.7
5750,11.50000000000051,-576921.8337090528,106235.64654077793,-470686.18716827483,300.64380519643754,424.59655455276356,0.9970567534176222,32.2
6000,12.000000000000677,-576634.4594410821,105782.14927023544,-470852.31017084664,299.3604210452453,424.34714993852805,0.9976427607820952,32.7
6250,12.500000000000844,-577018.0059735114,105475.53717619588,-471542.4687973155,298.4927176926242,424.0801398251943,0.9982708984419556,32.4
6500,13.00000000000101,-576803.5059735114,104895.46762833674,-471908.03834517463,296.85113765969237,424.0801398251943,0.9982708984419556,32.9
6750,13.500000000001178,-576613.2559735114,105794.60023143934,-470818.65574207203,299.3956569051152,424.0801398251943,0.9982708984419556,33.2
7000,14.000000000001345,-576876.9825112107,106008.6977253373,-470868.28478587343,300.0015466167554,424.3971945814183,0.9975251193925364,32.8
7250,14.500000000001512,-576811.9825112107,106280.24810484808,-470531.73440636264,300.770026331964,424.3971945814183,0.9975251193925364,33
7500,15.000000000001679,-577008.7325112107,105874.46685526834,-471134.2656559424,299.6216771391703,424.3971945814183,0.9975251193925364,33.3
7750,15.500000000001846,-576554.695665638,105449.84700707148,-471104.8486585665,298.4200152574888,423.58929240098905,0.9994276762641283,32.9
8000,16.00000000000201,-575813.695665638,105663.13369901641,-470150.56196662155,299.02361042306694,423.58929240098905,0.9994276762641283,33.2
8250,16.500000000001734,-576566.195665638,106741.13092094971,-469825.0647446882,302.0743113633471,423.58929240098905,0.9994276762641283,33.5
8500,17.000000000001457,-575896.1664738958,105938.4077870957,-469957.7586868001,299.80262812575836,423.3833563388528,0.9999138035456057,33.2
8750,17.50000000000118,-575473.1664738958,105446.79273933798,-470026.37373455777,298.41137176819507,423.3833563388528,0.9999138035456057,33.4
9000,18.000000000000902,-575713.1664738958,105205.7586511182,-470507.4078227776,297.7292522741829,423.3833563388528,0.9999138035456057,33
9250,18.500000000000625,-576802.6664738958,105761.05851892801,-471041.60795496777,299.30073482942237,423.3833563388528,0.9999138035456057,33.2
9500,19.000000000000348,-576541.28450019,105681.1125199782,-470860.17198021186,299.0744899660726,423.7891876197695,0.9989562607116831,33.4
9750,19.50000000000007,-575598.0918978304,105441.85512303317,-470156.2367747972,298.3973984569496,424.0711363116392,0.9982920928708997,33.6
10000,19.999999999999794,-575809.5918978304,105338.46918064536,-470471.122717185,298.1048192320341,424.0711363116392,0.9982920928708997,33.3
10250,20.499999999999517,-576623.543767293,105785.42816091911,-470838.1156063739,299.3697002109873,423.7620589416265,0.9990202125504661,33.5
10500,20.99999999999924,-577104.4675209005,105879.86919169995,-471224.5983292006,299.6369655949253,423.09101027434,1.0006047207672433,33.7
10750,21.499999999998963,-575698.537199629,106564.93694998743,-469133.6002496416,301.57568752466744,424.41769219289625,0.9974769430730454,33.5
11000,21.999999999998685,-576107.264786113,106526.32580829493,-469580.9389778181,301.4664191111039,424.5512782655005,0.9971630845731185,33.6
11250,22.49999999999841,-575826.0874169664,105872.56470482482,-469953.5227121416,299.6162941084643,423.83597678965464,0.9988459814132046,33.8
11500,22.99999999999813,-576276.1802593893,105744.10696020268,-470532.07329918665,299.25276240881647,424.27153627677586,0.9978205606480143,33.7
11750,23.499999999997854,-576387.1802593893,106565.05079092548,-469822.1294684638,301.57600969122757,424.27153627677586,0.9978205606480143,33.9
12000,23.999999999997577,-576544.1802593893,106425.61543114454,-470118.5648282448,301.1814116583781,424.27153627677586,0.9978205606480143,34.1
12250,24.4999999999973,-576345.4302593893,106831.75789487877,-469513.6723645106,302.3307830767753,424.27153627677586,0.9978205606480143,33.9
12500,24.999999999997023,-574580.8325257674,106842.95651931223,-467737.87600645516,302.36247485982807,423.39212426432755,0.9998930965716016,34
12750,25.499999999996746,-575723.0825257674,106122.10735050839,-469600.975175259,300.32249257385695,423.39212426432755,0.9998930965716016,34.3
13000,25.99999999999647,-575958.9664465771,106185.29045203788,-469773.6759945392,300.50129892263413,424.7139462756558,0.9967811650807397,34.1
13250,26.49999999999619,-576126.3413417041,106633.66239015432,-469492.6789515498,301.7701785313904,424.0450006933184,0.9983536216734307,34.2
13500,26.999999999995914,-575151.8287706319,106735.5751107817,-468416.2536598502,302.0585885813596,425.3599966713984,0.9952672219003548,34
13750,27.499999999995637,-575068.9006702197,106465.51595532929,-468603.3847148904,301.2943289870794,425.4842281614361,0.9949766270397729,34.1
14000,27.99999999999536,-574780.0645779972,105768.92349357967,-469011.1410844175,299.32299248007024,424.3623492928721,0.9976070282863752,34.3
14250,28.499999999995083,-574780.3145779972,106161.10947720829,-468619.2051007889,300.43286746367613,424.3623492928721,0.9976070282863752,34.4
14500,28.999999999994806,-574936.1162916054,106070.99086477938,-468865.125426826,300.17783439858107,424.1209771424971,0.9981747779772041,34.2
14750,29.49999999999453,-575205.8662916054,107338.57365126535,-467867.29264034005,303.76505699984205,424.1209771424971,0.9981747779772041,34.3
15000,29.99999999999425,-573994.8662916054,106117.89282214723,-467876.9734694582,300.31056558056554,424.1209771424971,0.9981747779772041,34.5
15250,30.499999999993975,-574079.8319881139,106929.07529451311,-467150.7566936008,302.60618850132516,424.3605225275058,0.9976113227338359,34.4
15500,30.999999999993697,-574297.2742264685,105937.50874703052,-468359.765479438,299.8000838683926,424.5765432012521,0.9971037471893911,34.5
15750,31.49999999999342,-575438.7091963608,106449.25635012647,-468989.4528462343,301.2483147749167,424.95131564688654,0.9962243829042927,34.6
16000,31.999999999993143,-574975.3296251921,106166.95005294937,-468808.37957224273,300.4493961239942,425.14917134659055,0.9957607605203718,34.5
16250,32.499999999993754,-576643.5796251921,106040.23744877405,-470603.34217641805,300.0908031213056,425.14917134659055,0.9957607605203718,34.7
16500,32.999999999994365,-577217.3624012298,106091.06040112016,-471126.30200010963,300.2346306056029,424.20000457946895,0.9979888204253372,34.8
16750,33.49999999999498,-576860.8624012298,106085.80716250907,-470775.0552387207,300.21976409236487,424.20000457946895,0.9979888204253372,34.7
17000,33.99999999999559,-575788.8624012298,105790.22181594779,-469998.640585282,299.3832661159876,424.20000457946895,0.9979888204253372,34.9
17250,34.4999999999962,-576582.8624012298,105679.12858341678,-470903.733817813,299.06887548301984,424.20000457946895,0.9979888204253372,35
17500,34.99999999999681,-576451.1237684949,105774.21439916955,-470676.9093693254,299.33796558976803,424.2774611843952,0.9978066263828616,34.8
17750,35.49999999999742,-575413.878689637,105800.46180314771,-469613.41688648926,299.41224498341296,424.98609355636887,0.9961428588216509,34.9
18000,35.99999999999803,-575419.2703663823,105536.51519057213,-469882.7551758102,298.665283708574,424.7608344372161,0.9966711331933353,34.7
18250,36.49999999999864,-575543.0203663823,106074.36341430992,-469468.6569520724,300.18737861614926,424.7608344372161,0.9966711331933353,34.8
18500,36.999999999999254,-575503.5719772307,106498.83449427041,-469004.73748296034,301.3886194880272,425.07100460658563,0.9959438719808834,34.9
18750,37.499999999999865,-575367.0719772307,105867.65789968218,-469499.41407754854,299.60240799191604,425.07100460658563,0.9959438719808834,35
19000,38.000000000000476,-575275.5365561927,105435.03168027668,-469840.504875916,298.37808831142263,425.945059937178,0.993900157586346,34.8
19250,38.50000000000109,-575924.1091384809,106190.030226011,-469734.07891246985,300.5147123458066,425.59411884350624,0.9947197187429986,34.9
19500,39.0000000000017,-575710.1091384809,106259.65397185762,-469450.45516662323,300.7117455316057,425.59411884350624,0.9947197187429986,35
19750,39.50000000000231,-576031.1091384809,106504.36867079453,-469526.7404676863,301.4042810474286,425.59411884350624,0.9947197187429986,34.9
20000,40.00000000000292,-574609.6091384809,106439.45152816077,-468170.1576103201,301.2205674125104,425.59411884350624,0.9947197187429986,35
20250,40.50000000000353,-574967.3591384809,106529.02427588694,-468438.3348625939,301.4740556962943,425.59411884350624,0.9947197187429986,35.1
20500,41.00000000000414,-574895.6091384809,106729.54239140195,-468166.0667470789,302.0415161601049,425.59411884350624,0.9947197187429986,35
20750,41.50000000000475,-574367.3591384809,106672.99108915246,-467694.3680493284,301.88147761136247,425.59411884350624,0.9947197187429986,35.2
21000,42.000000000005365,-574809.8712648689,106771.59986303854,-468038.27140183037,302.1605375876717,426.0947230802634,0.9935510562869397,35.2
21250,42.500000000005976,-574498.3712648689,106223.61481061816,-468274.7564542507,300.6097557482898,426.0947230802634,0.9935510562869397,35.1
21500,43.00000000000659,-574324.2730753832,106283.38323232104,-468040.88984306215,300.7788986519802,425.2868157326485,0.9954384818287403,35.2
21750,43.5000000000072,-575344.6577605014,106393.26510909077,-468951.3926514106,301.08986118320087,425.3253174227577,0.9953483718296874,35.3
22000,44.00000000000781,-575831.9922363777,106297.65428851165,-469534.337947866,300.819285327988,425.39547703513466,0.9951842110435072,35.1
22250,44.50000000000842,-574638.2721111588,105515.29241456208,-469122.97969659674,298.6052238666636,424.8920954603215,0.9963632336723972,35.2
22500,45.00000000000903,-576090.3257507393,106091.86517345396,-469998.4605772854,300.236908088017,424.30872077853104,0.9977331161563698,35
22750,45.50000000000964,-576340.8257507393,105821.48338223528,-470519.34236850403,299.47173544385555,424.30872077853104,0.9977331161563698,35.1
23000,46.00000000001025,-575360.8094249079,105664.07383540971,-469696.7355894982,299.02627098185195,423.7865794455726,0.9989624087401233,35.2
23250,46.500000000010864,-575840.1131103653,106107.31502051474,-469732.7980898506,300.2806307080725,423.93797793850086,0.9986056551321765,35.2
23500,47.000000000011475,-575387.2854542099,105687.87317337783,-469699.41228083207,299.09362241953676,423.2926174013985,1.0001281496323307,35.1
23750,47.500000000012086,-576049.0354542099,106523.3572498877,-469525.6782043222,301.45801817672304,423.2926174013985,1.0001281496323307,35.2
24000,48.0000000000127,-575675.5354542099,106310.19022326486,-469365.34523094504,300.8547616605432,423.2926174013985,1.0001281496323307,35.2
24250,48.50000000001331,-575503.0354542099,106756.49830562458,-468746.5371485853,302.117800617237,423.2926174013985,1.0001281496323307,35.1
24500,49.00000000001392,-574793.8015166973,106250.51954042376,-468543.2819762735,300.685895355003,423.68279096479415,0.9992071219854308,35.2
24750,49.50000000001453,-576368.0515166973,106051.06183560612,-470316.98968109116,300.1214358227771,423.68279096479415,0.9992071219854308,35.2
25000,50.00000000001514,-575389.8015166973,105557.43770782024,-469832.36380887707,298.72449382687785,423.68279096479415,0.9992071219854308,35.1
