#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-677674.408848186,41474.37999991141,-636200.0288482746,116.79282033543156,424.8295675629925,1.0018074953532283,0
500,1.0000000000000007,-651578.3868719935,66535.3809572818,-585043.0059147117,187.36518289387104,425.0131457031966,1.0013747794273826,8.26
750,1.500000000000001,-633352.6368719935,80748.08976368315,-552604.5471083104,227.388502015444,425.0131457031966,1.0013747794273826,14
1000,2.0000000000000013,-621626.557310869,89734.19204814552,-531892.3652627235,252.69357540357584,427.0522163876014,0.9965934578969508,18.3
1250,2.4999999999999463,-610715.557310869,94688.29250159852,-516027.26480927045,266.64443769940885,427.0522163876014,0.9965934578969508,21.5
1500,2.999999999999891,-603161.557310869,97174.3030348019,-505987.2542760671,273.6451012791184,427.0522163876014,0.9965934578969508,20.5
1750,3.499999999999836,-598520.557310869,100026.56111035869,-498493.9962005103,281.67712647080293,427.0522163876014,0.9965934578969508,22.7
2000,3.999999999999781,-595336.6886831094,101518.32634446723,-493818.3623386421,285.87797212468024,425.65653296466,0.9998611840115035,21.9
2250,4.499999999999726,-593845.9386831094,102818.25629655528,-491027.6823865541,289.53860515507614,425.65653296466,0.9998611840115035,23.5
2500,4.999999999999671,-590820.4386831094,104057.81580672899,-486762.62287638034,293.02923361455163,425.65653296466,0.9998611840115035,24.8
2750,5.499999999999616,-589172.1886831094,104730.2704704206,-484441.91821268876,294.9228816141221,425.65653296466,0.9998611840115035,26
3000,5.999999999999561,-587623.4386831094,104936.59331040236,-482686.845372707,295.5038915383485,425.65653296466,0.9998611840115035,24.9
3250,6.499999999999506,-587829.9386831094,105943.45302408456,-481886.4856590248,298.339231949545,425.65653296466,0.9998611840115035,25.9
3500,6.999999999999451,-586415.3656128505,106288.52451241366,-480126.84110043687,299.3109613000353,424.3685434865789,1.0028958356234445,25.1
3750,7.499999999999396,-585740.3656128505,106270.91852758179,-479469.44708526874,299.2613824365706,424.3685434865789,1.0028958356234445,25.9
4000,7.999999999999341,-586900.6156128505,107223.75868507219,-479676.85692777834,301.94460251900216,424.3685434865789,1.0028958356234445,26.7
4250,8.499999999999508,-586514.1811033324,106305.92244353579,-480208.2586597967,299.35995427940617,424.516825170951,1.0025455289337246,27.5
4500,8.999999999999675,-586843.5100439419,106314.89068395055,-480528.61935999134,299.3852090533531,423.9665076725915,1.0038468542447807,26.6
4750,9.499999999999842,-585948.2600439419,105918.43847373899,-480029.82157020294,298.2687903929916,423.9665076725915,1.0038468542447807,27.3
5000,10.000000000000009,-586348.7600439419,106343.53869430523,-480005.2213496367,299.46588251794327,423.9665076725915,1.0038468542447807,27.9
5250,10.500000000000176,-585291.7811483126,105783.7972717796,-479507.983876533,297.88963763145006,426.0110739734031,0.9990290652839876,27.1
5500,11.000000000000343,-585127.0311483126,105820.58647647302,-479306.4446718396,297.99323688896885,426.0110739734031,0.9990290652839876,27.4
5750,11.50000000000051,-585244.5311483126,106220.02876351035,-479024.50238480227,299.11807567533344,426.0110739734031,0.9990290652839876,27.7
6000,12.000000000000677,-585201.9311259273,105584.95706139962,-479616.97406452766,297.32969896650997,425.70930494698257,0.999737238736842,27
6250,12.500000000000844,-585726.9311259273,106578.98319253064,-479147.9479333966,300.12889971025004,425.70930494698257,0.999737238736842,27.4
6500,13.00000000000101,-585236.6484105382,106502.3017725203,-478734.3466380179,299.9129630450039,425.97283334346173,0.9991187505826634,27.8
6750,13.500000000001178,-585977.8984105382,106269.14437785593,-479708.7540326823,299.25638638960913,425.97283334346173,0.9991187505826634,27.2
7000,14.000000000001345,-585661.0715906331,106672.21703517868,-478988.85455545445,300.39144838327655,425.0199119342359,1.0013588377434186,27.6
7250,14.500000000001512,-585205.3215906331,106401.95290666784,-478803.3686839653,299.63037830087035,425.0199119342359,1.0013588377434186,28
7500,15.000000000001679,-583718.0207503526,106434.69381139698,-477283.3269389557,299.7225774513738,425.41423019969585,1.0004306739633386,27.5
7750,15.500000000001846,-583746.8372033932,106917.42507350235,-476829.4121298909,301.0819599319676,425.82308729733626,0.9994701032616813,27.9
8000,16.00000000000201,-583353.0099125826,106527.36770807544,-476825.64220450714,299.98354930350456,425.6751186882156,0.9998175283155417,27.4
8250,16.500000000001734,-583617.8798406036,105862.3855557784,-477755.49428482517,298.1109440701132,426.0007971116072,0.9990531659046992,27.8
8500,17.000000000001457,-585013.4433427737,107042.44297326606,-477971.00036950764,301.43401325032573,426.0722926364235,0.9988855233903884,28.1
8750,17.50000000000118,-584895.4433427737,106068.12193180446,-478827.32141096925,298.6903024981771,426.0722926364235,0.9988855233903884,28.5
9000,18.000000000000902,-586595.764425478,107002.92060276424,-479592.8438227137,301.3227173342142,424.43067412011123,1.0027490258911755,28.1
9250,18.500000000000625,-585656.264425478,107072.98887521098,-478583.27555026696,301.52003122185045,424.43067412011123,1.0027490258911755,28.4
9500,19.000000000000348,-585979.9247685215,107615.93006834516,-478363.9947001763,303.0489662709714,424.4916308003461,1.0026050318821258,28.7
9750,19.50000000000007,-584939.9247685215,106074.55008493515,-478865.3746835863,298.708404327154,424.4916308003461,1.0026050318821258,28.2
10000,19.999999999999794,-585119.3887350792,106699.03194423165,-478420.35679084755,300.4669597918941,426.2082275584586,0.9985669386776485,28.5
10250,20.499999999999517,-584916.3174707955,106819.14979326216,-478097.16767753335,300.80521445322796,426.5546818634712,0.9977558871772014,28.8
10500,20.99999999999924,-584811.3260806501,106283.87914756767,-478527.4469330824,299.29787984440287,426.63209613509196,0.9975748399799536,28.4
10750,21.499999999998963,-584681.5760806501,106364.11243217971,-478317.46364847035,299.5238186431176,426.63209613509196,0.9975748399799536,28.6
11000,21.999999999998685,-584748.5760806501,106357.66458259325,-478390.91149805684,299.50566134846235,426.63209613509196,0.9975748399799536,28.9
11250,22.49999999999841,-584688.5760806501,106691.50299001852,-477997.0730906316,300.445758081423,426.63209613509196,0.9975748399799536,28.5
11500,22.99999999999813,-583273.0760806501,106643.13853256265,-476629.93754808744,300.30956264244895,426.63209613509196,0.9975748399799536,28.7
11750,23.499999999997854,-585061.5760806501,108055.75770530151,-477005.8183753486,304.2875311435918,426.63209613509196,0.9975748399799536,28.9
12000,23.999999999997577,-584184.088017724,106619.2659709254,-477564.8220467986,300.2423369527038,425.849014394659,0.9994092522140975,28.6
12250,24.4999999999973,-584337.088017724,107068.73656314227,-477268.3514545817,301.5080566119961,425.849014394659,0.9994092522140975,28.8
12500,24.999999999997023,-585299.1292589214,107406.08816222067,-477893.0410967007,302.45804657450105,425.117605994441,1.0011287206906265,28.5
12750,25.499999999996746,-585545.5936730113,107649.7105366392,-477895.8831363721,303.144092856693,424.81042869732516,1.0018526295066832,28.7
