#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
5000,10.000000000000009,2450.479454655255,3020.450409900397,5470.929864555652,583.1086421966099,421.875,0.01203377090011333,0
10000,19.999999999999794,2123.025353092755,3210.6017981879413,5333.627151280696,619.8180407262838,421.875,0.01203377090011333,816
15000,29.99999999999425,1879.2499624677548,2919.7940532639623,4799.044015731717,563.6765762853988,421.875,0.01203377090011333,816
20000,40.00000000000292,2092.045860905255,3285.0314357466996,5377.077296651954,634.1869456928462,421.875,0.01203377090011333,818
25000,50.00000000001514,2502.992149967755,3106.488176956773,5609.480326924528,599.7185376484363,421.875,0.01203377090011333,820
30000,60.00000000002736,2188.050743717755,2765.237094933167,4953.287838650922,533.8388084416024,421.875,0.01203377090011333,805
35000,70.00000000001826,2076.053673405255,2943.976016822038,5020.029690227293,568.3449899397923,421.875,0.01203377090011333,808
40000,79.99999999999496,1916.1571890302548,2908.1299963518977,4824.2871853821525,561.4247888148267,421.875,0.01203377090011333,810
45000,89.99999999997165,2199.351524967755,3207.7070593293756,5407.05858429713,619.2592011440152,421.875,0.01203377090011333,812
50000,99.99999999994834,2043.1640249677548,3094.0568413212895,5137.220866289044,597.3186243046061,421.875,0.01203377090011333,814
55000,109.99999999992504,1957.9853140302548,3203.8493870198727,5161.8347010501275,618.5144638508416,421.875,0.01203377090011333,816
60000,119.99999999990173,2175.397423405255,3043.961760301143,5219.359183706398,587.6475916074164,421.875,0.01203377090011333,816
65000,129.99999999989262,1973.1444937177548,3280.453841894865,5253.59833561262,633.3032249978394,421.875,0.01203377090011333,817
70000,139.99999999994037,2355.464806217755,3035.0009144693613,5390.465720687116,585.9176686036233,421.875,0.01203377090011333,818
75000,149.99999999998812,2179.232384342755,3189.296624120325,5368.52900846308,615.7050014651161,421.875,0.01203377090011333,819
80000,160.00000000003587,2077.060509342755,2934.4797949101776,5011.540304252932,566.5117106888327,421.875,0.01203377090011333,820
85000,170.00000000008362,2240.996056217755,3202.491176061332,5443.487232279087,618.2522564180512,421.875,0.01203377090011333,821
90000,180.00000000013137,2157.918907780255,2952.444619253278,5110.363527033533,569.9798836128673,421.875,0.01203377090011333,822
95000,190.0000000001791,1960.1288687177548,3138.2726995795965,5098.401568297351,605.8546522387345,421.875,0.01203377090011333,822
100000,200.00000000022686,2330.224571842755,3037.3277788721025,5367.552350714857,586.3668780122633,421.875,0.01203377090011333,822
105000,210.0000000002746,2173.723595280255,2977.5604556798935,5151.284050960148,574.828584729877,421.875,0.01203377090011333,822
110000,220.00000000032236,2266.380821842755,2938.4995352216065,5204.880357064361,567.2877357834005,421.875,0.01203377090011333,822
115000,230.0000000003701,1936.1816030927548,3021.9654322071,4958.147035299855,583.4011226151805,421.875,0.01203377090011333,822
120000,240.00000000041786,2089.812462467755,3152.839824512601,5242.652286980356,608.6668872658518,421.875,0.01203377090011333,822
125000,250.0000000004656,2228.872032780255,2819.9866508059204,5048.858683586175,544.4084039831101,421.875,0.01203377090011333,823
130000,260.00000000051335,2118.147423405255,3030.449115291238,5148.596538696493,585.0389276616738,421.875,0.01203377090011333,823
135000,270.0000000005611,2219.646446842755,3054.1955236047506,5273.841970447505,589.6232558345027,421.875,0.01203377090011333,823
140000,280.00000000060885,1992.1610952802548,3035.0184370055795,5027.179532285834,585.9210513912593,421.875,0.01203377090011333,823
145000,290.0000000006566,2016.8983999677548,3128.5726043730974,5145.471004340852,603.982014526657,421.875,0.01203377090011333,823
150000,300.00000000070435,2074.954064030255,2983.5835116170347,5058.5375756472895,575.9913569965126,421.875,0.01203377090011333,822
155000,310.0000000007521,1861.1913687177548,3094.0355767533183,4955.226945471073,597.3145191044956,421.875,0.01203377090011333,822
160000,320.00000000079984,2212.142540592755,2928.791845208034,5140.934385800789,565.4136318669365,421.875,0.01203377090011333,822
165000,330.0000000008476,2189.314415592755,3047.9922830983996,5237.306698691154,588.4256982990368,421.875,0.01203377090011333,822
