#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-666761.5942609538,42307.97843303898,-624453.6158279148,119.73035455095851,423.77895219062316,0.998980388257362,0
500,1.0000000000000007,-640286.3539572177,66898.98702284263,-573387.366934375,189.3221971837328,424.56417233071966,0.9971328006097401,35.3
750,1.500000000000001,-622902.0025123451,81360.5254811791,-541541.477031166,230.24793249650307,424.83756707326364,0.99649111803166,11
1000,2.0000000000000013,-609723.2525123451,89465.44594165808,-520257.806570687,253.18462283911376,424.83756707326364,0.99649111803166,14.6
1250,2.4999999999999463,-601094.0025123451,94710.47000224015,-506383.53251010494,268.02788913688124,424.83756707326364,0.99649111803166,17.6
1500,2.999999999999891,-594750.5025123451,98292.30636076431,-496458.1961515808,278.1643823713278,424.83756707326364,0.99649111803166,18.6
1750,3.499999999999836,-589020.2525123451,100164.93790794676,-488855.3146043983,283.46387545493906,424.83756707326364,0.99649111803166,20.5
2000,3.999999999999781,-585008.5025123451,102312.35473691626,-482696.14777542884,289.541002933581,424.83756707326364,0.99649111803166,22
2250,4.499999999999726,-582219.7525123451,103261.84805828496,-478957.90445406013,292.22804155423194,424.83756707326364,0.99649111803166,22.5
2500,4.999999999999671,-580426.0465177917,103546.0973448786,-476879.9491729131,293.03245880897214,424.57020503759713,0.9971186323760001,23.8
2750,5.499999999999616,-579989.0465177917,104427.2979670772,-475561.74855071446,295.5262310673974,424.57020503759713,0.9971186323760001,24.9
3000,5.999999999999561,-577726.0383462803,104730.8531114104,-472995.18523486995,296.38528334081917,424.41357792014884,0.9974866126322125,25.2
3250,6.499999999999506,-576759.2883462803,105662.07920092123,-471097.2091453591,299.0206262239753,424.41357792014884,0.9974866126322125,26.3
3500,6.999999999999451,-577247.2554087876,105541.05610398727,-471706.19930480036,298.67813436212253,423.8405772667002,0.9988351396763441,27.1
3750,7.499999999999396,-576910.5054087876,105296.63037039975,-471613.8750383879,297.9864166098757,423.8405772667002,0.9988351396763441,27
4000,7.999999999999341,-577336.7554087876,105516.60867176147,-471820.14673702617,298.6089488364447,423.8405772667002,0.9988351396763441,27.8
4250,8.499999999999508,-577041.0054087876,105675.58871941117,-471365.41668937646,299.0588577703295,423.8405772667002,0.9988351396763441,28.5
4500,8.999999999999675,-575840.2468929272,105282.23400225415,-470558.01289067307,297.94567530466185,423.84146860747785,0.9988330391209336,29.3
4750,9.499999999999842,-576361.2468929272,105930.48924666457,-470430.75764626265,299.78021888550495,423.84146860747785,0.9988330391209336,29.1
5000,10.000000000000009,-576061.4968929272,104774.19507232314,-471287.3018206041,296.5079398358637,423.84146860747785,0.9988330391209336,29.5
5250,10.500000000000176,-576222.8444967326,106189.97275541048,-470032.8717413221,300.51454970567033,423.90976496814494,0.9986721165210704,29.9
5500,11.000000000000343,-575469.3444967326,105713.44188849907,-469755.9026082335,299.1659811433581,423.90976496814494,0.9986721165210704,29.6
5750,11.50000000000051,-576380.8444967326,105702.59871150518,-470678.2457852274,299.1352952662725,423.90976496814494,0.9986721165210704,30.1
6000,12.000000000000677,-575478.8958447622,105502.66816022678,-469976.22768453544,298.5694975922471,424.0091142659449,0.9984381183116676,30.6
6250,12.500000000000844,-575289.6458447622,106199.35916125984,-469090.2866835024,300.5411129625766,424.0091142659449,0.9984381183116676,30.3
6500,13.00000000000101,-575581.2160557541,106375.69198173477,-469205.52407401934,301.0401297413586,424.70998784253527,0.9967904554004654,30.6
6750,13.500000000001178,-575450.7160557541,106065.21785513667,-469385.49820061744,300.1614969483661,424.70998784253527,0.9967904554004654,31
7000,14.000000000001345,-575829.2160557541,106472.52951078105,-469356.68654497305,301.31417714603197,424.70998784253527,0.9967904554004654,30.8
7250,14.500000000001512,-576562.7160557541,106711.30624018249,-469851.4098155716,301.9899083799173,424.70998784253527,0.9967904554004654,31
7500,15.000000000001679,-576191.7160557541,106729.7592160835,-469461.9568396706,302.04212976767866,424.70998784253527,0.9967904554004654,31.3
7750,15.500000000001846,-576665.7160557541,106805.83825122123,-469859.8778045329,302.2574312353522,424.70998784253527,0.9967904554004654,31.1
8000,16.00000000000201,-575417.8935759403,106320.53962664487,-469097.3539492954,300.88405017259157,426.0618937557951,0.9936276123237051,31.3
8250,16.500000000001734,-575873.5842285529,106959.50713000956,-468914.0770985433,302.6923097150672,425.27636110502647,0.995462952830658,31.6
8500,17.000000000001457,-575321.3342285529,106454.62610393771,-468866.70812461514,301.2635110227991,425.27636110502647,0.995462952830658,31.3
8750,17.50000000000118,-575602.8342285529,106349.195845293,-469253.6383832599,300.9651464420402,425.27636110502647,0.995462952830658,31.6
9000,18.000000000000902,-576169.3342285529,106272.66050050384,-469896.67372804903,300.7485536312589,425.27636110502647,0.995462952830658,31.4
9250,18.500000000000625,-576084.4739001882,106107.30950026668,-469977.16439992154,300.28061508593026,423.81770942080976,0.9988890336206894,31.7
9500,19.000000000000348,-576266.2239001882,106644.18820057786,-469622.03569961037,301.7999662702667,423.81770942080976,0.9988890336206894,31.9
9750,19.50000000000007,-574825.4768789611,106701.87453378248,-468123.6023451786,301.9632169237637,424.26265573508647,0.9978414467358364,32.1
10000,19.999999999999794,-575940.4367179549,107732.81180957356,-468207.6249083814,304.8807395784002,424.5292267476399,0.9972148806761522,32
10250,20.499999999999517,-575380.8966669738,106948.18698948296,-468432.7096774909,302.6602740449876,425.3488276172598,0.995293356199457,32.2
10500,20.99999999999924,-575857.1808116515,107075.9982668258,-468781.1825448257,303.0219762609441,423.50847430748576,0.999618396979982,32.5
10750,21.499999999998963,-575041.2063536742,105663.59177630709,-469377.6145773671,299.0249067685426,423.97659053083396,0.998514709655647,32.2
11000,21.999999999998685,-575734.1823421516,106899.12129503398,-468835.0610471177,302.5214195496833,424.1362684320448,0.9981387910063051,32.4
11250,22.49999999999841,-575534.4323421516,106608.1175635388,-468926.3147786128,301.69788741134886,424.1362684320448,0.9981387910063051,32.6
11500,22.99999999999813,-575777.0969296834,106187.85389812844,-469589.2430315549,300.50855340088293,424.09281822581715,0.9982410547901968,32.4
11750,23.499999999997854,-576610.5969296834,106608.71228911553,-470001.8846405678,301.69957046751927,424.09281822581715,0.9982410547901968,32.6
12000,23.999999999997577,-576660.0969296834,106244.57425970165,-470415.5226699817,300.6690703826189,424.09281822581715,0.9982410547901968,32.8
12250,24.4999999999973,-576205.0969296834,106134.86315677583,-470070.2337729075,300.35859113643426,424.09281822581715,0.9982410547901968,32.7
12500,24.999999999997023,-576721.9301202889,105940.0732676076,-470781.85685268126,299.80734138740723,423.0127328785832,1.0007898800441062,32.8
12750,25.499999999996746,-577298.6801202889,106076.85153254535,-471221.8285877435,300.19441991874805,423.0127328785832,1.0007898800441062,33
13000,25.99999999999647,-575836.1801202889,105733.63200560049,-470102.54811468837,299.2231185904429,423.0127328785832,1.0007898800441062,32.9
13250,26.49999999999619,-577383.4301202889,105834.72686437698,-471548.7032559119,299.5092141150434,423.0127328785832,1.0007898800441062,33
13500,26.999999999995914,-577961.1207592362,106581.32842585769,-471379.79233337846,301.6220749270026,422.4202599825993,1.0021935553283492,32.9
13750,27.499999999995637,-575941.619726947,105999.47939865547,-469942.14032829157,299.9754590190289,422.8366484509376,1.0012066450380268,33.1
