#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-670216.2470424399,42963.66785701961,-627252.5791854203,120.71535566129093,425.7420577926679,0.9999333017527416,0
500,1.0000000000000007,-643541.2470424399,67285.58622946616,-576255.6608129737,189.05284110284336,425.7420577926679,0.9999333017527416,50
750,1.500000000000001,-625749.4970424399,80831.08953838167,-544918.4075040582,227.11174834020042,425.7420577926679,0.9999333017527416,51.7
1000,2.0000000000000013,-613999.2470424399,89813.27677696326,-524185.9702654766,252.34907050575967,425.7420577926679,0.9999333017527416,35.9
1250,2.4999999999999463,-605199.261339834,95527.16324871569,-509672.09809111827,268.4034222883237,426.2070197475393,0.9988424446781694,38.6
1500,2.999999999999891,-596960.261339834,98027.60122185221,-498932.6601179817,275.4289225375269,426.2070197475393,0.9988424446781694,40.6
1750,3.499999999999836,-593042.261339834,101533.0579540903,-491509.20338574366,285.2782319027246,426.2070197475393,0.9988424446781694,42.6
2000,3.999999999999781,-589376.761339834,102930.07065375063,-486446.69068608334,289.2034294781286,426.2070197475393,0.9988424446781694,38
2250,4.499999999999726,-586870.6075951345,104035.84893299591,-482834.7586621386,292.3103434107531,426.8985819229162,0.997224351568586,39.2
2500,4.999999999999671,-584224.4927141909,104444.13105038427,-479780.3616638066,293.4574968887732,425.30290958867386,1.0009657868443749,35.9
2750,5.499999999999616,-582387.3552869768,105038.54797717478,-477348.80730980204,295.1276348054754,425.5756034418109,1.0003244032334129,36.5
3000,5.999999999999561,-581370.3552869768,105577.9434806431,-475792.4118063337,296.6431785961027,425.5756034418109,1.0003244032334129,37.4
3250,6.499999999999506,-580078.3552869768,105775.0343080584,-474303.3209789184,297.1969462448098,425.5756034418109,1.0003244032334129,37.9
3500,6.999999999999451,-579951.8552869768,106652.81336942618,-473299.0419175506,299.6632489808257,425.5756034418109,1.0003244032334129,35.8
3750,7.499999999999396,-578701.3552869768,106406.56525136542,-472294.79003561137,298.97136370577067,425.5756034418109,1.0003244032334129,36.3
4000,7.999999999999341,-578972.1215026285,106608.92825080297,-472363.1932518256,299.5399446176957,425.6515344486914,1.0001459576435405,36.6
4250,8.499999999999508,-577977.0861004996,106279.71320307255,-471697.37289742706,298.61494650747653,425.3449281712621,1.0008669043591332,35.2
4500,8.999999999999675,-579674.9059842997,107459.23332461697,-472215.67265968275,301.92905347468746,425.260211652138,1.001066288072729,35.8
4750,9.499999999999842,-579351.1559842997,107190.87427114334,-472160.2817131564,301.17504293041077,425.260211652138,1.001066288072729,36.5
5000,10.000000000000009,-579369.5848223069,106004.48298118653,-473365.10184112034,297.84162998724196,425.62945762504546,1.0001978338601218,35.4
5250,10.500000000000176,-579822.5848223069,107169.19251302577,-472653.3923092811,301.1141235240128,425.62945762504546,1.0001978338601218,36
5500,11.000000000000343,-579053.343152964,105670.03326765471,-473383.3098853093,296.90192399532873,425.60272560271403,1.0002606560866307,36.5
5750,11.50000000000051,-579419.593152964,106820.08449264563,-472599.5086603184,300.13323197200094,425.60272560271403,1.0002606560866307,35.4
6000,12.000000000000677,-580172.093152964,107356.4079947414,-472815.6851582226,301.64014433619803,425.60272560271403,1.0002606560866307,36
6250,12.500000000000844,-579902.4764599209,107075.16727974755,-472827.3091801733,300.8499400861814,425.9254648830627,0.9995027220560954,36.4
6500,13.00000000000101,-579772.4626335967,106483.02396172957,-473289.43867186713,299.18619034593854,425.82329186717914,0.9997425450283157,35.6
6750,13.500000000001178,-581133.9626335967,106920.41754543234,-474213.5450881644,300.41513853994195,425.82329186717914,0.9997425450283157,36
7000,14.000000000001345,-579759.0428281939,106436.93293221947,-473322.1098959744,299.0566880176312,425.7114340045689,1.0000052325093531,36.5
7250,14.500000000001512,-579681.2928281939,106978.55309473346,-472702.7397334604,300.5784824502851,425.7114340045689,1.0000052325093531,35.6
7500,15.000000000001679,-580216.2928281939,107084.9581197073,-473131.33470848657,300.87744948626096,425.7114340045689,1.0000052325093531,36
7750,15.500000000001846,-579836.5428281939,107153.12133976945,-472683.4214884244,301.06896822204965,425.7114340045689,1.0000052325093531,35.3
8000,16.00000000000201,-579983.5428281939,106667.89025227481,-473315.65257591906,299.7056106172063,425.7114340045689,1.0000052325093531,35.7
8250,16.500000000001734,-581536.5428281939,106504.5555370567,-475031.98729113716,299.2466877825683,425.7114340045689,1.0000052325093531,36
8500,17.000000000001457,-581515.3831080096,107089.77761629564,-474425.60549171397,300.8909908637501,425.7279698760997,0.9999663909033865,36.4
8750,17.50000000000118,-579407.3831080096,106444.99516986706,-472962.3879381425,299.07934055019183,425.7279698760997,0.9999663909033865,35.8
9000,18.000000000000902,-580165.8831080096,107465.1092090623,-472700.7738989473,301.9455629934512,425.7279698760997,0.9999663909033865,36.1
9250,18.500000000000625,-578484.1331080096,106494.41810333834,-471989.71500467125,299.2182045552778,425.7279698760997,0.9999663909033865,36.4
9500,19.000000000000348,-578965.3831080096,106989.44950900809,-471975.9335990015,300.60909819121696,425.7279698760997,0.9999663909033865,35.7
9750,19.50000000000007,-577964.97009754,106353.45109019021,-471611.51900734974,298.82212842915845,425.6154589429647,1.0002307308125231,36
10000,19.999999999999794,-578567.8241528594,106123.30561719695,-472444.51853566244,298.17548688266214,425.8894363870572,0.9995872758786427,36.3
10250,20.499999999999517,-578397.716672142,106900.70551708271,-471497.0111550593,300.359753498773,426.05605717048394,0.9991963601477024,35.7
10500,20.99999999999924,-578232.716672142,107069.59172762395,-471163.1249445181,300.8342744135054,426.05605717048394,0.9991963601477024,36
10750,21.499999999998963,-578909.216672142,106804.90906532889,-472104.30760681315,300.09059345445274,426.05605717048394,0.9991963601477024,36.3
11000,21.999999999998685,-578877.4326446969,106307.14020573627,-472570.29243896063,298.6920083726854,425.3091165180967,1.0009511788245788,35.8
11250,22.49999999999841,-578619.0191099332,106074.7920813082,-472544.22702862497,298.0391780191199,424.5781259780122,1.0026745032212883,36.1
11500,22.99999999999813,-580012.7909808927,106938.61046251666,-473074.18051837606,300.4662553222348,424.78192310126724,1.0021934512550799,36.3
11750,23.499999999997854,-578819.3237261502,107122.78977052134,-471696.53395562887,300.9837453732525,425.06218795791375,1.001532654760107,35.9
12000,23.999999999997577,-579579.7360872589,107709.7358316163,-471870.0002556426,302.63289233982124,424.8649034325434,1.0019977129299888,36.1
12250,24.4999999999973,-578792.5984184965,107098.14077888225,-471694.4576396143,300.9144889074799,424.67295605711786,1.0024506045691575,35.7
12500,24.999999999997023,-579607.5984184965,107445.0956209994,-472162.50279749715,301.88933065758283,424.67295605711786,1.0024506045691575,36
12750,25.499999999996746,-579883.0984184965,106992.88906950806,-472890.2093489885,300.61876235141983,424.67295605711786,1.0024506045691575,36.2
13000,25.99999999999647,-579034.8466794235,105661.6542731791,-473373.19240624434,296.8783814686158,425.2921673782417,1.0009910696639104,36.4
13250,26.49999999999619,-579107.0966794235,106525.46846678253,-472581.62821264094,299.30544700578395,425.2921673782417,1.0009910696639104,36
13500,26.999999999995914,-579755.4182293247,106439.20277068781,-473316.2154586369,299.0630656006372,424.74304191282454,1.0022851925400198,36.2
13750,27.499999999995637,-580013.8423672062,107251.13687827077,-472762.70548893546,301.34436325186635,425.2926129274266,1.0009900209959073,36.4
14000,27.99999999999536,-580937.5923672062,108272.71046254534,-472664.8819046609,304.21468659042034,425.2926129274266,1.0009900209959073,36
14250,28.499999999995083,-579851.5923672062,107080.85093401198,-472770.74143319426,300.86590949429313,425.2926129274266,1.0009900209959073,36.2
14500,28.999999999994806,-579878.0923672062,107031.37784793065,-472846.7145192756,300.72690457502404,425.2926129274266,1.0009900209959073,36.4
14750,29.49999999999453,-578875.5362436683,106889.10488730844,-471986.43135635986,300.32715911801023,425.84156323380824,0.9996996495851462,36.1
15000,29.99999999999425,-578883.4713918986,106459.62394674867,-472423.8474451499,299.1204431397107,426.6006560550261,0.9979207849336202,36.3
15250,30.499999999993975,-578245.4713918986,107267.82865285769,-470977.6427390409,301.3912622622717,426.6006560550261,0.9979207849336202,36.5
15500,30.999999999993697,-578601.5931578972,107783.06477262278,-470818.52838527446,302.83892524239656,425.939279467554,0.9994703049594134,36.2
15750,31.49999999999342,-577816.3431578972,106958.80947585427,-470857.53368204297,300.5230086489566,425.939279467554,0.9994703049594134,36.3
16000,31.999999999993143,-578679.8970522997,107399.23513686145,-471280.66191543825,301.7604760944218,426.166999121547,0.9989362442919032,36.5
16250,32.499999999993754,-578702.3970522997,107578.84223366564,-471123.55481863406,302.26511956765046,426.166999121547,0.9989362442919032,36.1
16500,32.999999999994365,-578530.4342832034,106996.78669172176,-471533.6475914817,300.62971353122424,425.2056417384743,1.0011947626166897,36.3
16750,33.49999999999498,-577892.9342832034,107011.5178848402,-470881.41639836325,300.6711038804497,425.2056417384743,1.0011947626166897,35.9
17000,33.99999999999559,-578843.0945996167,108239.75350072933,-470603.3410988874,304.1220871554658,424.54461107520905,1.0027536575378009,36
17250,34.4999999999962,-578282.8445996167,107228.57787176082,-471054.2667278559,301.2809790337573,424.54461107520905,1.0027536575378009,36.2
17500,34.99999999999681,-578941.6532204389,107733.60848803679,-471208.0447324021,302.69996753042113,425.23467198927983,1.0011264122751524,36.4
17750,35.49999999999742,-578517.6532204389,107503.36313853576,-471014.2900819031,302.05304536011494,425.23467198927983,1.0011264122751524,36.1
18000,35.99999999999803,-580068.9090390415,107620.2502636367,-472448.6587754048,302.3814640353022,425.5959082575382,1.0002766786141646,36.3
18250,36.49999999999864,-579448.8249936542,107006.5437407943,-472442.28125285986,300.65712798878207,425.2685787085262,1.0010465923357292,36.4
18500,36.999999999999254,-579644.3249936542,107620.58621757326,-472023.7387760809,302.38240796772135,425.2685787085262,1.0010465923357292,36.2
18750,37.499999999999865,-578791.5749936542,106821.52565078367,-471970.0493428705,300.13728120536194,425.2685787085262,1.0010465923357292,36.3
19000,38.000000000000476,-579010.7595102191,107059.0410127368,-471951.7184974823,300.8046299868628,425.1462403736224,1.0013346493891324,36.5
19250,38.50000000000109,-579906.2910160813,107374.22014540486,-472532.0708706765,301.69019127608186,424.88501913341827,1.0019502744810838,36.2
19500,39.0000000000017,-579782.5410160813,107013.37785535929,-472769.16316072206,300.67632985425337,424.88501913341827,1.0019502744810838,36.3
19750,39.50000000000231,-579351.0410160813,106391.26087125606,-472959.7801448253,298.9283628685464,424.88501913341827,1.0019502744810838,36.5
20000,40.00000000000292,-580488.7910160813,107885.89139421075,-472602.8996218706,303.1278380102205,424.88501913341827,1.0019502744810838,36.2
20250,40.50000000000353,-578929.5410160813,106578.36111187574,-472351.1799042056,299.45405988691743,424.88501913341827,1.0019502744810838,36.3
20500,41.00000000000414,-580187.1458323174,107289.64307374274,-472897.5027585747,301.4525544122913,424.95156392486416,1.001793375253702,36.5
20750,41.50000000000475,-579355.1458323174,106622.55749277619,-472732.5883395412,299.5782388061171,424.95156392486416,1.001793375253702,36.2
21000,42.000000000005365,-578538.3958323174,106615.78980430908,-471922.60602800833,299.55922357857577,424.95156392486416,1.001793375253702,36.3
21250,42.500000000005976,-578224.8958323174,107085.21187385614,-471139.6839584613,300.8781624612897,424.95156392486416,1.001793375253702,36
21500,43.00000000000659,-580175.0168676535,107047.54275204446,-473127.474115609,300.77232323331515,424.78440857934453,1.0021875872690156,36.2
21750,43.5000000000072,-578008.0168676535,106564.21600166132,-471443.80086599215,299.4143162594393,424.78440857934453,1.0021875872690156,36.3
22000,44.00000000000781,-579647.8001773842,107160.8929108604,-472486.90726652375,301.0908040664988,424.0863621496726,1.0038371886936137,36.4
