Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.7518195178675326,18.4561,0.07059518760669115
0.04,0.805815602186709,19.613825,0.18277465341452814
0.06,0.7807723672739227,19.447937,0.10270247209252148
0.08,0.8076651706692209,20.736061,0.0916448017218614
0.09999999999999999,0.7814957517175657,19.529594,0.06532416884562375
0.12,0.7868869557147365,19.501284,0.05383795266563174
0.13999999999999999,0.7926143871617762,19.87367,0.05401808679913678
0.16,0.8074928197091366,20.768072,0.09108859906507205
0.18,0.8112235216695051,21.318676,0.04741828006818616
0.19999999999999998,0.8275301276561549,21.650139,0.06358488212354851
0.22,0.8168272874109449,21.423817,0.06623526222295917
0.24,0.8298564874884472,22.363533,0.06265217658031386
0.26,0.8308640745369996,22.246555,0.06687853389595289
0.27999999999999997,0.8163243969239301,22.151632,0.08923929901322558
0.3,0.8719908330499102,22.757889,0.12292219644308178
0.32,0.822727411528508,21.534513,0.046106592374153044
0.33999999999999997,0.8299086831758292,21.503368,0.09905911137540746
0.36,0.8700083543691273,22.144556,0.1154676698429149
0.38,0.8982290099947549,23.357876,0.12847098145320834
0.39999999999999997,0.8925685926354191,24.056065,0.10652471620336468
0.42,0.8688745915489612,22.366594,0.08344506335050761
0.44,0.838030682762654,22.324543,0.055210331483868114
0.45999999999999996,0.8452483561219939,22.616795,0.06061803004910227
0.48,0.8873320631094275,23.152895,0.12747606653871524
0.5,0.8703395786507346,24.208965,0.09762917007728766
0.52,0.9195337164271411,24.106209,0.17448794213473262
0.5399999999999999,0.9461400256040783,25.44186,0.16595998957141156
0.5599999999999999,0.9135245195711493,25.457146,0.1314705096086033
0.58,0.9309483179598552,25.037186,0.1443264841679155
0.6,0.9309750798469892,25.371414,0.16609155440303935
0.62,0.974737567874283,24.970404,0.2077947545834895
0.64,1.0028075300234922,25.320278,0.329513014450049
0.6599999999999999,0.9935877686381926,25.461134,0.22278873257413978
0.6799999999999999,1.1191987705053346,26.125212,0.31736450654700876
0.7,1.1145392766200837,27.514618,0.23679191500927377
0.72,1.0719654940669376,26.158375,0.18958656606481905
0.74,1.1002597795993259,26.296135,0.20965925539639574
0.76,1.0899760010015842,26.635012,0.22419082182582906
0.7799999999999999,1.0298107920321122,25.394585,0.21704077600898664
0.7999999999999999,1.0108067590648213,25.586767,0.14921682753049104
0.82,1.0378499946970516,25.674309,0.2755989532133123
0.84,1.0613113823969516,27.090012,0.24944106782042597
0.86,1.0961306531989095,26.262524,0.2766068294428814
0.88,1.0313218105311248,25.693985,0.3067428040586522
0.8999999999999999,1.038480792550194,25.393076,0.3096236483370667
0.9199999999999999,1.0247552529280808,26.44971,0.29398030969283895
0.94,1.0769273638878165,27.603634,0.35069229432032123
0.96,1.0945506458871608,27.703148,0.3424859050491992
0.98,1.139261522740473,28.06826,0.41285632032167474
1.0,1.2117626890585649,28.50964,0.44198999882381107
1.02,1.1564483280592308,27.149403,0.41278520772641614
1.04,1.2310533555486378,27.61332,0.5174879937716654
1.06,1.2508031246503613,27.937317,0.59609284519845
1.0799999999999998,1.2938817171567947,28.406689,0.6142273942116498
1.0999999999999999,1.3201554665145374,29.28568,0.5577051863077593
1.1199999999999999,1.2081235546245983,28.134624,0.5359324443262357
1.14,1.2009074739878383,27.964281,0.5348602301266463
1.16,1.2915535667637,28.369068,0.5800236026325547
1.18,1.2835081063896325,26.261705,0.6281297858075803
1.2,1.266801452986065,26.277737,0.6110734858926681
1.22,1.212936299456468,25.779348,0.5638990661662202
1.24,1.2486518379690832,25.904398,0.5563169561878101
1.26,1.2364971890510568,26.130545,0.5554194850045349
1.28,1.2517013487311826,28.803394,0.5354040300601552
1.3,1.3195512628570079,29.01051,0.49280571818547825
1.3199999999999998,1.275819966836195,28.664217,0.5411389914450033
1.3399999999999999,1.2207574400470451,28.663395,0.48939975833681293
1.3599999999999999,1.1599277059576294,27.240135,0.42203169119144346
1.38,1.1418399235626235,27.68813,0.3882108142606212
1.4,1.1643342101150078,28.9987,0.40752491166202987
1.42,1.2764830194057248,28.969341,0.4290434282863562
1.44,1.2860387216918374,29.449284,0.4666130131880166
1.46,1.305411407469024,28.55825,0.5015831947799085
1.48,1.2919322018563861,29.852137,0.47397245545600164
1.5,1.2595817312450666,31.086369,0.42311766299238784
1.52,1.2799773227645148,30.131199,0.42337924026617046
1.54,1.2801651830634606,32.129143,0.38245727346367253
1.5599999999999998,1.3234996005954072,30.706192,0.42372781473063004
1.5799999999999998,1.2294121409717234,29.335005,0.3984234199078711
1.5999999999999999,1.1906018875144313,27.953747,0.42771059190392013
1.6199999999999999,1.1727546370714443,27.554394,0.47431382204176287
1.64,1.1944655668574808,28.95112,0.318348828570197
1.66,1.2649524713592208,29.37545,0.40171518041515875
1.68,1.2200308442321697,31.384525,0.24515115543068033
1.7,1.247834169872546,30.320045,0.25706672635870254
1.72,1.2772998511297946,30.644966,0.2888174505571467
1.74,1.2796779517410204,29.543818,0.24334482916209155
1.76,1.3510772426273743,30.590027,0.22636177224188336
1.78,1.2626583113623717,30.156372,0.17758292769586248
1.7999999999999998,1.2881429847756574,30.94439,0.16260592421959397
1.8199999999999998,1.2997290098778758,30.201904,0.16415258006691258
1.8399999999999999,1.2535734219489931,29.815315,0.1704887713006218
1.8599999999999999,1.2990935594874131,30.9149,0.1806051291699683
1.88,1.2350363209593271,30.9394,0.15796748632537805
1.9,1.2333855185899671,31.65578,0.15797506614100376
1.92,1.2497746837730144,31.781229,0.14450764089796353
1.94,1.2573674589047483,31.30912,0.170544621081674
1.96,1.3231246494135358,30.685387,0.2033836006151195
1.98,1.3196016268263093,30.767483,0.23442395150754358
2.0,1.3350676432294644,30.194338,0.3108981986162216
2.02,1.4053593042474486,30.618574,0.3431459742839046
2.04,1.4107517234543503,29.799868,0.3009894636997448
2.06,1.454994274774973,31.259727,0.25243480983239763
2.08,1.417817302944408,31.069437,0.2991478741728557
2.1,1.4684566701729043,31.430988,0.29460608811207967
2.12,1.5004052995147863,31.052794,0.34426687491901675
2.14,1.576818224223957,32.007362,0.41266389090150246
2.1599999999999997,1.60571771804268,30.574005,0.38052682840191143
2.1799999999999997,1.6442398209669606,31.35756,0.41697701482904603
2.1999999999999997,1.5816432955908513,30.503075,0.42531928551947773
2.2199999999999998,1.6102689701462796,30.363071,0.45499879597385884
2.2399999999999998,1.633067172494138,30.199797,0.5677254757952996
2.26,1.6771898677180663,30.363176,0.49870548111431023
2.28,1.6229357825074382,30.675808,0.47497580465678735
2.3,1.6093218502173507,29.253685,0.4916076841317891
2.32,1.4608089826346324,29.62616,0.39878652264797243
2.34,1.4251412703275765,28.864368,0.4300845685774618
2.36,1.4590782738096217,28.930016,0.44849374289402744
2.38,1.531187961255828,29.80153,0.5430757382924674
2.4,1.562840366580015,30.009312,0.5173907746005113
2.42,1.5565088707823518,29.06274,0.5907025319473933
2.44,1.693382853498413,28.747494,0.7009340225864125
2.46,1.6691923373040816,29.324715,0.695702182705336
2.48,1.7726819860005414,29.44152,0.7118114776601667
2.5,1.6847146899164966,29.400883,0.6980038143245317
2.52,1.5826113058992428,28.540058,0.6756708626531642
2.54,1.4881853906561369,30.54059,0.5801873450892683
2.56,1.4201788390898675,29.319378,0.5341595444394145
2.58,1.4521514620421392,30.671421,0.5513318010842068
2.6,1.5205074886688459,30.769127,0.6020289346457557
2.6199999999999997,1.4858110195992082,31.722263,0.5720759119001715
2.6399999999999997,1.368751022493894,31.392406,0.47208503499319643
2.6599999999999997,1.405069506320654,31.254305,0.42815417673996436
2.6799999999999997,1.3889680216478373,31.643559,0.4785670516015573
2.6999999999999997,1.3914191739151367,32.51415,0.5271229404368796
2.7199999999999998,1.337262843716075,31.881485,0.523135706193903
2.7399999999999998,1.4130490334605845,31.105907,0.6121572496250336
2.76,1.3658093209074202,30.516396,0.6179006575296697
2.78,1.3730532161941038,29.686768,0.6492381103065861
2.8,1.392767021058172,29.204979,0.6373355076586906
2.82,1.367588753842489,29.56121,0.5743854063864788
2.84,1.3583154291175705,29.444801,0.5828243330666851
2.86,1.3009613735968204,29.266884,0.5082591435240258
2.88,1.2384473413738253,30.067719,0.45180278107640715
2.9,1.2143297015558205,29.84633,0.4676459691410788
2.92,1.1970992188125529,29.665892,0.3862372884410673
2.94,1.2528756851300449,29.05767,0.44245601203379525
2.96,1.2938408198040732,27.44274,0.5142337205151317
2.98,1.1899912075912005,28.43599,0.42656390084704787
3.0,1.225768843811559,28.183071,0.5058901960169904
3.02,1.0914394596336783,27.598156,0.38079595655650034
3.04,1.212052998713489,27.51496,0.5089280555584956
3.06,1.289214425062567,27.385857,0.6079510997215716
3.08,1.293021241060528,27.629696,0.6350440424571289
3.0999999999999996,1.3866245841370064,28.154617,0.6459752637614546
3.1199999999999997,1.417089899714093,29.940044,0.601291663123535
3.1399999999999997,1.3056899776578328,31.185703,0.48990913436236594
3.1599999999999997,1.3605111244721628,29.915272,0.4406483249954908
3.1799999999999997,1.3401871428944627,27.09385,0.48423398565662734
3.1999999999999997,1.2938224495445239,27.554764,0.41606267478653647
3.2199999999999998,1.2419268829863872,27.14444,0.37452045638537
3.2399999999999998,1.3057066160954929,29.520992,0.2958547825305349
3.26,1.3382838380204471,29.206932,0.34191133369945137
