#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-676016.5081744893,42199.173317085864,-633817.3348574034,118.83385520257745,422.32820474710013,1.0077409944408855,0
500,1.0000000000000007,-649762.7207567869,66746.27987272365,-583016.4408840633,187.95907915320487,422.5112086535956,1.0073045077041054,11
750,1.500000000000001,-632412.4707567869,81063.77557244504,-551348.6951843419,228.2774806076557,422.5112086535956,1.0073045077041054,18.2
1000,2.0000000000000013,-618286.5991699873,88424.57543622673,-529862.0237337605,249.00566451342016,425.2816834949774,1.0007424762211818,23.4
1250,2.4999999999999463,-609346.3491699873,94028.43610125658,-515317.9130687307,264.786266702941,425.2816834949774,1.0007424762211818,27.4
1500,2.999999999999891,-602064.8491699873,97415.78907933453,-504649.0600906527,274.32513160658016,425.2816834949774,1.0007424762211818,27.3
1750,3.499999999999836,-598327.3491699873,100971.53418979613,-497355.8149801911,284.33819267815295,425.2816834949774,1.0007424762211818,29.5
2000,3.999999999999781,-594080.6357802404,102437.13616367648,-491643.4996165639,288.4653619816851,424.4234628438032,1.002766063357118,28.4
2250,4.499999999999726,-591347.3857802404,103105.49775358319,-488241.8880266572,290.34748379011825,424.4234628438032,1.002766063357118,30.1
2500,4.999999999999671,-589000.6524776388,103785.40989251062,-485215.2425851282,292.2621322136945,424.7320356820872,1.002037541973493,31.6
2750,5.499999999999616,-588297.2407124205,105318.18457709684,-482979.0561353237,296.57846143554076,424.4126175242925,1.0027916877563525,33
3000,5.999999999999561,-587019.6461366653,104988.66389782849,-482030.98223883676,295.65052352566295,424.78445274580776,1.0019138936964704,32.1
3250,6.499999999999506,-586715.6461366653,105945.16021549702,-480770.48592116823,298.3440394403361,424.78445274580776,1.0019138936964704,33.2
3500,6.999999999999451,-587255.6461366653,105964.5036454479,-481291.14249121735,298.39851098973423,424.78445274580776,1.0019138936964704,31.9
3750,7.499999999999396,-585991.1461366653,106318.43650005432,-479672.70963661093,299.39519415411047,424.78445274580776,1.0019138936964704,32.9
4000,7.999999999999341,-584760.1461366653,105709.74311787565,-479050.4030187896,297.68109940876866,424.78445274580776,1.0019138936964704,33.8
4250,8.499999999999508,-583835.6972644273,106454.19042900909,-477381.50683541823,299.77748038079494,425.76499095730946,0.9996064826169567,34.6
4500,8.999999999999675,-585385.6972644273,107573.58649681276,-477812.11076761456,302.92972578703035,425.76499095730946,0.9996064826169567,33.7
4750,9.499999999999842,-584610.6972644273,106777.8067685884,-477832.89049583895,300.68879153255125,425.76499095730946,0.9996064826169567,34.4
5000,10.000000000000009,-584160.7727419776,106862.61625074688,-477298.1564912307,300.9276170101713,425.3934208590499,1.0004796129023685,35.1
5250,10.500000000000176,-583688.5227419776,106125.1778246621,-477563.3449173155,298.8509732217326,425.3934208590499,1.0004796129023685,34.3
5500,11.000000000000343,-583398.7727419776,106336.2041233991,-477062.5686185785,299.4452281953933,425.3934208590499,1.0004796129023685,34.9
