Sample Time (ns),"Radius of Gyration (Rg, nm)","Solvent Accessible Surface Area (SASA, nm**2)","Relative Shape Anisotropy (K2, dimensionless)"
0.02,0.8346786310921319,23.595161,0.11056170243372743
0.04,0.8669773836781799,24.122131,0.16264575819557836
0.06,0.8581168735504181,23.820429,0.1580087751798025
0.08,0.8752733478384158,24.356928,0.19355064282394607
0.09999999999999999,0.8961281791867287,25.223452,0.2325857157049136
0.12,0.9303672228902504,26.777939,0.2661308539625995
0.13999999999999999,0.9375065123639198,27.056557,0.284288876402233
0.16,0.9411452668391039,27.51038,0.2895601742102786
0.18,0.9623784343211772,27.010681,0.31888074449435344
0.19999999999999998,0.9885365792684081,27.43015,0.36076343542484635
0.22,1.0070302571764707,28.880737,0.3638228333970033
0.24,1.0130389250217486,28.96285,0.3752344506832965
0.26,0.9970115816741879,27.90807,0.3585292215265681
0.27999999999999997,0.9852025961977192,28.53617,0.3389661332747185
0.3,0.9809468300568694,27.644344,0.3305142015118492
0.32,0.9928487511268639,27.620377,0.3508975070360981
0.33999999999999997,0.9806414075618073,27.036953,0.32622242706863647
0.36,1.0214362276283837,27.745815,0.38643185739936925
0.38,0.9884608618415756,26.526896,0.35619456076827216
0.39999999999999997,1.0039011598645255,27.844461,0.3716276805911799
0.42,1.008739464939577,28.202839,0.38570457033209504
0.44,0.9946644675082001,27.646069,0.3856037067213627
0.45999999999999996,0.9745361551321705,27.664742,0.3407246261696495
0.48,0.9551170254545546,27.066072,0.3254138313507977
0.5,0.9727290799596083,27.103354,0.3392804720605891
0.52,0.9912401802250672,28.89037,0.3352589301118928
0.5399999999999999,0.9924969320923446,27.126396,0.3427970656869992
0.5599999999999999,0.9646935602673969,26.888842,0.3073150646593358
0.58,0.9666713912889293,27.682907,0.29718407919116907
0.6,0.9727391938068841,27.565266,0.3077037650120157
0.62,0.961377440006817,27.248983,0.29158318773224357
0.64,0.9598595696396631,27.756771,0.29490295675843425
0.6599999999999999,0.962397635472454,27.710236,0.27386739318923436
0.6799999999999999,0.9467827822017433,27.699602,0.25997575250247096
0.7,0.9507596585087711,27.227665,0.24451429929021917
0.72,0.9637104624598513,28.18583,0.24597731598421024
0.74,0.9375977298944577,27.344349,0.23536336731353202
0.76,0.9405148207642255,26.862259,0.24682331072247732
0.7799999999999999,0.9340050513653583,27.397322,0.22112661435084702
0.7999999999999999,0.9174191612580359,26.928473,0.21232696500146686
0.82,0.9554626096071587,28.03222,0.23473399371058323
0.84,0.928470931693987,27.449806,0.21315096853594362
0.86,0.9292810712976876,26.189507,0.23495343333342267
0.88,0.9164464806546699,26.681059,0.21338702843250235
0.8999999999999999,0.9185338208746542,26.952908,0.1988679342141133
0.9199999999999999,0.9276027938829957,26.813795,0.20500999470594883
0.94,0.9463255494116457,26.951546,0.2550831362201502
0.96,0.9508512861603945,27.241852,0.24244274435884428
0.98,0.9196794916632224,26.649324,0.22308960532310818
1.0,0.9331869127490163,27.376509,0.21852024372990608
1.02,0.9254740448250937,26.922125,0.21139947613607601
1.04,0.9507914114123542,27.811386,0.225762159202329
1.06,0.9475976613984226,27.35584,0.2597270373532602
1.0799999999999998,0.9519116317644521,27.158,0.2697907003060197
1.0999999999999999,0.9636699176808553,26.988022,0.2727895037837612
1.1199999999999999,0.9219461638178179,26.735975,0.23014682420508903
1.14,0.9402583101276099,27.358236,0.2298547294586324
1.16,0.9563603129847461,28.088392,0.2619375912064188
1.18,0.9570816778570906,28.611847,0.255815721899738
1.2,0.9785680970389768,28.843966,0.2767087705602166
1.22,0.9466677582012832,27.931831,0.25670569581070535
1.24,0.9594946852792338,27.885475,0.2631034787420684
1.26,0.9570596910298701,27.5216,0.291921372117794
1.28,0.9645883639325478,27.722334,0.29891736165937877
1.3,0.9566241289024628,27.764345,0.26855073713683464
1.3199999999999998,0.961957891643007,27.56075,0.27904754941587084
1.3399999999999999,0.9400325618056208,27.910465,0.23020872082269972
1.3599999999999999,0.9484121339322811,29.0433,0.20718284139396415
1.38,0.9468952507197824,28.454592,0.2294784874652659
1.4,0.9521343619059172,28.226582,0.2426996328558204
1.42,0.9498292711205855,27.424074,0.25674552107720294
1.44,0.9482249149382954,28.04028,0.23431748867181978
1.46,0.9447903143324219,27.458021,0.23649795089303327
1.48,0.9553497121143856,27.936563,0.22487684522327323
1.5,0.9620521900509605,28.339697,0.23269714386823648
1.52,0.9715463242596759,28.45559,0.21459690274559273
1.54,0.9567771009754313,28.338877,0.18091651541670162
1.5599999999999998,0.9697968821829678,28.819382,0.19916650001228542
1.5799999999999998,0.9437101660080244,28.056465,0.18061112136260338
1.5999999999999999,0.9495742197097697,28.719078,0.17989516675919082
1.6199999999999999,0.9331394342881901,28.340454,0.14058223405639614
1.64,0.9373354206702158,28.437483,0.1290230377091648
1.66,0.9410530276287,28.26933,0.1224668492641724
1.68,0.9338788648897423,28.09475,0.1504770407025987
1.7,0.933040661233556,27.940645,0.16660159278994557
1.72,0.937430326000714,27.640491,0.18650296891595708
1.74,0.9113744569515863,27.096968,0.167563558233908
1.76,0.9228294426249484,27.297867,0.16377282438835394
1.78,0.9224700128747567,27.802948,0.15060437855145303
1.7999999999999998,0.9150543709413349,27.987583,0.1376792124418974
1.8199999999999998,0.9559461490568425,28.383808,0.18551372529549426
1.8399999999999999,0.9608798428418254,27.519485,0.1955246806726919
1.8599999999999999,0.9465465722820158,27.902145,0.15454528941580659
1.88,0.9615017934731703,27.61355,0.2063257596858944
1.9,0.9465395839722447,27.247028,0.22392435142127665
1.92,0.9201439121819172,27.249352,0.15594345760180006
1.94,0.9464792147772664,28.116167,0.18394670451292483
1.96,0.9619532628875879,27.95016,0.21425622267663547
1.98,0.9636548277899669,28.183598,0.17483656749805654
2.0,0.9282128713260431,26.953287,0.1705942514840345
2.02,0.9516967154131776,26.935947,0.2326105566218939
2.04,0.9598543667352427,27.700968,0.18172124457907213
2.06,0.9523807830901022,27.66216,0.19241477519838412
2.08,0.9405037682677365,27.91282,0.1737259451219506
2.1,0.9534893173019924,28.246248,0.17252637042405394
