#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-668294.9101017262,42143.4243291867,-626151.4857725395,119.26467119933652,421.875,1.003488858535554,0
500,1.0000000000000007,-641433.8967661657,66039.62260633365,-575394.274159832,186.89022075545827,423.67282903964235,0.9992306165923023,43.9
750,1.500000000000001,-623868.6467661657,80586.5369913181,-543282.1097748476,228.05756746981936,423.67282903964235,0.9992306165923023,13.7
1000,2.0000000000000013,-611260.86243515,88561.12892477229,-522699.7335103777,250.62543185272412,423.9904132352967,0.9984821566230725,18
1250,2.4999999999999463,-601923.9921966423,93808.7212350032,-508115.2709616391,265.47596622267133,424.711239963508,0.9967875166926631,21.4
1500,2.999999999999891,-594162.7421966423,97510.50457999564,-496652.2376166467,275.951905957496,424.711239963508,0.9967875166926631,20.4
1750,3.499999999999836,-589148.9921966423,99186.38257984727,-489962.6096167951,280.6945921963094,424.711239963508,0.9967875166926631,22.5
2000,3.999999999999781,-585762.4921966423,101243.11852112645,-484519.3736755159,286.515095387139,424.711239963508,0.9967875166926631,24.3
2250,4.499999999999726,-583197.4921966423,102566.88603445544,-480630.6061621869,290.2613191393509,424.711239963508,0.9967875166926631,23
2500,4.999999999999671,-581340.4611228746,103622.93236547685,-477717.5287573978,293.2498996936204,424.6619622076767,0.9969031838732316,24.5
2750,5.499999999999616,-580004.9611228746,104627.26457983453,-475377.6965430401,296.09213079436455,424.6619622076767,0.9969031838732316,25.8
3000,5.999999999999561,-578529.9611228746,105439.4164957215,-473090.54462715314,298.3904972122327,424.6619622076767,0.9969031838732316,24.7
3250,6.499999999999506,-577761.9611228746,105406.82230771045,-472355.1388151642,298.29825660345386,424.6619622076767,0.9969031838732316,25.7
3500,6.999999999999451,-576870.2111228746,105497.85730811872,-471372.3538147559,298.5558830200098,424.6619622076767,0.9969031838732316,26.6
3750,7.499999999999396,-576916.4611228746,106021.84034531907,-470894.62077755557,300.0387398509496,424.6619622076767,0.9969031838732316,25.8
4000,7.999999999999341,-576513.0078490512,106121.72942794516,-470391.278421106,300.3214230639403,424.867300088172,0.9964213817039589,26.6
4250,8.499999999999508,-576100.7578490512,105129.54072412952,-470971.2171249216,297.5135577465907,424.867300088172,0.9964213817039589,27.4
4500,8.999999999999675,-576799.7578490512,106145.89043185671,-470653.8674171944,300.3897980057781,424.867300088172,0.9964213817039589,28.1
4750,9.499999999999842,-575854.0078490512,106135.43619506853,-469718.5716539826,300.36021281821854,424.867300088172,0.9964213817039589,27.2
5000,10.000000000000009,-575354.5078490512,106009.10979568219,-469345.39805336896,300.0027127639059,424.867300088172,0.9964213817039589,27.9
5250,10.500000000000176,-576061.287922414,106990.20170222742,-469071.0862201866,302.77917446612713,423.2662619587805,1.0001904244281918,28.5
5500,11.000000000000343,-576944.287922414,106325.66917260736,-470618.61874980666,300.89856663921375,423.2662619587805,1.0001904244281918,27.7
5750,11.50000000000051,-574757.3969761385,105354.18833106557,-469403.2086450729,298.14930397280307,423.5682476362755,0.9994773323004638,28.2
6000,12.000000000000677,-575672.2774496647,106551.5729448573,-469120.70450480736,301.53786777691033,423.3978768610299,0.9998795112844655,28.8
6250,12.500000000000844,-575141.7774496647,105938.02055047157,-469203.7568991931,299.8015322573189,423.3978768610299,0.9998795112844655,28
6500,13.00000000000101,-576098.9314553067,106399.53991803707,-469699.39153726964,301.1076187109227,423.9046446832494,0.9986841793418438,28.4
6750,13.500000000001178,-576172.6814553067,106418.86974852334,-469753.81170678337,301.16232157178365,423.9046446832494,0.9986841793418438,28.9
7000,14.000000000001345,-575819.2430890827,106442.81518188305,-469376.4279071996,301.23008645519855,424.47480609300777,0.9973427306352929,28.1
7250,14.500000000001512,-575700.3635148751,106047.26199425966,-469653.1015206154,300.110682381736,424.82989593821776,0.996509111628654,28.5
7500,15.000000000001679,-575640.8731815903,106999.56643983338,-468641.30674175697,302.8056764025317,425.4607586277163,0.9950315125657002,28.9
7750,15.500000000001846,-576238.8731815903,106337.29209389171,-469901.58108769864,300.9314591700752,425.4607586277163,0.9950315125657002,28.3
8000,16.00000000000201,-575680.6231815903,105935.02310067418,-469745.6000809162,299.79304956114004,425.4607586277163,0.9950315125657002,28.6
8250,16.500000000001734,-575152.3482669122,105945.09112473059,-469207.25714218157,299.82154177784594,425.27889192473634,0.9954570288656804,28.9
8500,17.000000000001457,-575576.7090417044,105529.77261757964,-470046.93642412475,298.64620242213886,424.3209638448155,0.9977043282488278,28.5
8750,17.50000000000118,-576395.5749858026,107026.19097505632,-469369.3840107463,302.881023066685,424.1777171726835,0.9980412573684099,28.9
9000,18.000000000000902,-576319.5749858026,106699.5414776681,-469620.03350813454,301.95661444247986,424.1777171726835,0.9980412573684099,28.3
9250,18.500000000000625,-576211.0082217292,106282.22221951815,-469928.78600221104,300.7756130193483,424.1585085627196,0.9980864550594941,28.6
9500,19.000000000000348,-575749.0082217292,106669.51459502446,-469079.49362670473,301.87163923359174,424.1585085627196,0.9980864550594941,28.9
9750,19.50000000000007,-576348.5082217292,106159.11762747524,-470189.39059425396,300.4272305865768,424.1585085627196,0.9980864550594941,29.2
10000,19.999999999999794,-575973.7582217292,105499.77144414454,-470473.98677758465,298.5612999695668,424.1585085627196,0.9980864550594941,28.8
10250,20.499999999999517,-575743.0722161112,105613.18692912394,-470129.8852869873,298.88226250975634,424.49274536597517,0.9973005824391642,29.1
10500,20.99999999999924,-576563.3222161112,106465.5410553322,-470097.78116077906,301.2944000193612,424.49274536597517,0.9973005824391642,29.4
10750,21.499999999998963,-575954.0557456585,105455.60564045876,-470498.4501051997,298.436312023317,424.02253897603697,0.998406507392315,29
11000,21.999999999998685,-575805.0557456585,106142.04753138992,-469663.00821426854,300.3789227086727,424.02253897603697,0.998406507392315,29.2
11250,22.49999999999841,-576330.0408994639,106757.90272785368,-469572.13817161025,302.12177509150064,423.7885179834159,0.9989578391816025,29.5
11500,22.99999999999813,-575865.3002589564,106288.93801522328,-469576.36224373314,300.79461852683534,424.02311375270745,0.9984051540208844,29.1
11750,23.499999999997854,-575538.0502589564,105974.93510310043,-469563.11515585595,299.9059993729326,424.02311375270745,0.9984051540208844,29.3
12000,23.999999999997577,-575275.7093853396,105985.96563887212,-469289.7437464675,299.93721546993714,424.3209277955682,0.9977044130112982,29.6
12250,24.4999999999973,-576021.4593853396,106691.62392862974,-469329.8354567099,301.93420800783923,424.3209277955682,0.9977044130112982,29.1
12500,24.999999999997023,-575914.4593853396,106446.60070510046,-469467.8586802392,301.2407993763488,424.3209277955682,0.9977044130112982,29.3
12750,25.499999999996746,-576272.2093853396,106348.32916035654,-469923.8802249831,300.9626937487523,424.3209277955682,0.9977044130112982,29.5
13000,25.99999999999647,-576422.705459875,105708.7735373737,-470713.93192250136,299.15276984477777,424.7676577208145,0.9966551231001173,29.2
13250,26.49999999999619,-577442.205459875,106074.49695549438,-471367.70850438066,300.1877565338365,424.7676577208145,0.9966551231001173,29.4
13500,26.999999999995914,-577482.7536578947,106254.07666800369,-471228.676989891,300.6959619231091,424.7888735140368,0.9966053458335172,28.9
13750,27.499999999995637,-576218.2536578947,105891.03714861217,-470327.2165092825,299.66857058978053,424.7888735140368,0.9966053458335172,29.1
14000,27.99999999999536,-575486.2536578947,105793.74154804728,-469692.5121098474,299.39322685596636,424.7888735140368,0.9966053458335172,29.3
14250,28.499999999995083,-575293.2536578947,106375.58948255278,-468917.6641753419,301.03983967164,424.7888735140368,0.9966053458335172,29.5
