#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
10000,19.999999999999794,-579928.8750553876,106058.47628524975,-473870.39877013786,297.99333539854456,425.94532221122057,0.9994561258088503,0
20000,40.00000000000292,-580011.3407758093,106159.18468389171,-473852.15609191754,298.2762965786887,425.68992811833635,1.0000557528466731,209
30000,60.00000000002736,-580524.717615311,106502.5954296178,-474022.12218569324,299.24118045327305,424.56697379576025,1.0027008406650593,229
40000,79.99999999999496,-579323.9924028683,106951.006537746,-472372.98586512235,300.501084672352,428.4874224360223,0.9935266223763954,237
50000,99.99999999994834,-579222.0773013341,107561.99395376333,-471660.0833475708,302.21778082302893,426.5730352667825,0.9979854007353838,241
60000,119.99999999990173,-579998.7383482456,107270.51846195303,-472728.2198862926,301.39881984005314,426.6342632030811,0.9978421759833812,234
70000,139.99999999994037,-579721.61081535,107198.34865869326,-472523.2621566567,301.19604377592606,425.9727098152559,0.9993918665077413,237
80000,160.00000000003587,-581174.8852148824,106627.8672983723,-474547.0179165101,299.5931578086836,424.4982419603238,1.0028631910881243,239
90000,180.00000000013137,-579853.1422929261,105776.91704703495,-474076.22524589114,297.2022361913276,428.3144505189464,0.9939278514367978,235
100000,200.00000000022686,-578411.182638193,106611.61974647513,-471799.5628917179,299.5475069342653,428.36262597379755,0.9938160701481679,237
110000,220.00000000032236,-579713.5628368757,107811.85299759515,-471901.7098392805,302.9198117446375,426.964694485503,0.9970699381985633,239
120000,240.00000000041786,-580714.7523931288,106852.97756485746,-473861.77482827136,300.22565189583185,425.5438535999546,1.0003990374722556,235
130000,260.00000000051335,-580004.4820982255,106627.46835149024,-473377.0137467353,299.5920368844898,425.96013880994474,0.9994213607240237,236
140000,280.00000000060885,-580087.1205007574,106849.27244938706,-473237.8480513703,300.2152416037389,425.7903905957227,0.9998197961866016,237
