Radius (nanometer),g(r) (chain O - water O),g(r) (chain N - water O)
0.4525,0.41001596924836636,0.4403055000859631
0.4575,0.4142084006806522,0.4507486747327076
0.4625,0.4291697814871264,0.4736207607605976
0.4675,0.4446582708940743,0.48478174482
0.4725,0.4701784732348872,0.5144951013288316
0.4775,0.4867233051058706,0.5386199954672121
0.48250002,0.5155034048185979,0.5601797530941118
0.4875,0.5274165796821655,0.5770708111548776
0.4925,0.5313058953754151,0.5722140793237784
0.4975,0.5182562363692039,0.5804469847335084
0.5025,0.5031866751332402,0.575783566804845
0.5075,0.49203224144126895,0.5655071338012014
0.5125,0.47698438692789136,0.5658752016258359
0.5175,0.46397409477970813,0.5753678752936294
0.5225,0.4557506381446508,0.5841695986273989
0.5275,0.4472413872956841,0.5944099037039644
0.5325,0.4355659403640393,0.604334992970186
0.5375,0.43395662214226727,0.6155082633939377
0.5425,0.4257742331976819,0.6264625752850462
0.5475,0.42164389736664265,0.641459041781695
0.5525,0.4191577751323735,0.6481242450142268
0.5575,0.417303221014362,0.6613667290790591
0.5625,0.41874101467529934,0.6643297365439101
0.5675,0.4213180932306043,0.6726876297765096
0.5725,0.42703077779270965,0.6768610496649566
0.5775,0.4277824890996721,0.680220943199859
0.5825,0.4379929368548377,0.682560565643538
0.5875,0.4451333741734325,0.6776827176876961
0.5925,0.4515420614698259,0.6769367732509055
0.5975,0.4599130583919905,0.6736723667971664
0.6025,0.469927483665997,0.6637371608711796
0.6075,0.4787970694069178,0.66075137206682
0.6125,0.48616308864675295,0.6576112176748183
0.6175,0.49718201876313156,0.6484107522224888
0.6225,0.5060986060873979,0.639584578238804
0.6275,0.5137522855772548,0.6342377878800115
0.6325,0.5257074133719494,0.6296136594497775
0.6375,0.5402950228864405,0.6256482295037026
0.6425,0.547978544448209,0.613861560091452
0.6475,0.5605480982159449,0.6103944673872899
0.6525,0.5751465471327513,0.6065451658823323
0.6575,0.5842581469752463,0.607739146577319
0.6625,0.5979791631949463,0.5991018079385169
0.6675,0.6045956723867986,0.5992024337690464
0.6725,0.6155321528322657,0.5959841811730251
0.6775,0.6223736135112066,0.597154444740542
0.6825,0.6371107110506243,0.5966148271476399
0.6875,0.6430228214188125,0.5973046776560905
0.6925,0.6519850376890575,0.5947212633806246
0.6975,0.6570827120367683,0.5966740513184178
0.7025,0.6655351272009682,0.5993701393412396
0.7075,0.6686287373132472,0.5984953000137982
0.7125,0.672126274241483,0.6019961903120777
0.7175,0.6780022787974521,0.6034439448120946
0.7225,0.6814901012394853,0.6075625978851779
0.7275,0.6847705642162146,0.6104727353683774
0.7325,0.6876632904082381,0.6117413023471604
0.7375,0.6856189575699787,0.6169132959052359
0.7425,0.6868318146831924,0.6230442585269367
0.7475,0.6887732020122315,0.627606287109915
0.7525,0.689285074581868,0.6266583354565308
0.7575,0.6862641178565564,0.63530113864573
0.7625,0.6844116825779435,0.6351097220796194
0.7675,0.6828101545711738,0.6390339782299217
0.7725,0.6854507435209238,0.6479953996042246
0.7775,0.6866267450332914,0.6508861005990091
0.7825,0.6786545371449897,0.6555219002350365
0.7875,0.679403600999432,0.6600526056606771
0.7925,0.677995081312202,0.6659369588595097
0.7975,0.6783701446399703,0.6721273540508227
0.8025,0.6751837369317167,0.681409975530619
0.8075,0.6740428491197761,0.6836146146019391
0.8125,0.6763644034107043,0.6903836636675618
0.8175,0.6733040347042248,0.6916028080937011
0.8225,0.6728047954000156,0.698635010490721
0.8275,0.6701680701367023,0.7058031595083653
0.8325,0.671771500422013,0.7113226251659777
0.8375,0.6693498251068544,0.7167685524498085
0.8425,0.6741525556945868,0.7205115790665065
0.8475,0.6740417139151424,0.7253438688340108
0.8525,0.6746127210104317,0.7275997227517161
0.8575,0.6745464123424008,0.7288158522388731
